Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;186.0799460288862;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731895004007e-15;-0.0;-1.3045219327801103e-13;-3.0251210746137985e-15;-0.06341412431227994;0.03376149938094911;0.004378353754664328;1.1612889201823523e-12;0.22978928978287586;0.047088000000000005;0.00015995438628640688;6.630351373787263e-13
2.0;186.0799460310481;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.56373189483023e-15;-0.0;-1.3045219327521546e-13;-3.0251210745501343e-15;-0.06341412431227997;0.03378268039310337;0.003862923747007543;1.1612889202702644e-12;0.22466232074616918;0.047088000000000005;0.00016795221753084508;6.630351374265994e-13
3.0;186.0799460418643;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731893961196e-15;-0.0;-1.3045219326123054e-13;-3.025121074232217e-15;-0.06341412431227993;0.03411991490773447;0.0044651924967585846;1.1612889207100418e-12;0.22130940776871774;0.047088000000000005;0.0002079409260464057;6.630351376666886e-13
4.0;186.07994604728697;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731893525694e-15;-0.0;-1.3045219325422293e-13;-3.0251210740729302e-15;-0.06341412431227993;0.03477809534493642;0.005689338762196669;1.1612889209304014e-12;0.21942626643393257;0.047088000000000005;0.00022793505645087085;6.630351377870434e-13
5.0;186.07994605396206;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731892992424e-15;-0.0;-1.3045219324564234e-13;-3.0251210738777976e-15;-0.06341412431227993;0.0417430209075861;0.005570285637756911;1.161288921200253e-12;0.21307066035366334;0.047088000000000005;0.0002519281024775551;6.630351379342815e-13
6.0;186.0799460563753;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731892802693e-15;-0.0;-1.3045219324258908e-13;-3.025121073808378e-15;-0.06341412431227995;0.051647532677713;0.0061641506212607;1.1612889212962786e-12;0.20997036557689983;0.047088000000000005;0.0002599259337219933;6.630351379867041e-13
7.0;186.07994605817345;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731892670013e-15;-0.0;-1.304521932404545e-13;-3.0251210737597587e-15;-0.06341412431227994;0.07043974513450894;0.0068658637514897505;1.161288921363395e-12;0.20691600099964017;0.047088000000000005;0.00026392484934421244;6.630351380235136e-13
8.0;186.0799465985587;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.56373185289027e-15;-0.0;-1.304521926003112e-13;-3.0251210592046313e-15;-0.06341412431227994;0.09085835169953302;0.005648720613603915;1.161288941493924e-12;0.2054232663606383;0.047088000000000005;0.0016435310399180662;6.630351490109537e-13
9.0;218.81182795680817;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-5.794746904902253e-15;-0.0;-1.0167087141985428e-13;-2.3656483496924417e-15;-0.06341412431227993;0.09179999999977327;0.005496052512082174;0.002779868041773636;0.20575051903210792;0.047088000000000005;0.009561272492971281;1.5112011631844978e-11
10.0;186.0799537947451;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.56373127102422e-15;-0.0;-1.3045218323682216e-13;-3.0251208463032656e-15;-0.06341412431227994;0.08762118712052962;0.004263502502361071;1.1612892359469043e-12;0.20300044307826567;0.047088000000000005;0.028875763190354557;6.63035309730906e-13
11.0;186.07996038249337;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563730741537498e-15;-0.0;-1.3045217471623238e-13;-3.0251206525672062e-15;-0.06341412431227995;0.07590531350190972;0.002557541250306702;1.1612895038934554e-12;0.197035244745488;0.047088000000000005;0.05327280311511454;6.630354559829523e-13
12.0;186.07996594553117;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563730294464678e-15;-0.0;-1.3045216752186192e-13;-3.0251204889859292e-15;-0.06341412431227994;0.06467263731783698;0.0016653431253688903;1.1612897301345763e-12;0.19101263471503857;0.047088000000000005;0.07386292998773086;6.630355794709882e-13
13.0;186.07996798648787;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563730130444593e-15;-0.0;-1.3045216488242087e-13;-3.025120428971916e-15;-0.06341412431227994;0.058765487429149554;0.0012885749861136144;1.1612898131370116e-12;0.18987011784725408;0.047088000000000005;0.08141677504392471;6.630356247757737e-13
14.0;186.0799668291553;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563730223449956e-15;-0.0;-1.3045216637907898e-13;-3.025120463001987e-15;-0.06341412431227993;0.05696482506120478;0.0011457112455756046;1.1612897660716448e-12;0.19322302977299735;0.047088000000000005;0.07713399685292316;6.630355990863356e-13
15.0;186.0799637323974;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563730472315376e-15;-0.0;-1.3045217038386544e-13;-3.0251205540604663e-15;-0.06341412431227993;0.06067879965179716;0.0011709225003688564;1.1612896401332301e-12;0.1967596624967563;0.047088000000000005;0.06567326630173678;6.630355303460758e-13
16.0;186.0799586792057;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563730878412766e-15;-0.0;-1.3045217691885178e-13;-3.0251207026489937e-15;-0.06341412431227995;0.07225552687741456;0.001197534371882858;1.1612894346277776e-12;0.20119767854090423;0.047088000000000005;0.046970601188116676;6.630354181759386e-13
17.0;186.07995309875827;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.563731326989849e-15;-0.0;-1.304521841374316e-13;-3.0251208667807316e-15;-0.06341412431227994;0.08865107989402783;0.0008739900196040858;1.161289207625489e-12;0.2021449910090889;0.047088000000000005;0.026292499962638077;6.630352942724513e-13
18.0;218.8118282577973;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-5.79474689055377e-15;-0.0;-1.0167087118358758e-13;-2.3656483442407943e-15;-0.06341412431227995;0.09179999999977327;0.001015453121457114;0.013426038040151404;0.19956715225168664;0.047088000000000005;0.010728939289513932;1.5112015121974754e-11
19.0;218.81182582938956;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-5.794747010524418e-15;-0.0;-1.016708731590617e-13;-2.3656483898230202e-15;-0.06341412431227994;0.09179999999977327;0.0009328162514993584;0.02186706988520121;0.19991737107461222;0.047088000000000005;0.0015355625566616546;1.5111985940333145e-11
20.0;218.81182543204366;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-5.794747025363081e-15;-0.0;-1.0167087340339966e-13;-2.365648395460864e-15;-0.06341412431227994;0.09179999999977327;0.0009174093796741074;0.019389486613511444;0.2019899755340592;0.047088000000000005;0.0003039131101634951;1.51119823309901e-11
21.0;218.81182542607698;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-5.7947470256413655e-15;-0.0;-1.0167087340798106e-13;-2.365648395566609e-15;-0.06341412431227994;0.09179999999977327;0.001086884991726119;0.014357551128914672;0.20041112177098752;0.047088000000000005;0.00025192810248790743;1.511198226331018e-11
22.0;218.81182542927075;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-5.794747025486244e-15;-0.0;-1.0167087340542722e-13;-2.3656483955076655e-15;-0.06341412431227994;0.09179999999977327;0.0010910868858368694;0.009554296321546033;0.1944918546894219;0.047088000000000005;0.00025192810248790743;1.5111982301036235e-11
23.0;186.0799572664971;100.64800780535069;-1.0879508043481646e-12;-0.011927314821137553;-7.56373132015271e-15;-0.0;-1.304521840274077e-13;-3.025120864279096e-15;-0.06341412431227994;0.09133881487120077;0.00122554688209186;1.161289211085411e-12;0.19389475999245032;0.047088000000000005;0.0002519281024775551;6.63035296161008e-13
24.0;186.0799460541977;100.64800780535069;-1.0879508043481646e-12;-0.011927314821132691;-7.563731893013149e-15;-0.0;-1.3045219324597556e-13;-3.0251210738853706e-15;-0.06341412431227994;0.0816631936765122;0.0013614074950776193;1.1612889211897759e-12;0.1931943233983074;0.047088000000000005;0.00024393071893974723;6.630351379285947e-13
25.0;10.000043329217217;55.62519124188134;-3.9008482536904317e-13;-2.5545357070997507e-12;-0.02615550442499746;-0.0;-8.099999878344099e-5;-0.04912572853455668;-0.016338016867852165;0.0;0.012050977504183703;0.0;0.38727854651476784;0.026544573558042517;0.00010397001362693564;0.0
26.0;10.000043329217336;55.62519124188134;-3.9008482536904317e-13;-2.5545357070997507e-12;-0.02615550442499746;-0.0;-8.099999878344099e-5;-0.04912572853455668;-0.01633801686785217;0.0;0.010810023750199616;0.0;0.37975745951867035;0.030450894308126353;0.00010397001362693564;0.0
27.0;10.00004333030615;55.62519124188134;-3.9008482536904317e-13;-2.5545357070997507e-12;-0.026155504424997464;-0.0;-8.099999878344098e-5;-0.04912572853455668;-0.016338016867852165;0.0;0.010317003741920332;0.0;0.3675629652576757;0.03851282911363625;0.00010796937695578834;0.0
28.0;10.00004332813088;55.62519124188134;-3.9008482536904317e-13;-2.5545357070997507e-12;-0.026155504424997464;-0.0;-8.099999878344098e-5;-0.04912572853455668;-0.016338016867852165;0.0;0.009478029381984774;0.0;0.3576994338800456;0.04537707333101291;9.99710980047133e-5;0.0
