Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CapacityGrant;TaxDeduction;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.907098000616532;0.09290909089324226;1.640693876588885e-10;4.5032321593663057e-10;0.0;0.0;0.0;0.0;0.0;4.254431548524109;0.0;0.0;1.325585922790963;1.325585922790963;4.254431548401601;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2022.0;70.0;0.35;0.23624999999977508;0.23624999999941484;11.100825770112083;2.705900683508143e-11;0.005270286852726801;0.005021892531266215;0.0;0.0;0.0;0.0;0.0;7.33443154726184;0.0;0.0;1.325585922790963;1.325585922790963;7.334431546887672;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2023.0;65.333333333334;0.6766666666666422;0.4066874999977187;0.4066874999979798;12.033327230597815;0.1796242424151079;0.004638516473084466;0.004638517152309205;0.0;0.0;0.0;0.0;0.0;2.8244315446212966;0.0;0.0;1.325585922790963;1.325585922790963;2.8244315437175014;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2024.0;60.66666666666795;1.003333333333265;0.7100156249944566;0.7100156249946793;9.577137629339827;0.2663393939306164;0.05237540015245881;0.05151726929439039;3.385975195211721;0.0;0.0;0.0;0.0;2.9506745660971037;0.0;0.0;1.325585922790963;1.325585922790963;2.950674554318156;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2025.0;56.000000000001826;1.679999999999769;1.2408398437385784;1.2408398437374963;10.205353083305617;0.4459636363557512;0.11715061694198217;0.11530079806010016;3.5606856751325258;0.0;0.0;0.0;0.0;2.7366621778778186;0.0;0.0;1.325585922790963;1.325585922790963;2.7366621811563983;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2026.0;51.3333333333358;2.6833333333327896;2.169782226540199;2.1697822265347946;8.012094203227393;0.7123030302950696;0.23473803754429443;0.22276894000021005;6.373660241980674;0.0;0.0;0.0;0.0;3.005928062545761;0.0;0.0;1.325585922790963;1.325585922790963;3.0059280435751425;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2027.0;46.666666666669904;3.9435009568807438;3.7954313964408835;3.795431396424631;6.424560758969312;1.0468202540008251;0.4251220369142109;0.40403916930612027;8.366118989368076;0.0;0.0;0.0;0.0;3.077281829594211;0.0;0.0;1.325585922790963;1.325585922790963;3.0772818215652418;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2028.0;42.00000000000457;3.920167623547829;6.6403174437614;6.640317443718818;4.501492506078648;1.0406263146072412;0.8271736297648943;0.7317225106492655;10.676754457594777;0.0;0.0;0.0;0.0;3.1628102004723737;0.0;0.0;1.325585922790963;1.325585922790963;3.162810183366751;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2029.0;37.33333333333921;3.896834290214587;11.61886802654498;11.61886802643889;1.951581037234041;1.03443237521314;1.5862683674336708;1.3501054773788308;12.966530757316894;0.0;0.0;0.0;0.0;3.2094118016902873;0.0;0.0;1.325585922790963;1.325585922790963;3.217639699335483;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2030.0;32.666666666674395;3.873500956881311;11.61211802658962;13.310993169740517;0.45661146715846385;1.0282384358181211;1.6964130913170765;1.7818385201493565;15.037277570759837;0.0;0.0;0.0;0.0;3.198501295912013;0.0;0.0;1.325585922790963;1.325585922790963;3.2164867776633144;4.0169270387604925;0.040169270387605156;0.0;0.0;0.0;0.0
2031.0;28.000000000009372;3.8501676235480207;11.605368026601733;13.304243169796674;1.6906102023064815e-10;0.2949758098984245;0.31431266016673504;0.23036446874150251;5.705087092855403;0.0;0.0;7.3540446002399245;7.601057218218875;0.0974448050033575;74.84572740617017;0.0;1.325585922790963;1.325585922790963;0.2996037585368106;4.0169270387604925;0.040169270387605156;69.93368433307245;50.184570324543884;7.354044599980384;7.601057218550704
2032.0;23.33333333334677;3.8268342902147396;11.598618026617501;13.297493169868602;0.16427661063036064;0.4313841859444179;0.3345688762219531;0.21998953284056602;6.895376625340665;0.0;0.0;7.3540446002399245;7.601057218218875;0.968333088135413;74.34890324697045;0.0;1.325585922790963;1.325585922790963;1.1737571621015725;4.0169270387604925;0.040169270387605156;69.93368433307245;50.184570324543884;7.3540446019272085;7.60105721780061
2033.0;18.66666666670979;3.803500956881469;11.591868026638993;13.29074316996415;0.12084753904934471;0.5211214941337049;0.280385893061436;0.18682572230273062;8.439314602181847;0.0;0.0;7.3540446002399245;7.601057218218875;1.7173036357180103;73.4587962368257;0.0;1.325585922790963;1.325585922790963;1.8737856599155815;4.0169270387604925;0.040169270387605156;69.93368433307245;50.184570324543884;7.35404460070569;7.601057218171291
