Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;169.6285269361133;107.60353978026617;-0.004441404164349001;-0.006976666666575991;-3.419035957647758e-11;-5.659363664163753e-13;-6.425377932428342e-12;-4.2327705463536445e-15;-0.06957144098240052;0.00967310582033209;0.0025320600027092513;9.336018708367574e-14;0.2620374666141459;0.04316399999993607;0.00018806122002344226;6.1262158623362556e-12
2.0;169.62852339672915;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419036101084401e-11;-5.659363936223521e-13;-6.425378261188962e-12;-4.232770705228918e-15;-0.06957144098240053;0.010168304364492746;0.0022339799982811622;9.336017018161964e-14;0.25619098882983665;0.04316399999993607;0.00019746441262593316;6.126215163364502e-12
3.0;169.6285210504445;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.4190361960971166e-11;-5.659364116432823e-13;-6.425378478962018e-12;-4.232770810468239e-15;-0.06957144098240053;0.011216368135358739;0.0025822799981372667;9.336015898565896e-14;0.2523675346417879;0.04316399999993607;0.00024447984926173063;6.1262147003650434e-12
4.0;169.6285197349857;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.41903624937202e-11;-5.659364217479567e-13;-6.425378601068143e-12;-4.2327708694773065e-15;-0.06957144098240053;0.012656336376080237;0.0032902200070654797;9.336015270795265e-14;0.25022011695704843;0.04316399999993607;0.00026798730439130087;6.126214440754408e-12
5.0;169.62851533476868;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.4190364276662114e-11;-5.659364555650121e-13;-6.425379009720954e-12;-4.232771066962058e-15;-0.06957144098240052;0.02046377046728908;0.0032213700073894587;9.336013169841812e-14;0.24297257762375382;0.04316399999993607;0.00029619635582211644;6.126213571921943e-12
6.0;169.62851319170989;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419036514509381e-11;-5.659364720365119e-13;-6.4253792087674034e-12;-4.232771163152374e-15;-0.06957144098240053;0.031085810389546824;0.0035648099978495625;9.33601214651535e-14;0.23943719357766624;0.04316399999993607;0.0003055995484246074;6.12621314873386e-12
7.0;169.62851108394366;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419036599930403e-11;-5.659364882382836e-13;-6.425379404551896e-12;-4.232771257767695e-15;-0.06957144098240052;0.050699559751495434;0.003970620000873683;9.336011139945758e-14;0.23595418548491587;0.04316399999993607;0.0003103011447258528;6.126212732474242e-12
8.0;169.6285088014152;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419036689556962e-11;-5.659365052378509e-13;-6.425379609976552e-12;-4.232771357041132e-15;-0.06957144098240053;0.07075871784547895;0.003266729993421472;9.336010083819647e-14;0.2342519634035438;0.043163999999936066;0.0019323287080826228;6.1262122957220514e-12
9.0;169.62850182940784;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419036955579161e-11;-5.659365556941679e-13;-6.425380219701392e-12;-4.2327716516962806e-15;-0.0695714409824006;0.07313220180937521;0.0031784400069934456;9.336006949118549e-14;0.23462514207107227;0.043163999999936066;0.011241358316761011;6.126210999390238e-12
10.0;169.62848237759806;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419037703583233e-11;-5.659366975680111e-13;-6.425381934140381e-12;-4.232772480210964e-15;-0.06957144098240052;0.06271881203403498;0.0024656400013772315;9.335998134942051e-14;0.2314891258684847;0.043163999999936066;0.03394974894114571;6.1262073543535215e-12
11.0;169.62845609048873;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.4190387179973076e-11;-5.659368899720189e-13;-6.42538425919107e-12;-4.23277360381029e-15;-0.06957144098240055;0.04685257353051818;0.0014790600001889343;9.335986181530795e-14;0.22468678333786044;0.043163999999936066;0.06263378319139493;6.1262024111064645e-12
12.0;169.62843322438147;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419039601717336e-11;-5.659370575872308e-13;-6.425386284689095e-12;-4.232774582648389e-15;-0.06957144098240053;0.03247464879009361;0.0009630900002247789;9.335975768192192e-14;0.2178189720648673;0.043163999999936066;0.08684196198081066;6.1261981047396754e-12
13.0;169.62842557058772;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419039896133878e-11;-5.659371134292892e-13;-6.425386959496462e-12;-4.232774908754173e-15;-0.06957144098240056;0.025211225615839453;0.0007451999919807131;9.335972298932725e-14;0.21651611662769246;0.043163999999936066;0.09572315211621892;6.126196670051151e-12
14.0;169.62843177362103;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.4190396536768546e-11;-5.659370674424706e-13;-6.42538640378367e-12;-4.2327746402006266e-15;-0.06957144098240052;0.023586226158610633;0.000662579997452688;9.33597515592635e-14;0.22033956961643836;0.043163999999936066;0.09068781353843375;6.1261978515421715e-12
15.0;169.628444628214;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419039156638485e-11;-5.659369731691486e-13;-6.425385264560394e-12;-4.232774089664143e-15;-0.06957144098240055;0.028788044265122832;0.0006771600002246924;9.335981012786432e-14;0.2243725264185335;0.043163999999936066;0.07721322856103749;6.1262002736072416e-12
16.0;169.62846468692592;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.419038382757237e-11;-5.659368263870467e-13;-6.425383490818046e-12;-4.232773232487126e-15;-0.06957144098240053;0.04302364012420531;0.0006925499982086971;9.335990131848133e-14;0.22943336490278265;0.043163999999936066;0.05522417216958685;6.126204044732753e-12
17.0;169.6284841365062;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.41903763769571e-11;-5.659366850713056e-13;-6.425381783125609e-12;-4.232772407231713e-15;-0.06957144098240053;0.06278616120887164;0.0005054400113486402;9.335998911332805e-14;0.23051362133897105;0.043163999999936066;0.030912560367050368;6.1262076754245035e-12
18.0;169.62849670229102;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-3.4190371612737394e-11;-5.659365947083782e-13;-6.42538069116382e-12;-4.2327718795305686e-15;-0.06957144098240055;0.08256829000255377;0.0005872499979566651;9.336004525294854e-14;0.22757401376209568;0.043163999999936066;0.01261420496078837;6.126209997035933e-12
19.0;189.94070336338382;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-2.772725551130795e-11;-4.4641253286613397e-13;-4.999153285290431e-12;-3.5034718510441447e-15;-0.06957144098240055;0.08414999999953097;0.0005394600008755927;0.008410216393144041;0.2279733816055993;0.04316399999994332;0.0018053882398475834;1.6554215483070344e-11
20.0;189.94070588259856;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-2.7727254849275856e-11;-4.4641252093182735e-13;-4.9991531446885016e-12;-3.5034717749233336e-15;-0.06957144098240052;0.08414999999953099;0.0005305500027115901;0.005821366224772879;0.23033685129715817;0.04316399999994332;0.00035731605500029527;1.6554219022377662e-11
21.0;189.94068843742636;107.60353978026617;-0.004441404171038655;-0.0069766666665759935;-2.7727259123801975e-11;-4.4641259798669267e-13;-4.999154052499312e-12;-3.503472266411193e-15;-0.06957144098240056;0.08414999999953099;0.00062855999522362;0.0009797211569014597;0.22853642430327853;0.04316399999994332;0.0002961963558374185;1.6554196170232764e-11
