Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;169.83313763324315;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.63275506735899e-12;-0.0;-1.3529338919040402e-13;-1.3580328779232935e-13;-0.06920386581635875;0.026804532620729883;0.002672730002455497;7.663377876117167e-14;0.2873234369776933;0.047088000000000005;0.00017144483525636668;1.4403746654487625e-13
2.0;169.83313817026558;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.632755061000195e-12;-0.0;-1.352933890178052e-13;-1.358032876252938e-13;-0.06920386581635872;0.02737296087157884;0.0023580899977808105;7.663377925258158e-14;0.2809127884818613;0.047088000000000005;0.000180017196999027;1.4403746709391556e-13
3.0;169.8331385429356;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.632755055760201e-12;-0.0;-1.3529338887557092e-13;-1.3580328748764416e-13;-0.06920386581635875;0.02864811756581545;0.0027257399976296135;7.663377965755111e-14;0.2767203803784252;0.047088000000000005;0.0002228785258443402;1.440374675463682e-13
4.0;169.83313875073168;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.632755052893433e-12;-0.0;-1.3529338879775455e-13;-1.3580328741233356e-13;-0.06920386581635873;0.030349471424277793;0.0034730100070552447;7.663377987910627e-14;0.27436574217428383;0.047088000000000005;0.0002443089503330027;1.4403746779390443e-13
5.0;169.83313942521283;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.63275504456974e-12;-0.0;-1.3529338857181792e-13;-1.3580328719367839e-13;-0.06920386581635872;0.03895704759955255;0.0034003350073970864;7.663378052238137e-14;0.26641883313955506;0.047088000000000005;0.0002700255556929954;1.4403746851261594e-13
6.0;169.8331397519929;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.632755040622224e-12;-0.0;-1.3529338846466815e-13;-1.3580328708998354e-13;-0.06920386581635875;0.050536747176266744;0.003762854997327878;7.663378082746238e-14;0.26254229323751926;0.047088000000000005;0.0002785979174356557;1.440374688534606e-13
7.0;169.83314007172257;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-4.6327550368454535e-12;-0.0;-1.3529338836215308e-13;-1.3580328699076872e-13;-0.06920386581635875;0.07232042641144926;0.004191210000520813;7.663378111933435e-14;0.2587231834393627;0.047088000000000005;0.0002828840983069859;1.4403746917956504e-13
8.0;189.0574521127658;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-3.804139900873316e-12;-0.0;-1.1262460213153923e-13;-1.1365620634190083e-13;-0.06920386581635873;0.09179999999987411;0.003448214992697761;0.004698204701064326;0.2568567011181999;0.047088000000000005;0.0017615953847505317;3.6135835660105825e-13
9.0;189.05745697130106;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-3.804139733094808e-12;-0.0;-1.126245975023958e-13;-1.1365620177834539e-13;-0.06920386581635873;0.09179999999987411;0.003355020007023558;0.010854822501819367;0.25726589060833854;0.047088000000000005;0.010248114022855189;3.6135849034677875e-13
10.0;189.05746917930202;106.18550364003295;-1.7888317126841112e-10;-0.006146234603364055;-3.804139321362911e-12;-0.0;-1.1262458614240254e-13;-1.1365619057930056e-13;-0.06920386581635872;0.0917999999998741;0.0026026200010939153;0.004094621054286108;0.2538272565634136;0.047088000000000005;0.030950076351511036;3.61358818561471e-13
