Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;158.79114304693877;101.09097585360924;-0.005256497231079459;-0.006209968732153707;-3.067230160998713e-14;-0.0;-8.271637154138897e-13;-9.379152087851326e-11;-0.06387715972069082;0.030739290339829813;0.0026727300028606855;7.606261012270262e-12;0.2344927311618936;0.047088000000000005;0.00015637338448923918;4.4113160278679196e-13
2.0;158.79114370729445;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.0672301384867583e-14;-0.0;-8.271637097724418e-13;-9.379152026345151e-11;-0.06387715972069082;0.030664807194299707;0.0023580899981866534;7.606261448967341e-12;0.22926082077504964;0.047088000000000005;0.00016419216314797147;4.411316113904526e-13
3.0;158.7911441518281;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.067230123279802e-14;-0.0;-8.271637059616189e-13;-9.3791519847975e-11;-0.0638771597206908;0.03130618920766112;0.002725739998034692;7.606261743957629e-12;0.22583927870851506;0.047088000000000005;0.00020328561875809862;4.411316172022236e-13
4.0;158.79114440059726;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.067230114773413e-14;-0.0;-8.2716370382992e-13;-9.379151961556546e-11;-0.06387715972069082;0.0324802410093234;0.003473010007458768;7.606261908969563e-12;0.22391759230104522;0.047088000000000005;0.00022283212772139505;4.411316204531985e-13
5.0;158.79114522432957;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.067230086670517e-14;-0.0;-8.271636967874086e-13;-9.379151884775262e-11;-0.06387715972069083;0.03952942238132295;0.0034003350078007605;7.60626245412067e-12;0.21743189651704872;0.047088000000000005;0.00024628802601405755;4.4113163119336326e-13
6.0;158.79114562480038;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.067230073013474e-14;-0.0;-8.271636933649656e-13;-9.37915184746193e-11;-0.06387715972069084;0.04972891993025427;0.0037628549977307977;7.606262719047234e-12;0.2142681433660746;0.047088000000000005;0.0002541068046727899;4.4113163641287293e-13
7.0;158.79114601798977;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.0672300596103613e-14;-0.0;-8.271636900061866e-13;-9.37915181084266e-11;-0.06387715972069079;0.06885710149056581;0.0041912100009228416;7.606262979046127e-12;0.21115126053675332;0.047088000000000005;0.0002580161940021561;4.4113164153524057e-13
8.0;158.79114673365945;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.067230033048655e-14;-0.0;-8.271636833498826e-13;-9.379151738272018e-11;-0.06387715972069082;0.0888630259460829;0.0034482149930567655;7.606263494301532e-12;0.20962797186333226;0.047088000000000005;0.0016067362545579668;4.4113165168655614e-13
9.0;168.39725433841562;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-2.743876869374367e-14;-0.0;-7.457742327515835e-13;-8.486477072428754e-11;-0.0638771597206908;0.09179999999972989;0.0033550200073843295;0.000892110046983413;0.20996192290511806;0.047088000000000005;0.009347218143518169;6.412591983495295e-13
10.0;158.79115695832644;101.09097585360924;-0.005256497234816533;-0.006209968732154037;-3.067229643457249e-14;-0.0;-8.271635857190745e-13;-9.379150673847668e-11;-0.06387715972069084;0.08574617130865474;0.002602620001454679;7.606271051778985e-12;0.207155557029972;0.047088000000000005;0.028229302930436063;4.411318005802038e-13
