Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;2.4022824289693553e-8;0.0;0.0;1.8186812984916256e-9;8.463227890105312e-7;-0.0;-0.0;3.6387428976517757e-7;2.5141784420931537e-7;0.0;0.0;8.887652787567232e-8;0.0;0.0
2022.0;3.324381930891824e-8;0.0;0.0;1.999047631041307e-9;13.417669110768198;-0.0;-0.0;15.653946373620798;21.059778752292175;0.0;0.0;21.05977850638808;0.0;0.0
2023.0;200.3129881688359;0.0;0.0;2.2593869476869096e-9;0.6895922237599414;-0.0;-0.0;0.8045232551234386;4.137865274757895;0.0;0.0;4.137864969514205;0.0;0.0
2024.0;397.0762631669564;0.0;0.0;2.8771053751327625e-9;6.830011757094921;-0.0;-0.0;3.897918350418826;44.96289122409488;0.0;0.0;23.80102269725729;0.0;0.0
2025.0;696.5468033649211;0.0;0.0;3.371046854557808e-9;13.957042557478303;-0.0;-0.0;4.090570777814236;97.46772115093366;0.0;0.0;24.70725848829502;0.0;0.0
2026.0;1230.7317486754046;0.0;0.0;3.1213467908751333e-9;30.330058284520266;-0.0;-0.0;3.533470940469906;218.3240748597151;0.0;0.0;25.473557655619356;0.0;0.0
2027.0;2.513995010768764e-8;0.0;0.0;2.537444028189881e-9;50.98198799650461;-0.0;-0.0;2.8292443656984156;424.5516005848004;0.0;0.0;23.345437138476477;0.0;0.0
2028.0;8.184978266820517e-9;0.0;0.0;1.856912916186703e-9;45.26596271883828;-0.0;-0.0;2.7706239771114056;424.4286070110155;0.0;0.0;22.26709944015768;0.0;0.0
2029.0;3.9850332076633275e-9;0.0;0.0;1.2985592752385788e-9;45.93291248390195;-0.0;-0.0;2.063401265458364;428.8266453625775;0.0;0.0;20.445933809868016;0.0;0.0
2030.0;2.183241392915732e-9;45301.168260221995;51113.78741980395;8.658769039253313e-10;23.458410403592552;-0.0;-0.0;1.0500724254159588;433.7573140629977;0.0;0.0;19.487473953577414;0.0;0.0
2031.0;2.715079131846657e-9;0.0;0.0;1.030744333835818e-9;7.583745493951907;3179.770734154346;7161.149028748473;0.3688623296479502;38.96470641153662;1209.2618601388206;4574.404060928729;1.6244455944923075;0.0;0.0
2032.0;3.5896049566240942e-9;0.0;0.0;1.2733331096122694e-9;7.27469602458004;2617.204462412647;6738.348483040051;0.31697073281212224;44.139679449206426;753.7684685605145;4134.596273582449;1.6741959007120075;0.0;0.0
2033.0;5.175451423207045e-9;0.0;0.0;1.646413976142907e-9;7.551407078490194;2276.7537525269818;6123.696987993534;0.22050928031783545;51.34877196273278;1036.8666961545198;4088.468480504757;1.691400026476465;0.0;0.0
2034.0;9.034919164891095e-9;0.0;0.0;2.313199631008198e-9;5.361076536937455;2133.334284916225;5400.627739962435;0.1918210994340189;52.99248340000834;1243.844489230986;3883.200220543087;1.6252177886031793;0.0;0.0
2035.0;2.3644749602412377e-8;0.0;0.0;3.5666027495054342e-9;6.123314253984683;2313.500678197055;4900.951385426957;0.13705742255721104;63.445001083514924;2160.053902301534;4489.592567476009;1.6613521729877858;0.0;0.0
2036.0;739.0840574512509;0.0;0.0;6.423471517965808e-9;5.428724397461534;2302.181566287987;4320.665038786951;0.12746526759687105;70.04980793521266;3004.089037603956;5137.888233574492;1.6072056171573803;0.0;0.0
2037.0;1313.0382312603238;0.0;0.0;9.53448189415133e-9;12.264182320200014;2040.3057046076576;3616.404406264221;0.07190242311918654;171.3365257429979;3329.6558860204864;5284.029458728449;1.5972039567827625;0.0;0.0
2038.0;2334.955113441354;0.0;0.0;1.529852701198004e-8;21.895743444357652;1923.2067893199405;3279.0071443771;0.055550295349084955;330.5029637414422;3188.4074148798563;4932.7380429336345;1.2398327899670791;0.0;0.0
2039.0;2641.6314052572484;0.0;0.0;1.5855098217853016e-8;43.31179569499812;1819.0839996468176;3069.8760190235553;0.027574271874772672;603.0903575945072;2958.7340286908984;4570.601317181445;0.8345904748857398;0.0;0.0
2040.0;1589.2797686047309;0.0;0.0;4.81568481400446e-7;73.77314170286871;1778.4456982843817;2800.8078887789347;0.009755729786232173;875.4886154639897;2745.318670107537;4152.508243778656;0.4817292443433925;0.0;0.0
2041.0;6.125999689272428e-8;0.0;0.0;9.510062423579085e-6;894.2459752581682;410.8949115753688;1761.1682604777059;0.044240009086472125;1819.4353435399623;1816.563480291903;3693.2094973388703;0.24402520863069863;0.0;0.0
2042.0;360.97341147546416;0.0;0.0;1.166982922554375;769.9152380035921;273.83962423831184;1629.907702526121;7.276226086013676e-7;1733.6409444390758;1777.000285277907;3642.896969937181;1.5887415856728371e-6;0.0;0.0
2043.0;1786.861060959616;0.0;0.0;1.0386226758170254;737.248187066458;264.8828317418706;1593.633177676772;0.0268373250390066;1691.6149246738355;1668.3674656797173;3474.7340415170074;0.1732201086743119;0.0;0.0
2044.0;1907.0144305554895;0.0;0.0;1.8487483711409172;840.3430246375115;223.5131434470056;1531.1821721392273;0.054827558021977;1912.1507528794511;1425.8224124465623;3143.8189846116693;0.3056353600637748;0.0;0.0
