Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;3174.772426;0.0;0.0;1936.6545059372872;512.9;89.46470310192028;635.7532169607924;80.0;1479.991329625177;1694.4086855775445
2022.0;1552.0;1552.0;0.0;0.0;2097.242817761423;739.3485446476537;100.17938697252956;551.8837565556811;77.52049582403282;1112.7007518523958;439.2988581327588
2023.0;1509.0;1509.0;0.0;0.0;2358.98619771273;740.5377888702288;94.6477840532262;412.07104712523807;77.52049582405718;1101.9507510503781;407.04885893477314
2024.0;1412.0;1412.0;0.0;0.0;2638.0932639731136;815.8738781343687;60.78741156716944;256.23164403807766;85.27282247629492;1086.4425768910123;325.55699539529746
2025.0;1412.0;1412.0;0.0;0.0;2953.908703062698;810.8441330174995;66.81412731401502;218.52630057890124;93.8004382323161;1091.8705620754924;320.128968954535
2026.0;1295.0;1295.0;0.0;0.0;3212.909726734405;805.4198540433139;41.471836681933176;189.10728560304568;103.1808832754726;1058.6248121689289;236.37467373773023
2027.0;1233.0;1233.0;0.0;0.0;3429.2033957815265;799.5700897342168;33.43536847997348;183.70087273868825;113.49945392319971;1039.9963610196737;193.00307557187494
2028.0;1141.0;1141.0;0.0;0.0;3580.18031884418;793.2614598458265;22.43373935804089;174.32787773347948;124.84997858417634;1005.5858783487096;135.41350439862566
2029.0;1049.0;1049.0;0.0;0.0;3707.603154583314;786.4579647330095;11.180151704533856;123.93904782332304;137.33567134482809;962.8869438491432;86.11238017817425
2030.0;958.0;958.0;0.0;0.0;3776.5828960218078;779.1204148930905;4.17569771483863;105.72414595357718;151.07059933979494;905.3967452998725;52.60247616973835
2031.0;866.0;866.0;0.0;0.0;3813.4106026130557;771.207923828644;1.0933092224264729;56.871060357681365;166.17825141424024;831.0471313867579;34.95208070858869
2032.0;774.0;774.0;0.0;0.0;3785.712748336931;762.6744369635192;1.1545571375376988;37.86886017506823;182.79728495130627;738.5369105895173;35.46222465071549
2033.0;682.0;682.0;0.0;0.0;3668.274999009188;753.4715208311457;1.6083363304953044;44.35789216610271;201.07846276828997;645.4536196300961;36.54543184034956
2034.0;591.0;591.0;0.0;0.0;3465.8664468271163;743.5327173750643;1.9187358490309057;47.95709895797648;221.21054871937608;552.330821973962;38.66796967083035
2035.0;499.0;499.0;0.0;0.0;3179.3887354120056;732.8281018138073;1.9702957895327724;50.679313811770776;243.33376031660964;460.9858539858089;38.012835038934185
2036.0;407.0;407.0;0.0;0.0;2809.7961174057705;721.2836877699667;2.011266455113419;53.29766378115505;267.6697091323761;361.4721993493275;45.52637837084002
2037.0;315.0;315.0;0.0;0.0;2353.2418495427055;708.8336028742473;2.0706211720422654;60.65004381677517;294.43974811369065;265.8784536854653;49.12011776729567
2038.0;224.0;224.0;0.0;0.0;1816.2671010037516;695.40671386729;2.15503202466847;63.41300264699551;323.88736692951176;169.47357639675477;54.524864532096
2039.0;132.0;132.0;0.0;0.0;1200.0924196581373;680.9263956741197;2.207892731171691;65.04039294032293;356.28042988729584;95.78723134913277;36.21106871075917
2040.0;40.0;40.0;0.0;0.0;511.52314244218405;665.3099763183733;2.1301242374823275;61.12917666009772;391.91359884857326;4.806671026233338;35.19147730666605
2041.0;0.0;0.0;0.0;0.0;307.2621474987942;152.4099763183733;1.9673926473097767;49.88362597770681;4187.399443874973;2.4697464872365624e-13;3.891705194144328e-12
2042.0;0.0;0.0;0.0;0.0;266.05514688408067;0.0;1.9366965819522264;39.270304032761324;4211.372059011666;2.64185597236952e-13;4.3018246777864425e-12
2043.0;0.0;0.0;0.0;0.0;228.5095152027667;0.0;1.878347577523184;35.667284103790806;4233.242552201489;2.904471631468607e-13;4.76368325278871e-12
2044.0;0.0;0.0;0.0;0.0;196.04603301379268;0.0;1.6472995216166506;30.816182667357374;4253.858156769765;3.27662796627761e-13;5.282381643457435e-12
2045.0;0.0;0.0;0.0;0.0;166.61941438124225;0.0;1.4041423438272227;28.022476288723208;4274.1768801465505;3.640008214051548e-13;5.868089661260075e-12
2046.0;0.0;0.0;0.0;0.0;140.92883451946875;0.0;1.1134451009224764;24.57713476085103;4292.7038270038265;4.015864327656367e-13;6.532606826797278e-12
2047.0;0.0;0.0;0.0;0.0;119.1588435644968;0.0;0.9983485031953189;20.77164245177662;4310.309438094864;6.246065142717608e-13;7.287606415400403e-12
2048.0;0.0;0.0;0.0;0.0;101.20059596721094;0.0;0.4649194594189078;17.493328137866957;4327.353146430906;1.4962516883067414e-12;8.14566364955282e-12
2049.0;0.0;0.0;0.0;0.0;86.87152717027777;0.0;1.1966890360524104e-8;14.329068784966285;4342.88640866171;3.2021098601843906e-12;9.133648934147927e-12
2050.0;0.0;0.0;0.0;0.0;74.15386656494906;0.0;1.178583728807963e-8;12.717660593542877;4357.813696926618;5.530785092208059e-12;1.0278314198784193e-11
2051.0;0.0;0.0;0.0;0.0;61.909115400595354;0.0;1.1611491038376973e-8;12.244751152742214;4371.981113994036;7.022287879949644e-12;1.1596634800250865e-11
2052.0;0.0;0.0;0.0;0.0;51.67899653225794;0.0;1.133489145234217e-8;10.23011885700252;4384.887573584979;1.4956326031074207e-11;1.3150794922350328e-11
2053.0;0.0;0.0;0.0;0.0;41.86565716191062;0.0;1.1214016572775437e-8;9.813339359133304;4397.452373583874;2.707292304718342e-11;1.490468704962299e-11
2054.0;0.0;0.0;0.0;0.0;34.356314941492485;0.0;1.1065039400486986e-8;7.509342209353092;4409.135582069372;4.479701668026535e-11;1.709394846082583e-11
