Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.90876375069221;0.09290909090692483;1.3915643763070846e-10;3.079286867258673e-11;0.0;0.0;0.135;0.0;0.0;4.241532822466178;0.0;0.0;0.0;0.0;4.24153282246672;0.0;0.135;0.0;1.0606865560076413e-11
2022.0;70.0;0.35;0.6336619957051992;1.2149999998216572;11.074463421547428;3.2420811583754773e-12;0.013469554785620175;0.021955290184743303;0.0;0.0;0.135;0.0;0.0;7.321533609296097;0.0;0.0;0.0;0.0;7.32153358724568;0.0;0.135;0.0;0.0028696527450603644
2023.0;65.33333333333336;3.8266666666666542;0.6269119958533421;2.449326866409731;11.173072191965526;1.0158060606048438;0.007150309496848768;0.026314171405144898;0.0;0.0;0.12825;0.0;0.0;2.8115329068854065;0.0;0.0;0.0;0.0;2.811532896419829;0.0;0.12825;0.0;0.0014627685565053725
2024.0;60.66666666666672;6.313681746715553;0.6201619972129742;22.091191796462535;6.690344679809115;1.6759955182190955;0.05359730623526787;1.4150318336744039;3.487185191290675;0.0;0.12150000000000001;0.0;0.0;2.936478445243317;0.0;0.0;0.0;0.0;2.9364808811607896;0.0;0.12150000000000001;0.0;0.010499275057332062
2025.0;56.00000000000008;6.290348413382232;5.628707940680197;30.002164211595186;6.030313075908925;1.6698015788255263;0.7012948986848769;2.4116345929795373;3.6176615537848242;0.0;0.11475;0.0;0.0;2.7138780370489393;0.0;0.0;0.0;0.0;2.7165833183516392;0.0;0.11475;0.0;0.014530651663219516
2026.0;51.33333333333344;6.2670150800489095;22.52425102539695;29.995414221997645;2.7233898462952215;1.4963328130237368;2.9756033423211394;2.4568078698021334;5.884341812669753;0.0;0.10800000000000001;0.0;0.0;2.86870824124594;0.0;0.0;0.0;0.0;2.8971128399475;0.0;0.10800000000000001;0.0;0.013920283675931488
2027.0;46.66666666666681;6.243681746715586;27.19455827056538;32.148918040362936;1.7797575921295357;1.4478126351119756;3.656599836251399;2.6587493241174984;7.110716922124672;0.0;0.10125;0.0;0.0;2.817524757090465;0.0;0.0;0.0;0.0;2.8593349698115835;0.0;0.10125;0.0;0.012616012646265986
2028.0;42.00000000000019;6.220348413382261;29.54212212418677;36.26492470068973;0.8365428460975574;1.3495473986702198;4.086768990313083;3.1627699723125575;8.329165986105856;0.0;0.0945;0.0;0.0;2.753471243544696;0.0;0.0;0.0;0.0;2.817417193770851;0.0;0.0945;0.0;0.012648389593122342
2029.0;37.33333333333358;6.197015080048937;29.535372153531675;41.52897339556422;0.327307751939657;1.1867334236545002;4.219614427488693;3.846801270045287;9.296515612284603;0.0;0.08775000000000001;0.0;0.0;2.633278762242464;0.0;0.0;0.0;0.0;2.709032532404904;0.0;0.08775000000000001;0.0;0.012640551023191048
2030.0;32.66666666666697;6.173681746715612;29.899562221694286;45.45405231778806;0.1337635269965681;1.083004634109161;4.384066836368353;4.407829490397101;9.981766915734267;0.0;0.081;0.0;0.0;2.506157391859216;0.0;0.0;0.0;0.0;2.5803239726692038;0.0;0.081;0.0;0.010791468689432869
2031.0;28.00000000000038;6.1503484133822885;29.89281222429661;45.4473023187295;0.1047369491950035;1.0654059440648507;4.422648800958562;4.444553641605969;10.604982436305438;2.460506314959591;3.2362954344691572;0.3284208002969282;0.5286171757614249;2.4939141489161196;0.0;0.0;0.0;0.0;2.582161272060139;2.460506314959591;3.2362954344691572;0.3284208002969284;0.5286171757614252
2032.0;23.333333333333808;6.127015080048966;33.480367126528925;47.58891880106219;0.05769649234111703;1.0507565128000795;5.038854532987373;4.715611328803307;11.260860426521711;2.460506314959591;3.229545434469157;0.3330090477716731;0.5494295026191678;2.49643092304255;0.0;0.0;0.0;0.0;2.593521589257968;2.460506314959591;3.229545434469157;0.33300904777167295;0.5494295026191681
2033.0;18.666666666667272;6.103681746715644;37.4604680418473;49.204972739122375;1.212708131475725e-10;1.0453963014471463;5.7098857173348865;4.8731402792131;11.976221518553535;2.460506314959591;3.222795434469157;0.3285398847271498;0.5681907799675174;2.5103372826641026;0.0;0.0;0.0;0.0;2.613983770403918;2.460506314959591;3.222795434469157;0.3285398847271493;0.5681907799675169
2034.0;14.000000000000783;6.080348413382321;37.453718103259654;54.835097862881824;2.1816939378698528e-11;1.0301556780061054;5.878458403215648;5.598378847099772;12.598644294475752;2.460506314959591;3.216045434469157;0.3356832709624383;0.5584537435930392;2.497728619604358;0.0;0.0;0.0;0.0;2.6123503736648748;2.460506314959591;3.216045434469157;0.3356832709624379;0.558453743593039
2035.0;9.33333333333441;6.057015080048998;43.1196067921581;55.31804611771735;1.4601932032223774e-11;0.9935586938655392;6.755222345693945;5.919882985338174;13.02625397655532;2.460506314959591;3.209295434469157;0.1999492780202401;0.6005254534381539;2.460738406500263;0.0;0.0;0.0;0.0;2.5869430233491646;2.460506314959591;3.209295434469157;0.19994927802024015;0.6005254534381546
