Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.907283628058309;0.09290909086609439;1.977539704208399e-12;6.133301120901931e-9;0.0;0.0;0.135;0.0;0.0;4.240680401084672;0.0;0.0;0.0;0.0;4.2406804010859265;0.0;0.135;0.0;9.082259148525014e-11
2022.0;70.0;0.35;0.4928703675333006;1.4849999614457563;11.07098876282821;6.3807371790346e-11;0.010476791120174278;0.026969246310669277;0.0;0.0;0.135;0.0;0.0;7.320680462325817;0.0;0.0;0.0;0.0;7.32068045637683;0.0;0.135;0.0;0.002869652772578382
2023.0;65.33333333333394;3.826666666666424;0.4861203675354684;1.9917378248023714;11.177863773675977;1.0158060605818018;0.005544495759083118;0.021739183357910315;0.0;0.0;0.12825;0.0;0.0;2.8106803180855295;0.0;0.0;0.0;0.0;2.8106803281592274;0.0;0.12825;0.0;0.0014627686794479434
2024.0;60.66666666666791;6.349968732227215;0.4793703675552832;21.969865774770614;6.70123029695686;1.6856280634414211;0.04145163468733108;1.412259272131508;3.482524943245999;0.0;0.12150000000000001;0.0;0.0;2.9355397472551075;0.0;0.0;0.0;0.0;2.935540666373123;0.0;0.12150000000000001;0.0;0.010499269540127313
2025.0;56.00000000000186;6.326635398894131;5.33382404307263;30.166144024844492;6.035110565625545;1.6794341240492914;0.665449245759366;2.433470189923455;3.616814436011767;0.0;0.11475;0.0;0.0;2.713712901786927;0.0;0.0;0.0;0.0;2.7161026145200733;0.0;0.11475;0.0;0.014258020110275415
2026.0;51.33333333333592;6.303302065561008;22.271328025400557;30.159396547286697;2.7773023660153546;1.504996811159207;2.935189164144866;2.4407314926269956;5.883121884618768;0.0;0.10800000000000001;0.0;0.0;2.8684920616456564;0.0;0.0;0.0;0.0;2.8966921040191673;0.0;0.10800000000000001;0.0;0.014378952259832552
2027.0;46.6666666666701;6.279968732227867;27.196270685820735;32.15785305869843;1.7786922067765825;1.457070292519666;3.652433577476916;2.6509222402035664;7.115030695753693;0.0;0.10125;0.0;0.0;2.8181107164736674;0.0;0.0;0.0;0.0;2.859914735007744;0.0;0.10125;0.0;0.012696671889679264
2028.0;42.00000000000444;6.256635398894714;29.584736981601644;36.119498257932484;0.8382038589317001;1.3565281133505056;4.093583575073891;3.1517961835830777;8.326068866588463;0.0;0.0945;0.0;0.0;2.7529821139610515;0.0;0.0;0.0;0.0;2.8167601825016004;0.0;0.0945;0.0;0.011508914040262426
2029.0;37.33333333333896;6.233302065561555;29.57798698234101;41.49348088095248;0.32698748290546575;1.1922016596014076;4.224906462929964;3.827708961032642;9.30508624280615;0.0;0.08775000000000001;0.0;0.0;2.633226405966828;0.0;0.0;0.0;0.0;2.7093712866317383;0.0;0.08775000000000001;0.0;0.011101319965307832
2030.0;32.66666666667372;6.209968732228403;29.57123698267355;45.727863730111224;0.13359685363063845;1.0772802635657739;4.373661487747196;4.541141553258889;9.864240794031746;0.0;0.081;0.0;0.0;2.473086847591921;0.0;0.0;0.0;0.0;2.553193479450705;0.0;0.081;0.0;0.01101429143635404
2031.0;28.000000000008818;6.18663539889527;29.564486982761213;45.72111535271743;0.1046593360436415;1.06340390737256;4.3566662849600215;4.585889144023303;10.530157587282467;0.8549056684569636;4.8208240291936475;0.0725603454256311;0.787361120760399;2.4865654158012633;0.0;0.0;0.0;0.0;2.5732297271190436;0.8549056684569636;4.8208240291936475;0.07256034542563106;0.7873611207603995
2032.0;23.333333333344385;6.163302065562148;31.017879249655017;49.99008760854281;0.057729923226445046;1.0532409152858673;4.682064792405452;5.139592807558638;11.182017120565853;0.8549056684569636;4.814074029193647;0.06484688834933966;0.8215544343453198;2.485503866283075;0.0;0.0;0.0;0.0;2.582076095432827;0.8549056684569636;4.814074029193647;0.06484688834933967;0.8215544343453196
2033.0;18.666666666680676;6.139968732229033;35.825396054137634;50.84379042523569;4.0633534647732976e-9;1.0552187339893166;5.421533380928353;5.116602730394168;12.010580069956449;0.8549056684569636;4.807324029193647;0.0560949192807514;0.8411734839235696;2.5222363654366244;0.0;0.0;0.0;0.0;2.6230029145865092;0.8549056684569636;4.807324029193647;0.056094919280751415;0.8411734839235696
2034.0;14.000000000018204;6.116635398895912;35.818646054618654;56.470100179434596;5.099511277291172e-10;1.038679666482755;5.544401690215536;5.849426247128954;12.633565062682486;0.8549056684569636;4.800574029193648;0.06288116760763714;0.8704669425957324;2.5053289565537575;0.0;0.0;0.0;0.0;2.618825436749691;0.8549056684569636;4.800574029193648;0.06288116760763714;0.8704669425957339
2035.0;9.333333333358349;6.0933020655627885;40.6278187147702;58.078052063601184;3.3927544777183386e-10;0.9963024531824234;6.355947450996442;6.201075681154483;13.019908599179896;0.8549056684569636;4.793824029193647;0.038803807091840656;0.8866669514758064;2.4602962486230298;0.0;0.0;0.0;0.0;2.5864029001185016;0.8549056684569636;4.793824029193647;0.038803807091840586;0.8866669514758063
2036.0;4.666666666706056;6.069968732229659;48.881681947469566;62.04150706540506;2.668633392964765e-10;0.9052963511712827;7.5050499560268245;6.620683513429032;13.043947200182796;0.8549056684569636;4.787074029193647;0.036584367035755044;0.8879279356370763;2.4107262870819137;0.0;0.0;0.0;0.0;2.5347559979174172;0.8549056684569636;4.787074029193647;0.036584367035754975;0.8879279356370771
2037.0;6.016802062660579e-9;6.04663539889653;57.8032084673914;62.03475942122782;1.780992820267573e-10;0.9047451644319213;8.539563308306178;6.32402507246449;13.830832834578125;0.8549056684569636;4.780324029193648;0.04769717369856423;0.8542231982328762;2.440850771853269;0.0;0.0;0.0;0.0;2.571070431898267;0.8549056684569636;4.780324029193648;0.0476971736985642;0.8542231982328761
2038.0;6.103374541981663e-9;6.046635398896735;60.233597807744744;69.59685855101611;1.6897771219542826e-10;0.9047451643925223;8.861508412635047;6.974497261601543;14.37314493794793;0.8549056684569636;4.7735740291936475;0.02937236066159995;0.8571307402443314;2.443889683831079;0.0;0.0;0.0;0.0;2.5771923178576657;0.8549056684569636;4.7735740291936475;0.029372360661599928;0.8571307402443313
2039.0;6.357740512214385e-9;6.0466353988969646;60.226847807805406;81.76919365117001;1.6009663314319991e-10;0.8662244686060726;9.459953695165359;7.8725071644683196;14.384806550479631;0.8549056684569636;4.766824029193647;0.028864811206395558;0.8916982411171795;2.393930916577125;0.0;0.0;0.0;0.0;2.52619373911352;0.8549056684569636;4.766824029193647;0.02886481120639557;0.8916982411171801
2040.0;6.920705377776871e-9;6.046635398897223;60.22009780782648;91.15987620665187;1.5333317750102766e-10;0.828455601659336;9.762098507281555;9.15880854120193;14.290739263359315;0.8549056684569636;4.760074029193647;0.03039693304323854;0.9257004897655263;2.3343424365971437;0.0;0.0;0.0;0.0;2.4648038536835375;0.8549056684569636;4.760074029193647;0.030396933043238532;0.9257004897655255
2041.0;7.69042925535036e-9;6.04663539889752;60.21334780784247;100.28953203900869;1.4680993824404197e-10;0.8284556015534242;10.21673437535277;10.387753986343084;14.050273409680877;0.8549056684569636;4.753324029193648;0.0;0.0;2.215464991421534;0.0;0.0;0.0;0.0;2.322590420200993;0.8549056684569636;4.753324029193648;0.03733984774923913;0.9802176880073559
2042.0;8.606098916228279e-9;6.046635398897867;59.84872744032009;99.71164164813536;1.4110492258709725e-10;0.7336915054136128;10.866354859090968;11.388238247509157;13.965200053765074;0.8549056684569636;4.746574029193647;0.0;0.0;2.0853206063038447;0.0;0.0;0.0;0.0;2.194075027113707;0.8549056684569636;4.746574029193647;0.039242647607030966;1.0054919812310852
2043.0;9.680365026438183e-9;6.046635398898288;59.848727440341484;107.96736725807158;1.39879561162844e-10;0.5999218668220275;11.046950254180855;12.341315323890184;14.464196547103336;0.8549056684569636;4.746574029193647;0.0;0.0;2.0865738102904774;0.0;0.0;0.0;0.0;2.196541002326507;0.8549056684569636;4.746574029193647;0.039030762490354115;1.00937874597132
2044.0;1.0910814371472296e-8;6.046635398898808;60.430844395330574;121.54326849868198;1.3678822524083863e-10;0.4169564192401662;11.542144067516432;13.714140063290065;14.190938191173814;0.8549056684569636;4.746574029193647;0.0;0.0;2.024324447955215;0.0;0.0;0.0;0.0;2.1320973423746308;0.8549056684569636;4.746574029193647;0.1388311130860361;0.9978596767922264
2045.0;1.2329618195230704e-8;6.046635398899484;66.63888002184184;127.81339730246123;1.3435010567585393e-10;0.3977410862265059;12.8281008387094;14.077572156347605;14.041284152560591;0.8549056684569636;4.746574029193647;0.0;0.0;1.9511399910970555;0.0;0.0;0.0;0.0;2.053077348626521;0.8549056684569636;4.746574029193647;0.1385990309968187;1.0192598790681566
2046.0;1.396920152016443e-8;6.04663539890042;72.74673489616606;129.112507059884;1.3294182802918645e-10;0.39774108618122533;14.077176691546086;14.079155843193853;14.283338422539577;0.8549056684569636;4.746574029193647;0.0;0.0;1.8969835405112354;0.0;0.0;0.0;0.0;1.9909653158404612;0.8549056684569636;4.746574029193647;0.13859828463725948;1.0239345028829265
2047.0;1.5861421907461648e-8;6.046635398901864;80.4350314165213;130.76723715499926;1.311533073712116e-10;0.3977410861334504;15.660320647033872;14.04724144980608;14.209733611782783;0.8549056684569636;4.746574029193647;0.0;0.0;1.8124423913882433;0.0;0.0;0.0;0.0;1.8998000403255064;0.8549056684569636;4.746574029193647;0.13707173082552476;1.048104550898592
2048.0;1.805160313649081e-8;2.5466353989050923;89.66180502025507;136.31369375530952;1.2986566962034786e-10;0.16751490081900888;17.641158149270055;14.031343072990543;13.931475423710596;0.8549056684569636;4.746574029193647;0.0;0.0;1.7402628053565001;0.0;0.0;0.0;0.0;1.8222831142967024;0.8549056684569636;4.746574029193647;0.13728906643149533;1.094173195686339
2049.0;2.0592389750552343e-8;1.5904484865500928e-9;97.81081643816945;141.68152117272635;1.290606822703933e-10;1.0430138058289787e-10;19.509147697636884;14.090209770909489;13.716058796697;0.8549056684569636;4.746574029193647;0.0;0.0;1.6846926197338126;0.0;0.0;0.0;0.0;1.7621382861333417;0.8549056684569636;4.746574029193647;0.12261576298332266;1.0652014866783823
2050.0;2.354352144662675e-8;1.70535047724179e-9;107.49268450083807;153.34653495600264;1.2784131715610286e-10;9.578611671505387e-11;21.487651041903856;14.402386826498793;12.908718936835761;0.8549056684569636;4.746574029193647;0.0;0.0;1.584903261166699;0.0;0.0;0.0;0.0;1.6620195490881107;0.8549056684569636;4.746574029193647;0.08403989747889397;1.1176241474987065
2051.0;2.6979962055884347e-8;1.8112281215394398e-9;117.27062153423921;163.61498376035973;1.2614655992345716e-10;8.363724815073746e-11;24.006110112882748;14.633316194549053;11.35722790319764;0.0;0.0;0.0;0.0;1.4328984222435812;0.0;0.0;0.0;0.0;1.5030393422505661;0.0;0.0;0.0;0.0
2052.0;3.099906573351512e-8;1.9705681969427314e-9;122.51363033412689;173.10638981141238;1.253425446880156e-10;7.733892212072479e-11;25.15778975296861;14.730923479288316;10.104735832073473;0.0;0.0;0.0;0.0;1.3149967295040703;0.0;0.0;0.0;0.0;1.3827950608577881;0.0;0.0;0.0;0.0
2053.0;3.5706178685067025e-8;2.17886538410812e-9;126.7604112622769;173.8386308833256;1.2475771634826697e-10;7.25590745689709e-11;26.399052602617402;14.787215466533752;8.793808944362045;0.0;0.0;0.0;0.0;1.202412425636299;0.0;0.0;0.0;0.0;1.260446935685336;0.0;0.0;0.0;0.0
2054.0;4.1175758109526713e-8;2.445769952994413e-9;128.3635490907505;168.20557278178768;1.2455363527756395e-10;7.105397718277145e-11;26.917183416614662;14.789998009765567;8.266655625003938;0.0;0.0;0.0;0.0;1.0897784453060348;0.0;0.0;0.0;0.0;1.1515557148944042;0.0;0.0;0.0;0.0
2055.0;4.688203240296795e-8;2.7177655530030747e-9;129.25015174751454;175.96984597768272;1.243908176033712e-10;6.932213068817722e-11;27.35913322251925;15.354637212675621;7.28398961776472;0.0;0.0;0.0;0.0;0.9694784217229764;0.0;0.0;0.0;0.0;1.038523292657325;0.0;0.0;0.0;0.0
2056.0;5.0046057618274136e-8;2.855420579586663e-9;129.21440365588037;187.0924944076134;1.2453854737306004e-10;6.844449622911765e-11;27.609486063502104;16.054833840619704;6.33123689425642;0.0;0.0;0.0;0.0;0.904406153352618;0.0;0.0;0.0;0.0;0.9652546698865805;0.0;0.0;0.0;0.0
2057.0;5.096921663464775e-8;2.897171331340288e-9;128.8585588853242;197.9799696306513;1.2438146135454114e-10;6.714546854349799e-11;27.922141642638884;16.850451896886455;5.222344928445332;0.0;0.0;0.0;0.0;0.8050067412281274;0.0;0.0;0.0;0.0;0.836622845697161;0.0;0.0;0.0;0.0
2058.0;5.1334506695770225e-8;2.914569193745906e-9;127.64727241036555;192.28706972323042;1.2462383290533845e-10;6.696725867795369e-11;27.99900810454658;17.440470353180768;4.5644664183790296;0.0;0.0;0.0;0.0;0.7226363359407185;0.0;0.0;0.0;0.0;0.7501571957827399;0.0;0.0;0.0;0.0
2059.0;5.1523995211745585e-8;2.9238545474031663e-9;127.64727241090176;180.10798544581795;1.2570484659834224e-10;6.913444857171699e-11;28.33789336341198;17.159544844240585;4.482023636655468;0.0;0.0;0.0;0.0;0.766994142494339;0.0;0.0;0.0;0.0;0.7895694700055329;0.0;0.0;0.0;0.0
2060.0;5.151718575933021e-8;2.923645330927948e-9;127.64727241088067;170.71055289033606;1.688398468338045e-11;5.970564314786302e-12;28.184697492273248;16.645237761653092;5.292385485768947;0.0;0.0;0.0;0.0;0.8590009729545064;0.0;0.0;0.0;0.0;0.885255460358264;0.0;0.0;0.0;0.0
