Year;EOM_avg;REC_y;ADD_CAP_CCGT_new;ADD_CAP_WindOffshore;ADD_CAP_SPP_coal;ADD_CAP_WindOnshore;ADD_CAP_Nuclear;ADD_CAP_Solar;ADD_CAP_OCGT;CAP_CCGT_new;CAP_WindOffshore;CAP_SPP_coal;CAP_WindOnshore;CAP_Nuclear;CAP_Solar;CAP_OCGT;FS_CCGT_new;FS_WindOffshore;FS_SPP_coal;FS_WindOnshore;FS_Nuclear;FS_Solar;FS_OCGT
2021.0;196.13343912904878;9.44279605290886e-10;1.5194865338503915e-13;6.353999999994256;2.0455556230504883e-12;82.43499999999996;1.8950961251995315e-13;55.419999999995326;2.650842306006569e-13;153.0;12.708;49.44;164.87;78.48;110.84;11.39;563.029017272728;33.21589075511165;433.094399998481;306.18372823610747;687.4847999999981;123.18901013738775;0.0
2022.0;318.89838333000876;-6.471291407920916e-7;1.545570915235164e-13;6.2085076626555984e-12;3.914371214712424e-13;123.65249999999979;1.7362537519890714e-13;83.12999999997639;2.6714346328147685e-13;153.0;12.708;49.44;247.30499999999995;78.48;166.25999999999533;11.390000000000265;395.0778501901157;33.21589075511165;424.98288730792876;459.27559235410354;687.4847999999981;184.78351520316707;0.0
2023.0;117.24513709786726;4.7118868179158345e-8;1.5699152761601704e-13;2.728712722645436e-12;2.696125094105369e-13;185.47874999999814;1.6270254849060416e-13;58.67679876692003;2.6923000966020057e-13;145.35;18.355999999994253;46.144000000000005;359.9661666666664;74.556;242.00066666663838;10.251000000000532;252.33009811246643;47.978508864840485;339.3758443764766;668.5011399819796;646.1962410922735;268.96267212375216;4.722512285660762e-10
2024.0;91.70335110406663;3.3259792700195326e-7;1.967562831593313e-13;3.0598906104130877e-12;3.43238576413062e-13;108.17521821555528;2.030702936278772e-13;3.7943011641727935e-9;3.556791540363646e-13;137.70000000000016;17.650000000000464;42.848000000000006;534.4535833333313;70.632;293.2881321002251;9.112000000000801;144.59545442851078;45.73163667681271;216.38032034901983;989.9725207504307;550.0515127203541;322.1794226055584;3.2408062590292045e-10
2025.0;79.99032803328643;8.204298875862011e-8;2.5475035435596835e-13;3.422344038074486e-12;5.592883206288363e-13;79.9372925577787;2.5853410246868303e-13;21.498481479333705;5.016817274053949e-13;130.05000000000032;16.944000000003193;39.552;631.6374682155532;66.708;285.898798770686;7.973000000001156;133.8104579490368;43.44415196132515;177.36959979369965;1159.7365201402465;491.0489696148178;314.1322780706638;4.753579386340407e-10
2026.0;82.01456208998432;2.5905757337234544e-8;3.44344902668717e-13;3.842377269178096e-12;3.0492740074460338e-12;74.80646213917817;3.3799473525957663e-13;34.64817284349771;7.98894547720261e-13;122.40000000000047;16.238000000006252;36.25599999999999;700.5834274399986;62.784000000000006;300.0079469166864;6.834000000001658;136.55404274869878;41.62136785726869;153.27222232257552;1273.7613865973728;449.3599678864756;327.8118967706842;4.4146957996009186e-10
2027.0;82.24494242645866;3.145010496995421e-7;4.566766261945014e-13;4.3026646472685325e-12;4.324612802715393e-12;101.69384461419968;4.590443308809966e-13;49.491791271797126;1.735433491391999e-12;114.75000000000065;15.532000000009674;32.96;764.3985562458433;58.86;327.2667864268508;5.695000000002458;140.51491346566982;40.222345739301865;131.7977511675519;1381.994286580003;419.1004646098372;355.9078799909357;4.759715186600143e-10
2028.0;82.38737905104261;4.6216135968653583e-7;5.131072611278625e-13;4.726940257650176e-12;1.4662296738086148e-10;96.29200223475281;6.328780583575236e-13;10.582389728566207;2.818445838310783;107.1000000000009;14.826000000013517;29.664;855.1010675267097;54.93599999999999;369.3692443653146;4.556000000004193;129.65321347619073;38.424814141216174;108.90721978767462;1538.9456864526842;394.01741947957873;401.56498798810446;0.12035383709029948
2029.0;84.68375470714649;6.626379822157449e-6;8.451655174272285e-13;5.152067715191538e-12;6.423378279776854e-10;80.6440621167721;9.138597034458875e-13;62.96591738918568;3.687222919151563;99.45000000000127;14.120000000017821;26.36800000000205;940.4017364281291;51.012;372.5623007605475;6.235445838314975;213.7480057075684;36.610313354408426;5.812318152171707;1662.3911435074895;342.23225884999584;405.2349317635124;0.31962381797893724
2030.0;85.53359480760189;4.4652281592830295e-6;1.8892869192167802e-12;5.718345176152585e-12;6.643281747587976e-11;253.31019357987427;1.4914383310870818e-12;217.7641090744901;9.700918149702891e-12;91.80000000000172;13.414000000022547;23.07200000000244;1010.054465211568;47.088;428.1388848163998;8.78366875746654;193.68695473227544;34.375758608579204;8.510434551572304;1745.6032125952986;276.1411063804626;467.0340773755111;0.9515979844826673
2031.0;85.53168180163891;0.00013241670608461745;6.6649658222658636e-12;6.319973935854814e-12;4.650541286702341e-11;60.79332400450756;3.5713302553089333e-12;5.027205398963601e-10;4.391834378733839;84.15000000000225;12.708000000027699;19.776000000002707;1252.3733254581089;43.16400000000019;638.5136605575566;7.64466875747624;119.16414666369295;28.2322090813025;0.8740028127467871;2201.676017253639;291.35449769225954;674.6885700815996;5.574652453484393e-10
2032.0;84.98589516812262;0.0003641137695895979;1.3032901908742631e-11;7.024635951835502e-12;8.412731075087156e-11;17.161959659644385;1.4942209650860507e-9;3.9665932198822003e-10;6.0182515681027136;76.50000000000307;12.002000000033416;16.48000000000305;1302.1753161292831;39.240000000000364;631.124327224726;10.89750313621008;93.05556869648674;27.660570853304844;2.7185430106318114;2282.08055182018;263.93051856973653;664.7825209074797;0.1878370406233749
