Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;1349.9999691014928;0.0;0.0;1012.4999999972237;0.00010753366332063334;-0.0;7.052501217775363e-9;1.4111561339510644e-8;3.206720068427112e-5;0.0;2.103100058574242e-9;3.4593601358130638e-9;0.0;0.0
2022.0;1.586374190540442e-5;0.0;0.0;2018.3699683158297;148.8009692956087;-0.0;13.435661003497659;128.03959850676617;218.96046910487235;0.0;19.81380811895488;177.20512374240607;0.0;0.0
2023.0;2129.3957404186735;0.0;0.0;16309.456797083529;20.19150028833265;-0.0;1.751750648351862;45.53881320074735;63.646194063442266;0.0;5.521802390247502;160.1774549840066;0.0;0.0
2024.0;20420.866854288186;0.0;0.0;1.6822161233952394e-8;698.2210583077466;-0.0;22.64236834619822;2998.3485967706624;1136.299613308979;0.0;37.05430334513653;5410.085491904404;0.0;0.0
2025.0;514.3865181561121;0.0;0.0;3571.5541134118457;5996.960572191107;-0.0;24.277564625892296;3001.201081163785;8905.508036101959;0.0;36.358677748733086;5111.375508457601;0.0;0.0
2026.0;7.872196411244715e-5;0.0;0.0;1461.1013206053562;5345.531369300344;-0.0;22.59577131627336;3285.7842629061943;8009.565134129412;0.0;32.76356614041554;5606.495708667172;0.0;0.0
2027.0;5.579955599115301e-5;0.0;0.0;1308.432365684392;4571.769404289396;-0.0;18.646187530064296;3122.601178833773;6916.947468337075;0.0;27.039590784240122;5357.434390618825;0.0;0.0
2028.0;5.294450572333215e-5;0.0;0.0;1559.4007671439708;3899.3497389139357;-0.0;13.823183168477398;2930.5429613427173;5969.726169048143;0.0;20.740682154424654;5069.886109611476;0.0;0.0
2029.0;8.962904489803839e-5;0.0;0.0;1498.272591836663;3327.4782438674947;-0.0;11.91793153319455;2787.942721613792;5150.043541765657;0.0;17.57388779369569;4872.414669507067;0.0;0.0
2030.0;361.63846666354107;747.8156590224714;1008.6300648278811;3.173215003660332e-8;2870.7728001780274;-0.0;8.995736788352636;2726.818827439096;4482.242984478716;0.0;13.612987799679711;4760.756391790638;0.0;0.0
2031.0;338.46340869092404;0.0;0.0;1360.595655211759;2795.0748434173324;150.45428381017592;261.48247209480803;2450.004300298001;4279.237837189655;240.0172111387585;386.54610586947416;4239.650248279166;0.0;0.0
