Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;3174.772426;0.0;0.0;1936.7066083767218;512.9;89.45758702535532;635.7082305979229;80.0;1495.697668826726;1679.0678092085438
2022.0;1552.0;1552.0;0.0;0.0;2089.9248428037345;745.4540622010048;99.85423506856792;553.4734683034142;79.99787123946628;1128.3458206627554;423.65162978828505
2023.0;1509.0;1509.0;0.0;0.0;2338.5241083064584;746.5235903931411;101.8465319216017;412.03061218253305;79.99787123946744;1117.595819858317;391.4016305927201
2024.0;1412.0;1412.0;0.0;0.0;2624.14499081156;822.3292818966155;62.13183828948762;241.91799730879538;87.99778133411476;1102.0876118380095;309.9095977435083
2025.0;1412.0;1412.0;0.0;0.0;2989.8893958856693;817.8059934147847;55.81443983083459;172.63516168027135;96.79770766233194;1107.5155598740184;304.48138568794
2026.0;1295.0;1295.0;0.0;0.0;3303.846498894276;812.9279198803267;26.464604492922188;141.65037261814484;106.47765711545608;1074.2697692381203;220.72688678641072
2027.0;1233.0;1233.0;0.0;0.0;3576.7781984681587;807.6672317737729;17.466989415836778;134.9340792365077;117.12563841004915;1055.6412733477139;177.355064972615
2028.0;1141.0;1141.0;0.0;0.0;3778.5883707204866;801.9939162318168;8.883668418575603;128.31224309727992;128.83846253249357;1021.2307414941572;119.7652479780229
2029.0;1049.0;1049.0;0.0;0.0;3940.1627684715672;795.8756056781232;4.145051125119734;87.40494544567665;141.7226232766947;977.7561090028713;71.2394971375669
2030.0;958.0;958.0;0.0;0.0;4024.5726737525893;789.2773929863629;2.2938485261866672;82.01885320642891;155.89526590787938;919.6012548622563;38.39392971917692
2031.0;866.0;866.0;0.0;0.0;4032.619150850784;782.1616321300481;2.0127380710166856;73.7791527007404;171.485252754028;841.721199304461;24.273521322530456
2032.0;774.0;774.0;0.0;0.0;3963.1797580458324;774.4877231715282;1.5740368057820717;67.377632827641;188.6343354390754;749.2109499862397;24.78325968383616
2033.0;682.0;682.0;0.0;0.0;3815.673562005073;766.2118534491619;1.058497178426898;62.23584541317035;207.4984967523165;656.1371105092712;25.856636491178186
2034.0;591.0;591.0;0.0;0.0;3590.716307001092;757.2868563637669;1.0431555382942774;57.62724310191965;228.24915876768188;562.9361645758552;28.056966599777365
2035.0;499.0;499.0;0.0;0.0;3283.988934653451;747.6617765507907;1.0050092614299573;57.06058653542034;251.0750605416399;471.5917154882012;27.40073611317994
2036.0;407.0;407.0;0.0;0.0;2896.588784765962;737.281690593392;0.9103325471654882;56.208126746931484;276.1837616597;372.1388322002832;34.85287046001111
2037.0;315.0;315.0;0.0;0.0;2421.3067691564875;726.0872368595785;0.9106212146045106;63.2841575352913;303.8038441745131;276.54482746799135;38.446266863537716
2038.0;224.0;224.0;0.0;0.0;1864.4963033567212;714.014773367684;0.9106212146759275;65.88507121740622;334.1859880156195;179.89687250211705;44.09330965601395
2039.0;132.0;132.0;0.0;0.0;1233.1369728230243;700.9952935842972;0.8708308592841378;61.49320609011564;367.60670285532365;106.21031341391244;25.778871731080734
2040.0;40.0;40.0;0.0;0.0;528.8765779967074;686.9544991582478;0.8338361738649887;56.472059494204245;404.3699067882757;3.823214389475386;36.16488594531762
2041.0;0.0;0.0;0.0;0.0;305.34502335944114;174.05449915824784;0.8338361739808888;48.64321930503751;4187.399443812087;3.8074384283937295e-13;3.217819549897765e-13
2042.0;0.0;0.0;0.0;0.0;265.96658413286025;0.0;0.7543275923820055;38.62411163419886;4211.372058942109;4.1803814669453805e-13;3.558919749359985e-13
2043.0;0.0;0.0;0.0;0.0;229.93158006586356;0.0;0.5775685508553711;35.45743551614133;4233.242552124385;4.59156308676632e-13;3.943154197002167e-13
2044.0;0.0;0.0;0.0;0.0;197.39339484122314;0.0;0.415332881780583;32.12285234285983;4253.858156684195;5.043051596851447e-13;4.376388577130258e-13
2045.0;0.0;0.0;0.0;0.0;169.71997005527783;0.0;0.4003242959324854;27.273100490012823;4274.176880051426;5.536387508320041e-13;4.865112156509846e-13
2046.0;0.0;0.0;0.0;0.0;144.55619023581784;0.0;0.40032429591201674;24.763455523547965;4292.703826897801;6.077161968351343e-13;5.420519791810797e-13
2047.0;0.0;0.0;0.0;0.0;121.89215423808625;0.0;0.400324295893619;22.26371170183797;4310.309437976276;6.669464875261302e-13;6.052842129638747e-13
2048.0;0.0;0.0;0.0;0.0;103.80379838799412;0.0;0.16786457308292646;17.9204912770092;4327.35314629758;7.313602582794078e-13;6.775156250335943e-13
2049.0;0.0;0.0;0.0;0.0;88.82552424991208;0.0;3.0392533105017343e-12;14.978274138078998;4342.886408510796;8.0158258078143e-13;7.606426179916052e-13
2050.0;0.0;0.0;0.0;0.0;75.81796737869136;0.0;2.9287372118420516e-12;13.007556871217789;4357.813696754643;8.781806029143295e-13;8.566347028933314e-13
2051.0;0.0;0.0;0.0;0.0;63.59789387687778;0.0;2.7155684422051215e-12;12.220073501810871;4371.981113797766;9.605652826040839e-13;9.682412164076741e-13
2052.0;0.0;0.0;0.0;0.0;53.626529011019755;0.0;2.526725676561467e-12;9.971364865855497;4384.887573356639;1.0500783083708308e-12;1.099109369647048e-12
2053.0;0.0;0.0;0.0;0.0;44.19945271817324;0.0;2.4378594296265225e-12;9.42707629284408;4397.452373311743;1.1468588888851062e-12;1.2534966800048542e-12
2054.0;0.0;0.0;0.0;0.0;36.06470463657738;0.0;2.3864778599461123e-12;8.134748081593473;4409.135581739575;1.2493959243014023e-12;1.4375879088373225e-12
