Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;3.0681842765234667e-9;0.0;0.0;7.35114444449641e-8;3.6757853006720526e-7;-0.0;1.3984101030146344e-7;5.2655329286617586e-8;1.0918435339850591e-7;0.0;4.1537937021234885e-8;1.2857650350580823e-8;0.0;0.0
2022.0;3.0879580761712538e-9;0.0;0.0;671.2985169061545;13.789934933838733;-0.0;13.789934538291433;16.08825688813527;21.095176440956784;0.0;21.09517633345801;21.095176322241564;0.0;0.0
2023.0;3.652078361464479e-9;0.0;0.0;8027.6447497392055;0.7550069792236185;-0.0;0.7550065387865363;5.067046164202686;4.155906538544139;0.0;4.155906386150023;23.906895568957683;0.0;0.0
2024.0;4.272441579844141e-9;0.0;0.0;11239.29778941238;8.52826586839092;-0.0;8.528265629433612;459.6452725220503;26.345451509777007;0.0;26.345451557989755;1563.6641420215383;0.0;0.0
2025.0;4.673884262720872e-9;0.0;0.0;12039.122906495277;14.476705199758747;-0.0;14.476705187238743;1876.4554648583205;30.455739195587633;0.0;30.455739469813516;4230.957394096661;0.0;0.0
2026.0;4.373432883640185e-9;0.0;0.0;1.0071019548631721e-8;17.71488641374304;-0.0;17.714886534289544;3841.286454122484;32.408177028900624;0.0;32.40817743567363;7538.218728873213;0.0;0.0
2027.0;3.23195852219881e-9;0.0;0.0;1.2738621119403536e-9;14.133027397188785;-0.0;14.133027483730517;3375.6273288954976;28.285849503783815;0.0;28.285849875876828;7332.960150538501;0.0;0.0
2028.0;2.1889896597269535e-9;0.0;0.0;4.78827347932224e-10;10.928459978400536;-0.0;10.928460049947294;2820.8352468624103;24.082327457420305;0.0;24.082327814029295;6892.9767947953915;0.0;0.0
2029.0;1.5036528193182527e-9;0.0;0.0;2.513600691522297e-10;8.152152950601986;-0.0;8.152152958717249;2378.9846035926175;19.87992476482535;0.0;19.87992505772334;6390.770473050789;0.0;0.0
2030.0;1.0669302658926592e-9;7698.946180578457;21225.536837508134;1.54653895192895e-10;6.4200900905167995;-0.0;6.420090207660399;1920.4580572399943;16.684785034536016;0.0;16.684785436460313;5785.216440701517;0.0;0.0
2031.0;1.3283234147942504e-9;0.0;0.0;2.007424828243621e-10;7.561077206641809;946.9307451382759;4825.332514017371;1233.0852600648777;9.00499735102175;1123.6988674802958;5800.442973830319;1480.8339261175388;0.0;0.0
2032.0;1.7611509816077307e-9;0.0;0.0;2.8169664936132556e-10;6.800030091662006;862.6315517603506;4229.836768917262;1019.2885057953167;8.200948845769396;1125.4104023263562;5270.378715278965;1387.5052502984565;0.0;0.0
2033.0;2.6598148505440086e-9;0.0;0.0;4.77276554409562e-10;5.825372979896116;767.2238677286387;3953.0623194505233;1008.0510781870108;7.0779920609263325;1061.9276384060595;4986.691219812826;1420.918175235845;0.0;0.0
2034.0;4.537834924793677e-9;0.0;0.0;1.0835735287504455e-9;4.142019279937042;764.0117766820819;3612.0017056000097;886.7422926975877;5.554406533653752;1193.6500417414356;4922.975079887448;1488.526800295388;0.0;0.0
2035.0;1.3845827774307338e-8;0.0;0.0;277.20357197091505;3.3350233958067244;754.0167343513939;3263.279632549367;857.7075343844921;4.697892896173305;1264.69029403733;4708.804910017747;1572.8698948034894;0.0;0.0
2036.0;1.757049207943016e-8;0.0;0.0;1347.2777639954868;2.954912690132544;726.0906362709605;2880.1073817143556;804.1091814177654;4.498055999086376;1484.4557957181053;4789.370345215059;1898.5076504466851;0.0;0.0
2037.0;3.43667444582757e-8;0.0;0.0;1215.8495492621555;2.053085364186143;805.1672085892592;2618.1917902386026;878.9392595120245;3.2036340400315084;1476.3616867621204;4326.192441455793;2004.920995509297;0.0;0.0
2038.0;6.390017750807826e-8;0.0;0.0;1043.056241777834;1.5788037682978207;805.0963241862147;2378.723143403192;878.5640670196918;2.4055868142348533;1400.652474479119;3912.7041732265134;2019.2193973034216;0.0;0.0
2039.0;1.5319861575817242e-6;0.0;0.0;1720.938290207522;0.8035465326574605;730.4679705683305;2180.926837834089;907.0003581784563;1.3606846282974585;1263.0887230360956;3558.998509971761;2049.2316892831054;0.0;0.0
2040.0;1.682720611756947e-5;0.0;0.0;1494.9765919172312;0.7845204310093379;648.1173078230711;2050.057327847138;996.2348915348975;1.118270270488671;1126.5064098776306;3288.1755233299737;2225.4192239387426;0.0;0.0
2041.0;5.743010091705685e-7;0.0;0.0;8.091988841604675e-9;0.21860802761032255;553.8989824721752;1988.300025435003;1058.5360540300157;0.36656933577377837;970.756814522399;3085.9111940248154;2302.6501228321404;0.0;0.0
2042.0;0.907983920733276;0.0;0.0;768.0683185958419;3.1239568336314864e-6;429.85854493368913;1830.293323531961;812.173181244182;5.068024939847132e-6;904.2050287100109;2999.057692600228;2227.672887620266;0.0;0.0
2043.0;8.081164190788392;0.0;0.0;1346.00011140165;0.19918249996787624;378.9583404979646;1731.8060751158825;819.0837486956447;0.32134707394547024;803.8726538939222;2789.78708562412;2190.824883219638;0.0;0.0
2044.0;79.11462015405904;0.0;0.0;1877.8091976552707;2.5602254198212986;366.2463480644151;1612.602262983458;796.8661255573504;3.739699498435675;730.6056963799799;2541.2327189908424;2054.2408738694044;0.0;0.0
2045.0;774.5321313364498;0.0;0.0;1798.9570598985438;25.329809824020007;298.06133474325225;1447.2628952931734;760.2631583384925;36.60948835489385;609.9179485973501;2254.5929428031272;1944.8036857490245;0.0;0.0
2046.0;743.2772721683091;0.0;0.0;419.5117974231815;254.83376274607934;239.77543537830982;1257.3379476700898;729.6708242825504;361.2333378290191;506.4767743492715;1950.5100353652845;1825.9713389325846;0.0;0.0
2047.0;655.8776488174423;0.0;0.0;403.7656005434387;448.668545547587;200.20165620123575;1082.775831478627;678.2650733305875;628.8660968347231;427.7553209815717;1676.2113869063362;1666.9854185340475;0.0;0.0
2048.0;351.56607491983857;0.0;0.0;4.487571484692107e-7;596.2928495411444;296.7566837817417;939.7006870132361;516.6252841615831;828.2779367089328;491.54711524690435;1451.6016289194893;1411.2297918498339;0.0;0.0
2049.0;283.0612032639382;0.0;0.0;331.0303722421579;640.3834531254264;262.4464808221404;827.6519832452208;449.3560293638497;878.427158566753;427.99499295224746;1265.8551548799576;1209.4932903183262;0.0;0.0
2050.0;2971.8551865075647;0.0;0.0;1567.4862397476395;649.9846194609116;222.67303983664078;715.2824754886001;385.53731550812745;882.239335041265;363.4127532831899;1086.8934634743134;1068.2406640848099;0.0;0.0
2051.0;390.2936704627829;0.0;0.0;1.1492937015911052e-7;1172.5000619885316;-0.0;-0.0;573.3875874978303;1687.3886986251293;0.0;0.0;1323.310578075029;0.0;0.0
2052.0;294.0766284754994;0.0;0.0;213.5304869987638;1093.440952740594;-0.0;-0.0;499.50993864447327;1565.9923576484143;0.0;0.0;1130.797310084343;0.0;0.0
