Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CapacityGrant;TaxDeduction;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.909240367377533;0.0929090909074253;1.6036615766738614e-11;5.754166537200047e-12;0.0;0.0;0.0;0.0;0.0;5.254530297125265;0.0;0.0;354.2471305981651;354.2471305981651;5.25453029712525;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2022.0;70.0;0.35;0.13500000000016898;0.13500000000019416;11.020351028402711;0.09290909090660986;1.9933301517006645e-11;6.557538189969858e-12;0.0;0.0;0.0;0.0;0.0;8.334530297108527;0.0;0.0;354.2471305981651;354.2471305981651;8.33453029710546;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2023.0;65.33333333333586;0.6766666666666653;0.12825000000036565;0.12825000000048933;12.044745925198162;0.17962424242279523;3.478149105739492e-11;1.2356181709263204e-11;0.0;0.0;0.0;0.0;0.0;3.824530297076072;0.0;0.0;354.2471305981651;354.2471305981651;3.824530297068116;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2024.0;60.666666666671766;1.0033333333333296;0.12150000000057642;0.121500000000654;4.481424827160417;0.2663393939379636;3.707502992698008e-11;1.3157535699685079e-11;8.58791113368755;0.0;0.0;0.0;0.0;4.0507831543323185;0.0;0.0;354.2471305981651;354.2471305981651;4.050783154576299;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2025.0;56.000000000007695;1.6799999999924775;0.1147500000007883;0.11475000000077318;4.1936276705619235;0.4459636363602635;4.058651374164213e-11;1.4453756405008877e-11;9.807549767905849;0.0;0.0;0.0;0.0;3.946781342713418;0.0;0.0;354.2471305981651;354.2471305981651;3.9467813432768453;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2026.0;51.33333333334402;2.6833333333208413;0.10800000000104283;0.10800000000111885;0.9711137270543212;0.7123030302983425;3.984778719116032e-11;1.4214395855681999e-11;13.875353737346137;0.0;0.0;0.0;0.0;4.33705952519251;0.0;0.0;354.2471305981651;354.2471305981651;4.33705953188062;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2027.0;46.66666666668086;4.363333333310822;0.10125000000136658;0.10125000000138844;1.912189344542521e-9;1.1582666666591037;3.8225296446459994e-11;1.3836044443941616e-11;15.508399800110602;0.0;0.0;0.0;0.0;4.238178989121675;0.0;0.0;354.2471305981651;354.2471305981651;4.23817898270296;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2028.0;42.00000000001831;7.046666666629157;0.094500000002801;0.09450000000203744;7.616052231416805e-10;1.870569696957612;3.5131773239684625e-11;1.2981555632058068e-11;15.907207999849048;0.0;0.0;0.0;0.0;3.9415487007302485;0.0;0.0;354.2471305981651;354.2471305981651;3.9415486983478374;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2029.0;37.333333333356535;7.023333333296638;0.08775000000429964;0.08775000000229925;5.493038701912192e-10;1.864375757563291;3.351518762294154e-11;1.2550532872076294e-11;17.02451307268393;0.0;0.0;0.0;0.0;3.7628356606058833;0.0;0.0;354.2471305981651;354.2471305981651;3.762835659026527;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2030.0;32.666666666695775;6.999999999963349;0.08100000000582759;0.08100000000344554;4.440481216350107e-10;1.858181818168628;3.10574060312743e-11;1.176792509581014e-11;18.141818134434434;0.0;0.0;0.0;0.0;3.586334842203515;0.0;0.0;354.2471305981651;354.2471305981651;3.5863348410338376;1073.476153327782;10.734761533277808;0.0;0.0;0.0;0.0
2031.0;28.000000000036383;6.976666666630033;0.0742500000077615;0.07425000000476811;3.7298038250216777e-10;1.851987878773147;2.5892681542931883e-11;9.981128375481156e-12;17.208701035450012;0.0;0.0;0.0;0.0;3.396155284483195;27147.078275186534;0.0;354.2471305981651;354.2471305981651;3.386364779852057;1073.476153327782;10.734761533277808;377430.8998301682;501726.25684574747;0.3155514397118852;2.107627621147311
2032.0;23.333333333378935;6.9533333332967135;0.06750000005407297;0.06750000000803126;3.3432351123361096e-10;1.8457939393766873;2.753274145847644e-11;1.065097511808796e-11;16.64375029062836;0.0;0.0;0.0;0.0;3.256549403570523;22460.88784574107;0.0;354.2471305981651;354.2471305981651;3.2393605088531165;1073.476153327782;10.734761533277808;377430.8998301682;501726.25684574747;0.36944058775489963;4.117825561252814
2033.0;18.666666666724463;6.929999999963394;0.060750000089681996;0.060750000013888444;3.0479017931045223e-10;1.8395999999737462;2.8093913489733623e-11;1.0918285486503461e-11;15.814358773899567;0.0;0.0;0.0;0.0;3.091073688408854;17747.021251183334;0.0;354.2471305981651;354.2471305981651;3.071541335828684;1073.476153327782;10.734761533277808;377430.8998301682;501726.25684574747;0.3981552679817231;6.425760184261062
