Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.907436861694903;0.09290909088448317;1.2750089133409412e-12;5.064157561960063e-12;0.0;0.0;0.135;0.0;0.0;4.23640723336958;0.0;0.0;0.0;0.0;4.236407233373287;0.0;0.135;0.0;8.383509014085366e-12
2022.0;70.0;0.35;0.1757027846315777;1.484999999978415;11.076542620501712;3.551037474837897e-11;0.003734859093334477;0.02831022084097933;0.0;0.0;0.135;0.0;0.0;7.31640716695592;0.0;0.0;0.0;0.0;7.316407177918849;0.0;0.135;0.0;0.0028696527439362337
2023.0;65.33333333334302;3.8266666666665734;0.16895278463283803;1.7623033194281672;11.183700572742941;1.015806060591906;0.0019270083321256037;0.0196796808187201;0.0;0.0;0.12825;0.0;0.0;2.8064071504522756;0.0;0.0;0.0;0.0;2.8064071627323357;0.0;0.12825;0.0;0.0014627685531737426
2024.0;60.66666666668618;3.992228245790348;0.162202784643382;19.446086513466856;7.616174574709998;1.0597551343237919;0.013172857389077025;1.1760363440902104;3.4591844754602485;0.0;0.12150000000000001;0.0;0.0;2.9308425405285976;0.0;0.0;0.0;0.0;2.9308432316092903;0.0;0.12150000000000001;0.0;0.009867291582937383
2025.0;56.00000000002945;3.968894912457157;1.8449806306244216;28.54590638470326;7.314369055834064;1.05356119493134;0.21674317633773474;2.2232715986517544;3.623013082955068;0.0;0.11475;0.0;0.0;2.714855599694117;0.0;0.0;0.0;0.0;2.7148559905199243;0.0;0.11475;0.0;0.013543078900441945
2026.0;51.33333333337427;3.945561579123943;20.355536916918474;29.65070547962747;3.6364002902055232;0.9420550582997521;2.623877741010016;2.3188558295576374;6.0195758635650956;0.0;0.10800000000000001;0.0;0.0;2.8915360677285094;0.0;0.0;0.0;0.0;2.9180633479763936;0.0;0.10800000000000001;0.0;0.015178296341968316
2027.0;46.666666666721;3.922228245790714;27.57476119193681;30.010436076776735;2.295544113196168;0.9364839160689895;3.645818918271881;2.4076372558300085;7.367956947987494;0.0;0.10125;0.0;0.0;2.857199142778506;0.0;0.0;0.0;0.0;2.89287334529325;0.0;0.10125;0.0;0.015160380983589362
2028.0;42.00000000007008;3.8988949124574726;30.883902786173085;33.93144277925201;1.2034632647757935;0.866894014560386;4.2113001146029525;2.87378299162647;8.609126063583144;0.0;0.0945;0.0;0.0;2.7930653802710372;0.0;0.0;0.0;0.0;2.850130039443231;0.0;0.0945;0.0;0.014514784263992197
2029.0;37.333333333422146;3.875561579124225;30.877152786339636;40.23340273359651;0.4285840013824208;0.7421846053980778;4.383263373467448;3.6858256784254624;9.635121628368214;0.0;0.08775000000000001;0.0;0.0;2.669528326574145;0.0;0.0;0.0;0.0;2.7487804887485723;0.0;0.08775000000000001;0.0;0.013626465588623066
2030.0;32.666666666778085;3.8522282457909744;30.870402786507118;44.675227318496574;0.20029020120790675;0.6816344465091073;4.54210379203166;4.435281616228711;10.135472385992276;0.0;0.081;0.0;0.0;2.5063941035485455;0.0;0.0;0.0;0.0;2.5867263473787347;0.0;0.081;0.0;0.012637704880304208
2031.0;28.000000000139263;3.828894912457728;30.8636527865137;44.66847731852883;0.172191213537726;0.6775057181958835;4.632430674047956;4.5598075032478045;10.730496969819784;3.211741288587515;1.925854541139697;0.39909439023893406;0.3186077030353088;2.468330942267118;0.0;0.0;0.0;0.0;2.57131867067321;3.211741288587515;1.925854541139697;0.3990943902389334;0.3186077030353091
2032.0;23.333333333507877;3.805561579124485;33.205984555472256;48.32332372025265;0.1262027382908538;0.6733769898947495;5.093809664064306;5.024272218672896;11.38034776798101;3.211741288587515;1.919104541139697;0.36989536399706985;0.33124708642120776;2.4910291805579887;0.0;0.0;0.0;0.0;2.5954094064890114;3.211741288587515;1.919104541139697;0.36989536399706985;0.33124708642120765
2033.0;18.666666666887885;3.7822282457912366;35.93486345479464;51.1747487629132;0.06018609941209086;0.6692482615920703;5.599387441429591;5.335777321776907;12.127086789389217;3.211741288587515;1.9123545411396972;0.364253614331828;0.3415568893547975;2.5052198636163014;0.0;0.0;0.0;0.0;2.6175856294256876;3.211741288587515;1.9123545411396972;0.36425361433182746;0.34155688935479717
2034.0;14.00000000028746;3.7588949124579862;38.791208628738104;55.21954531719575;2.056993888948591e-8;0.6323410929339649;6.21453240523178;5.987854414567396;12.353870428549738;3.211741288587515;1.9056045411396971;0.45186955701369697;0.35746559696961555;2.4398799293208824;0.0;0.0;0.0;0.0;2.5680364480020526;3.211741288587515;1.9056045411396971;0.4518695570136976;0.3574655969696152
2035.0;9.33333333372832;3.7355615791247345;44.41872138472678;63.65883667498817;6.329212762746064e-9;0.5589440889711759;7.127135175929892;6.784130720827311;12.289113495544546;3.211741288587515;1.898854541139697;0.3795717246169396;0.3585732688558057;2.381742242638195;0.0;0.0;0.0;0.0;2.5080808563135775;3.211741288587515;1.898854541139697;0.3795717246169397;0.3585732688558054
