Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.909301840933477;0.09290909075982877;4.072857562862716e-12;1.3088153912070267e-12;0.0;0.0;0.135;0.0;0.0;4.191731158052172;0.0;0.0;0.0;0.0;4.19173115774621;0.0;0.135;0.0;1.4343023602609861e-11
2022.0;70.0;0.35;1.4849999999934538;1.484999999998489;11.044523222298766;1.3730351155602297e-10;0.033127516791299876;0.03266094558647658;0.0;0.0;0.135;0.0;0.0;7.271731163527588;0.0;0.0;0.0;0.0;7.271731165262129;0.0;0.135;0.0;0.0030115924402797306
2023.0;65.3333333333336;3.8266666666659046;1.4782500000484742;2.0877092366147836;11.157073604098654;1.015806060530051;0.023509214426629548;0.02546663596551339;0.0;0.0;0.12825;0.0;0.0;2.7617283824597334;0.0;0.0;0.0;0.0;2.7617294736087428;0.0;0.12825;0.0;0.0020693901555001405
2024.0;60.66666666666721;6.4985447529718625;1.4715000000944811;23.025551602629346;6.7336704796445845;1.725068243443866;0.138974567827602;1.511010727192575;3.2151051028201096;0.0;0.12150000000000001;0.0;0.0;2.8817165573869565;0.0;0.0;0.0;0.0;2.8817146808100977;0.0;0.12150000000000001;0.0;0.011457539670870733
2025.0;56.00000000000082;6.475211419639334;1.6536319702029296;28.148801563439996;7.017196311806359;1.718874304058879;0.19601958533159478;2.1712326931379478;3.329574433262353;0.0;0.11475;0.0;0.0;2.6607578495458357;0.0;0.0;0.0;0.0;2.6607600915977856;0.0;0.11475;0.0;0.013704787644881073
2026.0;51.33333333333446;6.451878086306727;18.250701640237605;28.777054527044086;3.629428443112156;1.5511602873115071;2.347301636942924;2.2281653387007925;5.789299999946267;0.0;0.10800000000000001;0.0;0.0;2.8526711210409865;0.0;0.0;0.0;0.0;2.8727164694635987;0.0;0.10800000000000001;0.0;0.012299174829497642
2027.0;46.66666666666817;6.428544752974089;24.558125530267436;29.38491659996484;2.2159444326914377;1.5349001606470973;3.2807128713880926;2.4061649836478014;7.21800699756136;0.0;0.10125;0.0;0.0;2.8340418251458264;0.0;0.0;0.0;0.0;2.863562350583788;0.0;0.10125;0.0;0.013172287204834284
2028.0;42.00000000000194;6.405211419641387;29.029597511894845;32.01264554509457;1.2079297677007208;1.4607883652316955;3.936855585223943;2.6424260554468173;8.518277007286127;0.0;0.0945;0.0;0.0;2.7802447454816774;0.0;0.0;0.0;0.0;2.8291517483614608;0.0;0.0945;0.0;0.014254472317386115
2029.0;37.333333333335794;6.38187808630865;32.556556146182785;33.55851387202362;0.4542257043031723;1.3248627244918412;4.505610022962998;2.8745705155563406;9.717119763648626;0.0;0.08775000000000001;0.0;0.0;2.7023309505294195;0.0;0.0;0.0;0.0;2.768061776616468;0.0;0.08775000000000001;0.0;0.012356875514431747
2030.0;32.66666666666975;6.358544752975916;33.060873503772086;37.939724774772166;0.20694813920240346;1.181811828859358;4.730269371194458;3.435166987949582;10.4304950404919;0.0;0.081;0.0;0.0;2.560136573828787;0.0;0.0;0.0;0.0;2.6283921271536967;0.0;0.081;0.0;0.010235346918645749
2031.0;28.000000000003855;6.335211419643242;33.0541235038601;37.93297477480037;0.1875212934353702;1.120987141803944;4.7722650613354825;3.3657496561831453;10.879009844123042;3.593691661655472;4.9926793536364995;0.3850477326795401;0.7832842019136494;2.558616594523496;0.0;0.0;0.0;0.0;2.63239293337923;3.593691661655472;4.9926793536364995;0.3850477326795407;0.7832842019136498
2032.0;23.333333333338164;6.311878086310608;37.01356169898937;41.08428704610228;0.15127391697449005;1.1168584129310042;5.417617950018885;3.6558509540098014;11.475295168219153;3.593691661655472;4.985929353636499;0.37198375527269795;0.8058247694476305;2.572017241796442;0.0;0.0;0.0;0.0;2.6497725116955695;3.593691661655472;4.985929353636499;0.3719837552726983;0.8058247694476298
2033.0;18.666666666672793;6.288544752977984;38.32240566845045;45.34559089538442;0.09619981834925159;1.1127296845644965;5.721489964238347;4.081841894730561;12.278601489977673;3.593691661655472;4.979179353636499;0.39420483253742533;0.812479990001406;2.5991789364096585;0.0;0.0;0.0;0.0;2.683556108196625;3.593691661655472;4.979179353636499;0.3942048325374252;0.8124799900014055
2034.0;14.000000000007958;6.265211419645339;43.95206470382348;45.338840895543356;0.01806767080439562;1.0898263591114457;6.6227229713088125;4.206744717051175;12.781115473948171;3.593691661655472;4.9724293536365;0.4015232657086443;0.8781785993889801;2.5723277634492434;0.0;0.0;0.0;0.0;2.670101848495735;3.593691661655472;4.9724293536365;0.40152326570864416;0.8781785993889797
2035.0;9.333333333344648;6.241878086312677;49.68738057719568;45.33209089560751;2.955467646293758e-10;1.0596788456285837;7.524712157885658;4.33423206118608;13.265084271161843;3.593691661655472;4.965679353636499;0.39140778879864985;0.9198744368525307;2.5218503719916616;0.0;0.0;0.0;0.0;2.6388977559101185;3.593691661655472;4.965679353636499;0.39140778879864924;0.9198744368525298
