Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CapacityGrant;TaxDeduction;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.906710972684824;0.09290909073284345;5.915324168780476e-12;8.464462606826722e-12;0.0;0.0;0.0;0.0;0.0;4.324365388690768;0.0;0.0;1.448863475434531;1.448863475434531;4.324365389428148;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2022.0;70.0;0.35;0.13500000000048973;0.26999999999975044;11.101980622241705;8.731442080957092e-10;0.0030115924382349704;0.005739305484777571;0.0;0.0;0.0;0.0;0.0;7.404365397882888;0.0;0.0;1.448863475434531;1.448863475434531;7.404365400525049;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2023.0;65.33333333333383;0.6766666666666447;0.12825000000094164;0.5332499999989364;12.03467426928961;0.17962424233945432;0.0014627685591585278;0.006082037640390846;0.0;0.0;0.0;0.0;0.0;1.8493654161580484;0.0;0.0;1.448863475434531;1.448863475434531;1.8493654223993106;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2024.0;60.66666666666768;1.0033333333332752;0.12150000000145456;1.0664999999968825;12.992879134971131;0.2663393938560852;0.007693011016261082;0.06603538386967352;3.649223575158544e-10;0.0;0.0;0.0;0.0;1.956201675190722;0.0;0.0;1.448863475434531;1.448863475434531;1.9562017881411031;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2025.0;56.00000000000152;1.6800000000040547;0.11475000000211492;2.132999999991932;13.864742774836447;0.4459636362850086;0.00721711150572142;0.12615123727919272;7.012695711333405e-10;0.0;0.0;0.0;0.0;1.8972836136182383;0.0;0.0;1.448863475434531;1.448863475434531;1.8972834168153982;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2026.0;51.33333333333544;2.683333333339767;0.10800000000305045;4.265999999980669;13.336610034829306;0.7123030302252823;0.008456753155217558;0.3107913487691692;1.1875015141604301;0.0;0.0;0.0;0.0;2.085674323291463;0.0;0.0;1.448863475434531;1.448863475434531;2.0858706775526383;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2027.0;46.666666666669464;4.363333333345337;0.1012500000040497;8.531999999952895;11.921079170017089;1.1582666665923058;0.009518837573329032;0.6977101008385888;2.8796137993065964;0.0;0.0;0.0;0.0;2.1855119025638015;0.0;0.0;1.448863475434531;1.448863475434531;2.187953004378876;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2028.0;42.00000000000361;7.0466666666856534;0.094500000004983;14.21207729509803;9.820407634891634;1.8705696968974874;0.010187950569712584;1.2924871494074677;4.783991317100264;0.0;0.0;0.0;0.0;2.285461884736364;0.0;0.0;1.448863475434531;1.448863475434531;2.285465022124875;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2029.0;37.33333333333791;11.410000000031273;0.0877500000057335;14.205327295103109;7.348060497623117;3.028836363568316;0.01017560182515319;1.4400108852316647;7.060942348753791;0.0;0.0;0.0;0.0;2.404010666384857;0.0;0.0;1.448863475434531;1.448863475434531;2.404008265581616;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2030.0;32.6666666666724;18.45666666671583;0.08100000000626521;14.198577295104945;3.6417760847202394;4.89940606054359;0.010941584874124971;1.7344620636003731;9.712295433135147;0.0;0.0;0.0;0.0;2.533288728968186;0.0;0.0;1.448863475434531;1.448863475434531;2.533286402455047;4.390495380104599;0.04390495380104647;0.0;0.0;0.0;0.0
2031.0;28.000000000007162;29.86666666669016;0.07425000000662263;14.19182729510587;0.20510514554339718;5.8207093726199055;0.0009424500805796574;0.12286473221080778;3.5680052965101283;0.0;0.0;5.702026968272591;6.077046931114858;1.4016215490936823;2127.152402437434;0.0;1.448863475434531;1.448863475434531;1.554472732341926;4.390495380104599;0.04390495380104647;70.33588664109287;51.21989538439689;5.70202696827259;6.077046931114857
2032.0;23.333333333342306;32.815546847513374;0.0675000000070812;14.185077295107073;0.09072036487547057;5.992628112123035;0.0009444465228844611;0.15074374158996862;4.002467113521875;0.0;0.0;6.228621223944157;6.5128810279555;1.4459988517209397;1400.0723535610264;0.0;1.448863475434531;1.448863475434531;1.5897369343744003;4.390495380104599;0.04390495380104647;70.33588664109287;51.21989538439689;6.228621223944158;6.512881027955504
2033.0;18.66666666667803;32.79221351568361;0.060750000007687;14.17832729510868;0.03090385134497642;5.8089940782256;0.0009953754655577629;0.18024823861511555;4.8027373545827885;0.0;0.0;6.771179026898565;6.899181163819392;1.3342604658311035;717.4413801937852;0.0;1.448863475434531;1.448863475434531;1.452840972190473;4.390495380104599;0.04390495380104647;70.33588664109287;51.21989538439689;6.771179026898569;6.899181163819394
