Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;498.6619957051992;0.0;0.0;809.9999998662429;1.9829055780813603e-6;-0.0;1.5113835903239643e-7;5.337449520718402e-7;5.902365976681926e-7;0.0;4.4989368416555926e-8;1.3060896317268379e-7;0.0;0.0
2022.0;1.4503190182380962e-7;0.0;0.0;911.2606892922935;67.13540908244367;-0.0;14.30301958408115;121.83582049617793;98.61786520518837;0.0;21.010273323969546;160.74652184991672;0.0;0.0
2023.0;1.3031271301791708e-6;0.0;0.0;14124.028606631055;4.72229034851871;-0.0;0.9660581301580491;16.964865693978062;20.103334112904903;0.0;4.112622682170495;73.98317271152958;0.0;0.0
2024.0;4278.110080823874;0.0;0.0;5065.437084345837;75.15147529983655;-0.0;14.7198821632278;1799.6754321798962;143.0786272191727;0.0;28.02793584081576;3777.4382783315004;0.0;0.0
2025.0;12831.901728704574;0.0;0.0;5.923012083621625e-6;970.9476087332;-0.0;20.319727578290927;3005.2841635339782;1568.204056548078;0.0;32.495733024443226;5376.042138855361;0.0;0.0
2026.0;3160.1528501109988;0.0;0.0;1094.7159565113027;4055.2390360339723;-0.0;18.746265587177266;2792.1082743384495;6156.376090688475;0.0;28.820968498791714;4889.564615382502;0.0;0.0
2027.0;1415.76042534315;0.0;0.0;1859.4066315858006;4303.37636382585;-0.0;14.113745945429464;2552.9150037841796;6551.426977312189;0.0;22.483633006880936;4546.144946903053;0.0;0.0
2028.0;1.5705369475211852e-5;0.0;0.0;2115.695244827188;4160.792491706158;-0.0;12.647981867214575;2668.3553070577254;6326.380797930292;0.0;19.575319313852052;4660.716766682914;0.0;0.0
2029.0;176.68886090975047;0.0;0.0;1404.6279301954544;3632.50532763504;-0.0;11.06448250311633;2730.8798323656256;5547.976468719307;0.0;16.75537127542232;4752.576953681716;0.0;0.0
2030.0;1.103206982853031e-6;782.3141355064847;1340.4898688041458;2.9932979333298783e-7;3148.253797147962;-0.0;7.09684049754202;2618.145370487158;4888.7444206269;0.0;11.8119631106455;4604.436122282549;0.0;0.0
