Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;3174.772426;0.0;0.0;1936.7057601369775;512.9;89.44844317269174;635.7182226903309;80.0;1476.5870205032884;1697.9485985765164
2022.0;1552.0;1552.0;0.0;0.0;2086.7400901180367;748.8303852554236;99.90616237943772;553.2291223840793;75.04624252595909;1101.8085597115123;450.19148041965167
2023.0;1509.0;1509.0;0.0;0.0;2331.9430993599044;749.8337110340358;101.92230275029378;412.0409769738028;75.04624252695291;1091.058559713914;417.94148041722065
2024.0;1412.0;1412.0;0.0;0.0;2593.4719301931664;824.9155316575832;70.7540507934238;254.80158671573088;84.05166408061478;1075.8485890190075;336.1514566116908
2025.0;1412.0;1412.0;0.0;0.0;2875.621138642182;819.5151996149893;76.89971789475346;233.43587404124122;94.13769995556345;1083.1123982937506;328.88765363843174
2026.0;1295.0;1295.0;0.0;0.0;3112.3757332790747;813.5854500160704;48.21138499289551;196.44857035414122;105.434014538084;1048.6863867567324;246.3136723611021
2027.0;1233.0;1233.0;0.0;0.0;3327.549010042879;807.0743849625154;32.841054768671285;177.91128350500878;118.08583009788586;1030.19233136995;202.8077358934004
2028.0;1141.0;1141.0;0.0;0.0;3495.06524128066;799.9250192946309;14.030319196492668;159.52843027109623;132.25579366483862;997.043355971409;143.9567204617827
2029.0;1049.0;1049.0;0.0;0.0;3637.412060946628;792.0747823296105;5.087889258503639;109.49050874591693;148.12606706571486;956.9324755602075;92.06761112948608
2030.0;958.0;958.0;0.0;0.0;3710.159048924825;783.4549768832485;1.7692542242475382;100.02878091430689;165.9006573323074;898.3284618873213;59.67163634805243
2031.0;866.0;866.0;0.0;0.0;3711.5054206529335;773.9902056587283;1.1510214598097153;89.51240115335293;185.80799133542064;821.3701910803968;44.629921507858406
2032.0;774.0;774.0;0.0;0.0;3639.486064877209;763.5902748496375;1.058040121490463;81.37104080459606;208.11710512981338;729.4217623843864;44.57834547271882
2033.0;682.0;682.0;0.0;0.0;3497.3483779622675;752.178167697989;1.0538713272304348;70.90564788972239;233.0900339050066;637.7024675443892;44.29764666520032
2034.0;591.0;591.0;0.0;0.0;3282.687557245175;739.6474997159713;1.0289590980180856;64.98436190310291;261.0592116915891;544.6492401627028;46.35090029175829
2035.0;499.0;499.0;0.0;0.0;2992.1965198067755;725.8885812552202;0.9840825903595093;62.61837359282001;292.3841855684671;453.92398147986216;45.07618501604105
2036.0;407.0;407.0;0.0;0.0;2625.2486961104787;710.7810667429565;0.9324637484013737;62.234293204938744;327.4675011676627;362.36948716918175;44.630710007643046
2037.0;315.0;315.0;0.0;0.0;2175.206427549744;694.2271439534545;0.9059441989889568;69.90918040829085;366.69203186603113;274.49485573848625;40.50524418155281
2038.0;224.0;224.0;0.0;0.0;1654.303837518497;676.0145051280856;0.877069245802934;68.01101565735878;410.6942905625044;187.22022479544944;36.77988204956178
2039.0;132.0;132.0;0.0;0.0;1066.4863022615882;656.0167462066204;0.8470902488600635;62.953698801428104;459.97592429142765;112.50789271296424;19.492227491787986
2040.0;40.0;40.0;0.0;0.0;414.2838345440007;634.0590968372273;0.80311336163797;57.3402575187223;515.1699187676838;16.403584076318484;23.596558247715805
2041.0;0.0;0.0;0.0;0.0;245.76924094046967;121.15909683722737;0.8031133570781235;46.5523834092255;4187.399444801658;2.915182412091984e-14;2.9908864324552136e-12
2042.0;0.0;0.0;0.0;0.0;209.52549827337984;0.0;0.5731077907071485;35.67063487638269;4211.372060065238;3.01136214898484e-14;3.4030493422513874e-12
2043.0;0.0;0.0;0.0;0.0;176.5381268488133;0.0;0.43789273086675234;32.5494786936998;4233.242553401358;2.7450368082341512e-14;3.867182875431191e-12
2044.0;0.0;0.0;0.0;0.0;148.11629377342874;0.0;0.38557429190365566;28.036258783480918;4253.858158141924;2.850103431412672e-14;4.415502512928228e-12
2045.0;0.0;0.0;0.0;0.0;123.02748071210804;0.0;0.385574291452955;24.703238769867735;4274.176881721427;3.400276367342238e-14;5.05796328992194e-12
2046.0;0.0;0.0;0.0;0.0;101.39782430092414;0.0;0.38557429059427095;21.244082120589628;4292.70382882113;4.1402232940751195e-14;5.818432673294483e-12
2047.0;0.0;0.0;0.0;0.0;83.93566630825393;0.0;0.32609638886034004;17.136061603809868;4310.309440200518;4.6902153209689545e-14;6.723912681651836e-12
2048.0;0.0;0.0;0.0;0.0;69.90434776729353;0.0;0.05916020558150224;13.972158335378902;4327.3531488842145;5.063591442153e-14;7.816109498906663e-12
2049.0;0.0;0.0;0.0;0.0;57.33733633997268;0.0;2.8713597359129266e-9;12.567011424449486;4342.886411542599;5.367625909601091e-14;9.15426078971239e-12
2050.0;0.0;0.0;0.0;0.0;46.276730920064495;0.0;2.861178044755207e-9;11.060605417047006;4357.813700345696;6.664411542559137e-14;1.0816020815945456e-11
2051.0;0.0;0.0;0.0;0.0;36.579892633582176;0.0;2.832982660707609e-9;9.696838283649335;4371.981118092779;1.2478225237391939e-13;1.2902709238565909e-11
2052.0;0.0;0.0;0.0;0.0;29.113488556983384;0.0;2.8101575137216924e-9;7.466404073788634;4384.8875785650835;3.1565697515976517e-13;1.5601724574943417e-11
2053.0;0.0;0.0;0.0;0.0;21.99927249853994;0.0;2.80687328762456e-9;7.114216055636569;4397.4523797556485;8.174009394822732e-13;1.9205710269143494e-11
2054.0;0.0;0.0;0.0;0.0;14.983043929018969;0.0;2.8127959490853277e-9;7.016228566708176;4409.135589925373;1.930611521554318e-12;2.4219496749122953e-11
