Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;552.8505664900637;0.0;0.0;1012.4999999983276;1.148768509539982e-7;-0.0;2.5242833168642234e-7;5.034908457367575e-9;3.415504431673305e-8;0.0;7.504887160777468e-8;1.2307401280805954e-9;0.0;0.0
2022.0;9.039755230406724e-9;0.0;0.0;423.0296534728329;73.2276133528719;-0.0;14.371912182341095;144.74806282483195;107.1207187794555;0.0;21.023893514095526;191.57131179640578;0.0;0.0
2023.0;2.2989298534180572e-7;0.0;0.0;14816.096944972709;5.133653515338632;-0.0;0.9666578542740678;14.587855933788846;21.877928420238813;0.0;4.119574262396091;62.51247904705809;0.0;0.0
2024.0;5809.872903619784;0.0;0.0;5659.7987733005975;86.19603416375577;-0.0;15.53022821918814;2010.7777784680584;160.53297340576407;0.0;28.923763360907706;4037.5568377010595;0.0;0.0
2025.0;11941.122639982514;0.0;0.0;5.498797212733168e-9;1282.5979292810364;-0.0;18.806667217723753;3080.6463026949664;2075.230580930284;0.0;30.968638065182894;5583.763957188809;0.0;0.0
2026.0;2398.355680317172;0.0;0.0;1630.2867881051916;4137.531310049947;-0.0;15.656392702336428;2857.090941719284;6301.847674771775;0.0;25.73135645757417;5044.408551636894;0.0;0.0
2027.0;922.8576889906867;0.0;0.0;1747.6553054233016;4223.262995882289;-0.0;12.851261451004458;2778.1439307995033;6433.939984792809;0.0;21.220821338001382;4929.780163493124;0.0;0.0
2028.0;971.2314050668789;0.0;0.0;973.6829090117558;3983.5056277666254;-0.0;15.662522828641952;2872.696013567159;6054.538216435085;0.0;22.585145324784953;4991.622492766975;0.0;0.0
2029.0;141.62750825690736;0.0;0.0;1407.5656220642275;3647.278462382156;-0.0;12.465012229712508;2593.5376439306074;5599.716453422835;0.0;18.16079934773622;4588.932205773106;0.0;0.0
2030.0;3.2919627399240735e-7;733.0482956232081;1286.783930182937;94.11813840437202;3178.5369920618023;-0.0;7.102075043740935;2525.799930145996;4929.336852845961;0.0;11.77162937173264;4463.716510763037;0.0;0.0
2031.0;1131.4270241822821;0.0;0.0;758.8896662847883;2837.145986311641;125.9399965706364;344.93153024893803;2201.1095739578896;4380.371846602702;214.0867036825081;502.9787672593463;3929.6786709716025;0.0;0.0
2032.0;842.2611829611915;0.0;0.0;795.518403583314;2825.6252767614205;143.15840952523533;334.9965352184469;1930.377664998612;4331.964654886653;221.23215499190508;475.1243902472969;3552.0051752849927;0.0;0.0
2033.0;860.6881356639024;0.0;0.0;628.3241780831734;2817.2587822806922;60.88286046291951;320.01628851092306;1811.4479226357148;4251.815946737584;130.0627798042231;443.8857607533198;3342.9299175698275;0.0;0.0
2034.0;1491.6517303916576;0.0;0.0;2.789447342185594e-9;2808.796102935268;9.724789622228013;316.44490248735985;1708.299418516563;4181.82443798838;71.85046852458967;425.969341755577;3158.964409484479;0.0;0.0
