Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;161.01378575583047;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822202773211835e-13;-2.355145932202818e-13;-9.423548663951716e-9;-1.4326951945605316e-13;-0.06434614657034006;0.018776003399262234;0.002532060002641426;3.653972497419711e-12;0.2529281330083279;0.043163999999965744;0.00020291253100969615;3.8296124264247213e-13
2.0;161.01376062895733;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.82220541463447e-13;-2.355146776297174e-13;-9.423552284605696e-9;-1.4326956268771326e-13;-0.06434614657034006;0.019067482084538987;0.0022339799982133055;3.653965477197849e-12;0.24728489912361937;0.04316399999996575;0.0002130582995477532;3.829608979679948e-13
3.0;161.01374421593795;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822207137432774e-13;-2.3551473268351145e-13;-9.423554646083106e-9;-1.4326959088442303e-13;-0.06434614657034007;0.01997908715246515;0.002582279998069447;3.653960898454766e-12;0.24359436149966152;0.043163999999965744;0.0002637865742930916;3.8296067316372387e-13
4.0;161.01373499628633;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822208105361544e-13;-2.355147636145443e-13;-9.423555972841902e-9;-1.4326960672632843e-13;-0.06434614657034007;0.021342643418499247;0.0032902200069977352;3.653958325959663e-12;0.24152159552154256;0.043163999999965744;0.0002891504276932872;3.8296054686084405e-13
5.0;161.01370385570263;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822211377920595e-13;-2.3551486819254636e-13;-9.423560458612686e-9;-1.4326966028767058e-13;-0.06434614657034006;0.028896229176923832;0.003221370007321707;3.6539496283964775e-12;0.23452600585964878;0.043163999999965744;0.00031958716536251126;3.8296011983288533e-13
6.0;161.0136886630708;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.8222129747899e-13;-2.355149192219743e-13;-9.423562647473482e-9;-1.432696864233209e-13;-0.06434614657034006;0.039394785170960095;0.003564809997781847;3.653945384368488e-12;0.23111352405771943;0.043163999999965744;0.00032973293390056843;3.829599114618497e-13
7.0;161.01367369327167;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822214548528254e-13;-2.355149695124197e-13;-9.42356480463808e-9;-1.432697121803907e-13;-0.06434614657034006;0.058887240688530774;0.003970620000806013;3.6539412018236444e-12;0.2277515974388458;0.043163999999965744;0.000334805818169597;3.8295970610945467e-13
8.0;161.01366714541447;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822215134041879e-13;-2.355149882231159e-13;-9.423565607209186e-9;-1.4326972176337746e-13;-0.06434614657034006;0.07875906361972848;0.003266729993353725;3.653939645698505e-12;0.22610855051670084;0.043163999999965744;0.0020849259014067718;3.829596297075378e-13
9.0;161.01367315996222;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822213910531053e-13;-2.3551494912460835e-13;-9.423563930117134e-9;-1.4326970173841485e-13;-0.06434614657034003;0.08040952927240698;0.00317844000692569;3.65394289743616e-12;0.22646875619597315;0.043163999999965744;0.012129095335791457;3.8295978935975495e-13
10.0;161.01367043532093;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822212755016485e-13;-2.3551491219907194e-13;-9.423562346227091e-9;-1.4326968282633248e-13;-0.06434614657034003;0.06809193290098581;0.0024656400013094;3.6539459684637374e-12;0.22344175882245482;0.043163999999965744;0.03663078161261643;3.829599401394778e-13
11.0;161.01365478335944;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822212579365522e-13;-2.3551490658588246e-13;-9.423562105456904e-9;-1.4326967995148645e-13;-0.06434614657034006;0.04972176542132046;0.0014790600001209975;3.653946435294167e-12;0.216875889374146;0.043163999999965744;0.06758001178829523;3.8295996305972197e-13
12.0;161.01363672963464;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822212940467147e-13;-2.3551491812526526e-13;-9.423562600429368e-9;-1.4326968586156753e-13;-0.06434614657034007;0.033191501057186615;0.0009630900001567877;3.653945475588544e-12;0.21024682710462833;0.043163999999965744;0.09369992542914245;3.8295991594051575e-13
13.0;161.01363533647225;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.82221252300524e-13;-2.355149047847839e-13;-9.42356202820331e-9;-1.432696790290492e-13;-0.06434614657034009;0.025180696536110134;0.0007451999919126989;3.653946585083819e-12;0.2089892634532835;0.043163999999965744;0.10328246864243995;3.82959970413978e-13
14.0;161.01364938645486;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822211365426008e-13;-2.3551486779310537e-13;-9.423560441482199e-9;-1.432696600831744e-13;-0.06434614657034007;0.02408653384403137;0.0006625799973846655;3.6539496616035915e-12;0.2126797999196305;0.043163999999965744;0.09784948626287823;3.829601214632066e-13
15.0;161.01366033913263;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822211069406622e-13;-2.355148583335034e-13;-9.423560035722444e-9;-1.4326965523828224e-13;-0.06434614657034007;0.03049367119109814;0.0006771600001566712;3.653950448340565e-12;0.21657255711820053;0.043163999999965744;0.08331080497596834;3.82960160090008e-13
16.0;161.01367167673655;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822211273575186e-13;-2.355148648580973e-13;-9.423560315582146e-9;-1.4326965857986977e-13;-0.06434614657034006;0.046643428295411835;0.0006925499981406776;3.65394990571745e-12;0.2214574632570726;0.043163999999965744;0.059585259201350736;3.829601334485884e-13
17.0;161.01366480331893;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822213540065978e-13;-2.355149372859348e-13;-9.423563422311098e-9;-1.4326969567508403e-13;-0.0643461465703401;0.0683655356769206;0.0005054400112806015;3.653943882026012e-12;0.2225001662228195;0.043163999999965744;0.033353744378364705;3.8295983770070694e-13
18.0;173.36352305699262;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-6.804948316626377e-13;-2.0324513550952515e-13;-8.051935884000652e-9;-1.2640526807322243e-13;-0.06434614657034007;0.08414999999959594;0.0005872499978954452;0.005327941839494906;0.21966274962815308;0.04316399999996834;0.013610356528386651;6.348137369009653e-13
19.0;173.3635198261357;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-6.804949100945168e-13;-2.0324516020641436e-13;-8.051936924156302e-9;-1.2640528124502113e-13;-0.06434614657034007;0.08414999999959594;0.0005394600008114256;0.016190371776213436;0.2200482340565642;0.04316399999996834;0.0019479608658696395;6.348133683503332e-13
20.0;173.36352921814395;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-6.80494841686574e-13;-2.0324513866592843e-13;-8.051936016937404e-9;-1.2640526975663514e-13;-0.06434614657034009;0.08414999999959592;0.0005305500026474222;0.013798059925627394;0.22232954132239907;0.04316399999996834;0.00038553352497189085;6.348136897986129e-13
21.0;173.3635214108064;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-6.804949045934051e-13;-2.0324515847422384e-13;-8.05193685120177e-9;-1.2640528032116782e-13;-0.06434614657034009;0.08414999999959594;0.000628559995159462;0.008899364806199883;0.22059170343202453;0.04316399999996834;0.00031958716536441403;6.348133941999341e-13
22.0;173.36349231795472;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-6.804951379492178e-13;-2.0324523195395074e-13;-8.051939945941582e-9;-1.2640531951078643e-13;-0.06434614657034007;0.08414999999959594;0.000630990006211463;0.004574648734162512;0.21407639032438233;0.04316399999996834;0.00031958716536441403;6.348122976662564e-13
23.0;161.0136098600378;102.46334076261476;-0.009519118832285671;-0.007140000000269523;-7.822221261351272e-13;-2.355151840274298e-13;-9.423574006051689e-9;-1.4326982204784687e-13;-0.06434614657034009;0.0787413093514703;0.000708750004044684;3.653923361152682e-12;0.21341917062943194;0.043163999999965744;0.00031958716536251126;3.8295883017667797e-13
24.0;161.01360642123257;102.46334076261476;-0.009519118829564315;-0.007140000000269418;-7.822221623511365e-13;-2.3551519560079485e-13;-9.423574502460836e-9;-1.4326982797525108e-13;-0.06434614657034009;0.06909682010413308;0.000787319997096716;3.653922398643641e-12;0.21264820293022063;0.043163999999965744;0.0003094419647694014;3.829587829197462e-13
25.0;40.251766019905254;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.504981420112838e-12;-0.06153116377915454;-0.04554730877533347;-1.3772707501280085e-12;-0.0030475488271589743;0.0;0.006969240002874791;4.2873183666855563e-13;0.42627591484719507;0.043163999999770754;0.00013189271907189834;0.0
26.0;40.2517527642663;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505002614709467e-12;-0.06153116377915875;-0.04265050528587157;-1.377272983973384e-12;-0.0030475488271589817;0.0;0.0062515800005705;4.287317628184667e-13;0.4179974851000396;0.043163999999770754;0.0001318927190718983;0.0
27.0;40.25172555196319;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505041207925542e-12;-0.06153116377916984;-0.036302226966948715;-1.3772770515730611e-12;-0.00304754882715899;0.0;0.005966459995782382;4.287316283458043e-13;0.40457505505846214;0.043163999999770754;0.00013696617128587392;0.0
28.0;40.25169621155627;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505077811958088e-12;-0.06153116377918218;-0.03105361199851467;-1.3772809095112426e-12;-0.003047548827158984;0.0;0.005481270004494184;4.287315008052183e-13;0.39371830634501903;0.043163999999770754;0.00012681983480286946;0.0
29.0;40.25168772188536;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505087828573315e-12;-0.061531163779179075;-0.02994640069557054;-1.3772819652264134e-12;-0.0030475488271589847;0.0;0.004304339997473705;4.287314659041903e-13;0.39098200127407134;0.043163999999770754;0.00013696617128587375;0.0
30.0;40.25168714008184;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505089910575304e-12;-0.06153116377917977;-0.028529472183592194;-1.3772821846618557e-12;-0.003047548827158993;0.0;0.0037956599925414976;4.2873145864984944e-13;0.38980027039731024;0.043163999999770754;0.00013696617128587375;0.0
31.0;40.2517049321642;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505072581105916e-12;-0.06153116377918115;-0.02734452821027907;-1.3772803581980204e-12;-0.0030475488271589956;0.0;0.003662009994665444;4.2873151903118264e-13;0.39291574049878697;0.043163999999770754;0.00013189271907189802;0.0
32.0;40.251722340114256;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505056387512465e-12;-0.06153116377916579;-0.024969322376558203;-1.3772786514498574e-12;-0.003047548827159;0.0;0.003463559998589363;4.2873157545496553e-13;0.3949189942578152;0.04316399999977075;0.0011058734359915942;0.0
33.0;40.25172989380926;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.50505150343451e-12;-0.061531163779172386;-0.019743438885456592;-1.3772781366848156e-12;-0.0030475488271589895;0.0;0.003840210008777516;4.2873159247273725e-13;0.39146859491098307;0.043163999999770754;0.00697511761529534;0.0
34.0;40.25171449280769;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505048474372506e-12;-0.061531163779171734;-0.026234496368697957;-1.377277817432009e-12;-0.0030475488271589917;0.0;0.004510080001289789;4.287316030270166e-13;0.3916518586071711;0.043163999999770754;0.026327898488064626;0.0
35.0;40.25167239329374;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505062443027306e-12;-0.061531163779174836;-0.038526671733500516;-1.3772792896801423e-12;-0.003047548827158993;0.0;0.004554630004817807;4.287315543555478e-13;0.3895348545286566;0.043163999999770754;0.05360948558817093;0.0
36.0;40.25163014369812;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505087724976899e-12;-0.061531163779173434;-0.04377178951183531;-1.3772819543077263e-12;-0.0030475488271589917;0.0;0.004924800002477958;4.287314662651504e-13;0.3854904317809193;0.043163999999770754;0.06919316683587703;0.0
37.0;40.25151889110844;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505160666399138e-12;-0.06153116377919635;-0.051091301589362995;-1.3772896420534022e-12;-0.0030475488271589943;0.0;0.004736069999777879;4.2873121211663917e-13;0.38419495289989364;0.04316399999977075;0.08394490642236141;0.0
38.0;40.25154800977595;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.50514479428467e-12;-0.061531163779194195;-0.04951258657033632;-1.3772879691961536e-12;-0.0030475488271589934;0.0;0.004507650002945787;4.2873126741922236e-13;0.382103226412907;0.043163999999770754;0.08013522372314599;0.0
39.0;40.251596244096156;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505134429290159e-12;-0.06153116377919008;-0.03759963007230945;-1.3772868767664808e-12;-0.0030475488271589912;0.0;0.0039406499996335565;4.287313035336694e-13;0.3700141927972579;0.043163999999770754;0.0686706671394514;0.0
40.0;40.25161917558773;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.505154469973847e-12;-0.06153116377919374;-0.014956995126484383;-1.3772889889751735e-12;-0.0030475488271590073;0.0;0.003212459996033259;4.2873123370658065e-13;0.3571668291205506;0.043163999999770754;0.04278917565157887;0.0
41.0;40.62743238954915;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165491091503302e-12;-0.05669887351425964;-3.0009795920098466e-6;-1.3411507153974249e-12;-0.003047548827158995;0.0;0.0023109300004296295;4.299602404274201e-13;0.34853451193439644;0.043163999999773564;0.01704465147102649;0.0
42.0;40.62741747298009;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165513830110467e-12;-0.04488888621837095;-3.001185821381861e-6;-1.3411531575792819e-12;-0.0030475488271589843;0.0;0.0019367100012934767;4.2996015498586265e-13;0.34514730772399493;0.04316399999977357;0.0034698039966083384;0.0
43.0;40.6274281040299;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165505316382285e-12;-0.04258808137470126;-3.0011085669559803e-6;-1.3411522431844808e-12;-0.0030475488271589956;0.0;0.0016054200025533419;4.2996018697660674e-13;0.347782502428831;0.043163999999773564;0.00018769444603253499;0.0
44.0;40.62741107031109;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165521959842577e-12;-0.04181305805049938;-3.0012595690043132e-6;-1.3411540307315814e-12;-0.0030475488271589886;0.0;0.0014158800046412646;4.299601244380568e-13;0.3439402992557059;0.043163999999773564;9.638366507991589e-5;0.0
45.0;40.62739229732791;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165540218112855e-12;-0.04258604036788235;-3.001425238957164e-6;-1.3411559917112113e-12;-0.00304754882715899;0.0;0.0014045400081332596;4.2996005583205463e-13;0.33974421095880125;0.043163999999773564;9.638366507991581e-5;0.0
46.0;40.62733191220611;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165599050526937e-12;-0.03922614923730902;-3.001959185499978e-6;-1.3411623104322605e-12;-0.0030475488271589925;0.0;0.0011647800020851613;4.2995983476940917e-13;0.32608164264009804;0.043163999999773564;9.638366507991558e-5;0.0
47.0;40.627293842753005;42.158599429862086;-1.5823278818091093e-9;-1.7471726405684572e-13;-9.165635938300224e-12;-0.03745712011253933;-3.002294063348106e-6;-1.3411662722436216e-12;-0.0030475488271589977;0.0;0.0013859099911772508;4.299596961652066e-13;0.3174493266115522;0.043163999999773564;0.00045148045240738855;0.0
48.0;40.627231108947484;42.158599429862086;-1.5823278818091097e-9;-1.7471726405684572e-13;-9.165697253910543e-12;-0.033352183655175616;-3.0028508590157186e-6;-1.3411728576293667e-12;-0.003047548827158993;0.0;0.0014936400024812939;4.2995946577702383e-13;0.30330016349832634;0.043163999999773564;8.623846448680561e-5;0.0
49.0;42.95609290315847;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.848194313626772e-12;-0.03750740346329062;-0.057422791954303234;-8.253480210961897e-13;-0.006987039677817134;0.0;0.004075109992940143;2.660158803317883e-13;0.3927767137455018;0.04316399999987129;4.566277367862245e-5;0.0
50.0;42.957729332997445;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.8472910549200085e-12;-0.037269778512735746;-0.05435756682370237;-8.252575398277297e-13;-0.006987039677817123;0.0;0.0040953600003201624;2.6601909955603867e-13;0.3816608685612871;0.0431639999998713;4.0608063647909786e-5;0.0
51.0;42.95787447717656;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847211048955182e-12;-0.036839928530613845;-0.048642138492377;-8.252495250888465e-13;-0.006987039677817127;0.0;0.003422250001543889;2.6601938474799127e-13;0.3682826731472725;0.0431639999998713;4.060806364791005e-5;0.0
52.0;42.9578947582947;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847199202505275e-12;-0.035375389545844495;-0.045515439132693555;-8.252483383445669e-13;-0.006987039677817134;0.0;0.003420629998411889;2.660194269769348e-13;0.35894890279621705;0.0431639999998713;4.060806364791009e-5;0.0
53.0;42.957889662836415;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847201093640785e-12;-0.030613125070270288;-0.045546148750381606;-8.252485277933323e-13;-0.0069870396778171345;0.0;0.003482999998267914;2.660194202355986e-13;0.3488694411798673;0.0431639999998713;3.555335361719449e-5;0.0
54.0;42.95788503198999;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847202822500177e-12;-0.025284855871995315;-0.04557634438703874;-8.252487009856948e-13;-0.006987039677817133;0.0;0.003588299998519956;2.660194140727476e-13;0.33977580794832674;0.0431639999998713;4.060806364791008e-5;0.0
55.0;42.95788061966616;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847204469172074e-12;-0.019045413083571345;-0.045597992749063974;-8.252488659447118e-13;-0.006987039677817136;0.0;0.0036126000073759667;2.6601940820286475e-13;0.33104869979394036;0.0431639999998713;5.571539924533006e-5;0.0
56.0;42.95787686570322;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847207324679694e-12;-0.017518504022115335;-0.045479343142071534;-8.252491520014777e-13;-0.006987039677817138;0.0;0.0035583299977639446;2.660193980238661e-13;0.33089071484689114;0.0431639999998713;0.001968251266998667;0.0
57.0;42.957848009106456;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847229057400752e-12;-0.019810901926689793;-0.04480200744327036;-8.252513291220671e-13;-0.006987039677817134;0.0;0.0035194499988439286;2.6601932055376903e-13;0.33031564848202094;0.0431639999998713;0.016045306900766335;0.0
58.0;42.95778576021272;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847275481274064e-12;-0.030095055852952288;-0.04343654194368566;-8.252559797150532e-13;-0.006987039677817132;0.0;0.003400380003739879;2.660191550697476e-13;0.32816072917382555;0.0431639999998713;0.045538640873141946;0.0
59.0;42.95761492204272;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847380886116266e-12;-0.034883308044104736;-0.052551346313040044;-8.252665387531982e-13;-0.006987039677817134;0.0;0.0033841799978358714;2.6601877935039185e-13;0.3292603067205101;0.0431639999998713;0.07422539703769601;0.0
60.0;42.95592548878919;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.848320426141083e-12;-0.04425295241901166;-0.057406457146404744;-8.253606534203183e-13;-0.00698703967781713;0.0;0.003398760000607866;2.660154309475012e-13;0.3327865388419258;0.04316399999987129;0.10017283431723108;0.0
61.0;42.955906661241556;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.8483349209062755e-12;-0.04797307591584516;-0.057404524057501974;-8.253621053090423e-13;-0.006987039677817134;0.0;0.003426300003019877;2.660153792987323e-13;0.32796482783948433;0.04316399999987129;0.11172870224982324;0.0
62.0;42.95592412879061;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.848321429688997e-12;-0.045934295628246;-0.05740634032841495;-8.253607539421821e-13;-0.006987039677817133;0.0;0.003486240004531902;2.660154273715865e-13;0.3322873052516393;0.04316399999987129;0.10092868328236235;0.0
63.0;42.955946864137616;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.8483026272520924e-12;-0.0398445578758132;-0.057408938493560664;-8.253588705665888e-13;-0.006987039677817128;0.0;0.003444929994559886;2.660154943701376e-13;0.3316996000910051;0.04316399999987129;0.08508121602828139;0.0
64.0;42.957744601887626;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847304203670141e-12;-0.03547373270398753;-0.04412441865657843;-8.252588570211189e-13;-0.006987039677817129;0.0;0.003430349991787891;2.6601905268633484e-13;0.32391408453625414;0.04316399999987129;0.0610411559725436;0.0
65.0;42.95781570265457;46.03452246456751;-1.0344124299584485e-9;-1.2390834662525666e-13;-5.847252459674672e-12;-0.020181906753868283;-0.04412078835791176;-8.252536734885209e-13;-0.00698703967781713;0.0;0.0037430099989880193;2.660192371329322e-13;0.32529803498762744;0.0431639999998713;0.03053833336514487;0.0
