Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;158.50026654289206;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360545592125868e-14;-0.0;-8.952714124817827e-13;-5.138749625659267e-12;-0.0636612172575164;0.033739466330925776;0.00267273000284801;2.0782409468282422e-13;0.2314743002557585;0.047088000000000005;0.00015952563875331187;2.0801791748509767e-12
2.0;158.50026824142927;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.836054520722011e-14;-0.0;-8.952713950427087e-13;-5.1387495294015894e-12;-0.0636612172575164;0.03359748868762702;0.0023580899981739635;2.078241332241804e-13;0.22630973592237458;0.047088000000000005;0.00016750203240807865;2.0801792909209602e-12
3.0;158.5002693591599;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360544953856566e-14;-0.0;-8.95271383563471e-13;-5.138749466039951e-12;-0.0636612172575164;0.03419404612861548;0.002725739998022017;2.0782415859395197e-13;0.22293223653583466;0.047088000000000005;0.0002073835541753264;2.0801793673243247e-12
4.0;158.5002699864452;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.836054481167076e-14;-0.0;-8.952713771214077e-13;-5.138749430482053e-12;-0.06366121725751643;0.035342971077666804;0.0034730100074461256;2.078241728312942e-13;0.2210352864074602;0.047088000000000005;0.00022732409180565717;2.080179410200818e-12
5.0;158.50027209490827;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360544333840924e-14;-0.0;-8.952713554721912e-13;-5.138749310985555e-12;-0.06366121725751638;0.04230820605911204;0.003400335007788115;2.0782422067737892e-13;0.2146330756189431;0.047088000000000005;0.00025125282626337135;2.0801795542927857e-12
6.0;158.50027312276578;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.836054410090966e-14;-0.0;-8.952713449186849e-13;-5.138749252733743e-12;-0.06366121725751639;0.052466827179257644;0.003762854997718168;2.0782424400124202e-13;0.21151004684455157;0.047088000000000005;0.0002592292199181381;2.080179624534482e-12
7.0;158.50027413494414;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.836054387153269e-14;-0.0;-8.952713345262074e-13;-5.138749195370735e-12;-0.06366121725751639;0.07155481433575431;0.00419121000091023;2.0782426696924297e-13;0.2084332850689433;0.047088000000000005;0.0002632174167455215;2.0801796937045654e-12
8.0;167.12958170243851;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.6600987315427868e-14;-0.0;-8.152313427224572e-13;-4.694548260508704e-12;-0.0636612172575164;0.09179999999981651;0.003448214993046207;3.173974720564974e-12;0.20692960443024466;0.047088000000000005;0.001639125675996395;2.8941268349205347e-12
9.0;167.7196900024874;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.6492333291810873e-14;-0.0;-8.102668213020856e-13;-4.6668408814094135e-12;-0.0636612172575164;0.0917999999998283;0.0033550200073723282;0.003343438233765138;0.20725925679657656;0.047088000000000005;0.009535644214081597;2.9738741610684966e-12
10.0;158.50028114699018;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360542220838392e-14;-0.0;-8.95271259737577e-13;-5.1387487825626395e-12;-0.06366121725751639;0.08782874277894216;0.0026026200014419997;2.0782443225684779e-13;0.20448901494730834;0.047088000000000005;0.028798363860746114;2.0801801914799377e-12
11.0;158.5002879585967;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360540625753968e-14;-0.0;-8.952711874684677e-13;-5.1387483836613565e-12;-0.06366121725751639;0.0755581702841104;0.0015612300001878478;2.0782459197643494e-13;0.1984800747078692;0.047088000000000005;0.053130009341047404;2.0801806724867047e-12
12.0;158.500294050555;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.836053920130826e-14;-0.0;-8.952711229305568e-13;-5.138748027433734e-12;-0.06366121725751638;0.06407790779502483;0.0010165950002257685;2.0782473460976644e-13;0.19241330177937124;0.047088000000000005;0.07366494591548321;2.0801811020358066e-12
13.0;158.50029593241837;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.836053875873003e-14;-0.0;-8.952711028785032e-13;-5.138747916753206e-12;-0.06366121725751639;0.05805283599008295;0.0007865999915237351;2.0782477892626503e-13;0.19126240700637692;0.047088000000000005;0.08119854345384292;2.0801812354980897e-12
14.0;158.50029397001325;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360539212567893e-14;-0.0;-8.952711234407011e-13;-5.1387480302496215e-12;-0.06366121725751639;0.05616031821147733;0.0006993899972997224;2.0782473348229342e-13;0.19463990533349668;0.047088000000000005;0.07692724493010444;2.0801810986410573e-12
15.0;158.5002905178968;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360540019319255e-14;-0.0;-8.95271159992494e-13;-5.1387482320032114e-12;-0.06366121725751639;0.059827113202104765;0.0007147800002257246;2.07824652700229e-13;0.19820247165574942;0.047088000000000005;0.06549723401170128;2.0801808553597945e-12
16.0;158.50028532597452;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360541235787452e-14;-0.0;-8.95271215107493e-13;-5.138748536219639e-12;-0.06366121725751638;0.071330969340782;0.000731024998097727;2.0782453089230033e-13;0.2026730310073844;0.047088000000000005;0.04684469999590183;2.0801804885275268e-12
17.0;158.50028091119884;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.8360542279908903e-14;-0.0;-8.952712624139005e-13;-5.138748797335007e-12;-0.06366121725751639;0.08753749795742967;0.0005335200119676983;2.0782442634200234e-13;0.20362728997612967;0.047088000000000005;0.026222024877289925;2.0801801736666033e-12
18.0;167.71969251665183;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.6492332826337905e-14;-0.0;-8.102668000283573e-13;-4.666840762640871e-12;-0.06366121725751639;0.09179999999982831;0.0006198749978339305;0.01229268093907013;0.20103054831291697;0.047088000000000005;0.01070018116693386;2.9738745143660216e-12
19.0;167.71969151288675;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.649233302770615e-14;-0.0;-8.102668092315817e-13;-4.666840814021326e-12;-0.06366121725751639;0.0917999999998283;0.0005694300009119232;0.02067405344010794;0.2013833352380596;0.047088000000000005;0.0015314465941960234;2.973874361525792e-12
20.0;167.7196896950949;100.88423089258531;-0.006649251529798792;-0.005023965701362074;-1.6492333363849298e-14;-0.0;-8.102668245944841e-13;-4.666840899790376e-12;-0.06366121725751639;0.0917999999998283;0.0005600250028499218;0.01817191362511482;0.20347113779583517;0.047088000000000005;0.00030309849210562905;2.9738741063914445e-12
