Year;EOM_avg;REC_y;ADD_CAP_CCGT_new;ADD_CAP_WindOffshore;ADD_CAP_SPP_coal;ADD_CAP_WindOnshore;ADD_CAP_Nuclear;ADD_CAP_Solar;ADD_CAP_OCGT;CAP_CCGT_new;CAP_WindOffshore;CAP_SPP_coal;CAP_WindOnshore;CAP_Nuclear;CAP_Solar;CAP_OCGT;FS_CCGT_new;FS_WindOffshore;FS_SPP_coal;FS_WindOnshore;FS_Nuclear;FS_Solar;FS_OCGT
2021.0;196.69236641809377;-4.263658814583758e-11;1.2128772992551287e-13;6.353999999999948;7.231714758346758e-14;82.4349999999995;4.489441104961548e-15;55.41999999999558;4.150857523969187e-12;153.0;12.708;49.44;164.87;78.48;110.84;11.39;563.0768398968346;33.21589075511165;433.09439999945624;306.18372823610747;687.4847999999981;123.18901013738775;0.0
2022.0;319.7987296510175;2.543851645691265e-6;1.2352232425366215e-13;6.565087955342604e-14;7.474571583601174e-14;123.65249999999776;4.137229645853836e-15;83.12999999997774;4.18806630961936e-12;153.0;12.708;49.44;247.3049999999995;78.48;166.25999999999559;11.390000000004152;395.2869555850391;33.21589075511165;424.8763833766759;459.27559235352885;687.4847999999981;184.78351520333374;0.0
2023.0;117.78192108053008;2.5371878295321576e-6;1.2573263579581691e-13;2.7657543539356418e-14;7.702217655229959e-14;185.47874999997967;3.8816812129993345e-15;56.916437563188786;4.226262967061683e-12;145.35;18.355999999999945;46.144000000000005;359.9661666666639;74.556;242.00066666664;10.251000000008338;252.36404162200634;47.978508868458725;339.3903998521687;668.5011399800932;645.9784755288557;268.9626721242728;6.403540639927159e-9
2024.0;92.03399732654941;1.1184923563642918e-7;1.6208110915821283e-13;3.1006639736552956e-14;9.896693849999611e-14;104.6434925046792;4.8577430140047425e-15;1.9578911900475433e-9;5.8790675095206595e-12;137.70000000000013;17.650000000000013;42.848000000000006;534.4535833333102;70.632;291.52777089649544;9.112000000012566;144.8724572795768;45.2825855956681;216.95277256492972;989.4706782816664;548.1805496328816;320.945804448533;4.41627381618647e-9
2025.0;80.11737553420343;2.693716804275111e-6;2.1874428220048443e-13;3.4837306809841474e-14;1.325942386154716e-13;79.37086801997991;6.195544354464874e-15;15.994559836145635;9.105236536022857e-12;130.05000000000027;16.94400000000004;39.552;628.1057425046561;66.708;284.13843756512;7.973000000018443;135.85517457527632;43.00223741095602;179.37798537828155;1154.8278208244876;487.3794507552949;310.28126355743495;6.5366990630990544e-9
2026.0;82.28929042765046;7.510426143564677e-7;3.0302735628117605e-13;3.9311305699423564e-14;1.8854221586838405e-13;66.45776981276526;8.117743396050638e-15;25.962456347049585;1.813190889874741e-11;122.40000000000038;16.23800000000007;36.25599999999999;696.4852771913027;62.784000000000006;292.7436640679323;6.834000000027548;139.6640778925843;41.06832366730411;156.15678268391332;1265.240449103338;442.2593304145471;318.14392120669436;6.161717889446481e-9
2027.0;82.62538956466281;2.3235696540848267e-7;3.8633367074517895e-13;4.3946116861754275e-14;3.007053570536421e-13;78.35975072087382;1.09895994504741e-14;17.67996427850902;1.1707713987050729e-9;114.75000000000053;15.532000000000107;32.96;751.9517136707345;58.86;311.31678708164856;5.695000000045682;148.81785512238017;39.306530506832004;137.439979617726;1356.3802669704648;408.3916471049652;336.65665262495014;0.06117534845034503
2028.0;83.97669887570142;2.698677561529088e-7;4.1349901294758553e-13;4.814672122404781e-14;6.844409061894169e-13;95.4883288516857;1.525290694329592e-14;12.5163094680157;2.8475000005513733;107.10000000000075;14.826000000000146;29.664;819.3201310582751;54.93599999999999;321.6074180268243;4.556000001216453;152.8321809154179;37.662748619058476;119.57204512956815;1461.0397743384183;368.48086605742054;346.1900692360543;0.2821993957506882
2029.0;86.64032390169581;1.0932557545599975e-7;6.17329722061411e-13;5.167725967746353e-14;2.8741988265966247e-10;102.4574428147541;2.1973909525183053e-14;34.72088967137057;3.7017500008048545;99.45000000000105;14.12000000000019;26.368000000000073;903.8171265766274;51.012;326.73439416150666;6.264500001767825;242.10618763570753;34.577297715607195;9.343952787745605;1579.3975074636721;312.45895140121877;353.31964102976457;0.6999195983049593
2030.0;88.08195365565471;1.4467253292692918e-7;9.376835930187436e-13;5.763065575007333e-14;3.1146593371421396e-11;208.25043746047393;3.569520307760584e-14;180.72764191588965;5.961230459608253e-11;91.80000000000143;13.414000000000236;23.07200000000015;995.2832360580483;47.088;354.0659504995439;8.827250002572681;212.09832852855237;31.857249103387424;10.724602970515056;1694.3389018408063;251.03864863724795;375.7299157018867;1.2165976361051865
2031.0;83.8038194116469;-1.2538318323156448e-5;1.615700678182859e-12;6.378039914979625e-14;2.2882938909691574e-11;79.51171587594426;3.359023677196728e-13;1.5916403717019823e-9;3.339920121113497;84.15000000000187;12.70800000000029;19.776000000000224;1192.542340185189;43.16400000000001;527.4042590821002;7.688250002632293;122.3664636567584;28.036472610099047;2.788556485590609;2139.4666125661215;322.1348256540446;573.2035885112549;0.2955700276518338
2032.0;85.31771502830591;-1.1450232242962684e-7;2.597588837087651e-12;7.026325289674895e-14;2.4257557701448624e-11;85.25375503822757;3.620821630969743e-11;0.481244890960283;5.514085061603348;76.50000000000247;12.002000000000347;16.480000000000324;1261.0627227277998;39.24000000000001;520.0149257503585;9.889170123745789;111.40986101176084;28.44128017329755;4.5560009083381265;2244.4280535482876;288.3011726829052;565.3669247884432;0.5252292899724121
