Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2021.0;70.0;0.35;0.135;0.135;9.906278573075387;0.09290909078660498;3.1868594410988846e-10;4.515371936853399e-11;0.0;0.0;0.135;0.0;0.0;4.196730976285388;0.0;0.0;0.0;0.0;4.196730977661302;0.0;0.135;0.0;7.408311183747652e-12
2022.0;70.0;0.35;0.1350000105816076;1.4849999998959864;11.076071216819205;1.1599200398437091e-10;0.002869653161367792;0.028489366408155168;0.0;0.0;0.135;0.0;0.0;7.276730974571034;0.0;0.0;0.0;0.0;7.2767309838493075;0.0;0.135;0.0;0.002869652743425667
2023.0;65.3333333333367;3.8266666666660427;0.1282500107167311;1.4782500003402843;11.185880471519521;1.0158060605424264;0.0014627695507793941;0.016796342281339114;0.0;0.0;0.12825;0.0;0.0;2.7667310028956935;0.0;0.0;0.0;0.0;2.766731011858716;0.0;0.12825;0.0;0.0014627685520337713
2024.0;60.666666666671986;6.108683153855629;0.12150001087335903;12.15049771542229;7.662609906691156;1.6215777098726405;0.009104257618337466;0.7205284616881914;3.30963403509082;0.0;0.12150000000000001;0.0;0.0;2.9007405898131347;0.0;0.0;0.0;0.0;2.9007397273187636;0.0;0.12150000000000001;0.0;0.009104257070327406
2025.0;56.00000000000677;6.085349820523074;0.11475001127316617;14.41437830856267;8.344641074187;1.6153837704863172;0.00999459885677555;0.9379375727770408;3.525577724599901;0.0;0.11475;0.0;0.0;2.696890265755234;0.0;0.0;0.0;0.0;2.6968898510303894;0.0;0.11475;0.0;0.009994598919159233
2026.0;51.333333333341805;6.0620164871904;0.5631590199024439;29.56660969316754;5.164809713879137;1.609189831092298;0.06439608834283665;2.2276875340745756;6.476250058770658;0.0;0.10800000000000001;0.0;0.0;2.9686539384305464;0.0;0.0;0.0;0.0;2.972628040833805;0.0;0.10800000000000001;0.0;0.0123495807560106
2027.0;46.66666666667711;6.038683153857678;6.255498969586505;30.443179557641894;3.461475324220406;1.6029958916919833;0.7716021717311312;2.4580202831425866;8.359339568140465;0.0;0.10125;0.0;0.0;3.010585368637554;0.0;0.0;0.0;0.0;3.0305787423887134;0.0;0.10125;0.0;0.01228644356294272
2028.0;42.000000000012896;6.015349820524852;16.14399438936244;33.48300293492486;1.3946941331269986;1.4362444007357025;2.064799300556622;2.730811717687213;10.138927330011368;0.0;0.0945;0.0;0.0;3.0098552656847897;0.0;0.0;0.0;0.0;3.042822343031547;0.0;0.0945;0.0;0.012464456691613059
2029.0;37.333333333353835;5.992016487191953;18.834876425693555;36.95890924628511;0.4055918952089457;1.4157158078239078;2.53841276494063;3.2071785833236173;11.310768680380416;0.0;0.08775000000000001;0.0;0.0;2.9091448014883;0.0;0.0;0.0;0.0;2.9637733133493187;0.0;0.08775000000000001;0.0;0.010899554445759397
2030.0;32.666666666692514;5.968683153859029;20.651283165646635;42.326159524560076;0.06578583202023211;1.164567971964571;2.9223322279803408;3.9459750563635803;11.892411111130603;0.0;0.081;0.0;0.0;2.733910013803327;0.0;0.0;0.0;0.0;2.7986888195238264;0.0;0.081;0.0;0.011721264703988892
2031.0;28.000000000034454;5.945349820526128;22.524773246126493;42.31940958717142;0.003828802637405394;1.105758155524634;3.2271757257336784;4.0310297732977975;12.309424475451085;5.079806144042844;2.713285133132255;0.40363071843308046;0.41950485636078344;2.725089178166677;0.0;0.0;0.0;0.0;2.797881374321768;5.079806144042844;2.713285133132255;0.40363071843308096;0.41950485636078355
2032.0;23.33333333338542;5.922016487193241;26.544531769264804;45.612816919029;1.914571164917521e-9;1.0478741608714943;3.8936255979274788;4.302849997813871;12.863886627849835;5.079806144042844;2.7065351331322547;0.47657650317531663;0.4078357869375969;2.7312022209662437;0.0;0.0;0.0;0.0;2.8087863169995804;5.079806144042844;2.7065351331322547;0.4765765031753163;0.40783578693759703
2033.0;18.666666666921095;5.898683153860358;26.537782003953645;54.37691723582277;9.80131917363124e-10;1.0437454298901805;4.01600491973655;5.060936527589419;13.353921375746394;5.079806144042844;2.699785133132255;0.6151940422134804;0.4120202081114469;2.728363502319671;0.0;0.0;0.0;0.0;2.811240879355635;5.079806144042844;2.699785133132255;0.6151940422134804;0.4120202081114467
2034.0;14.000000000470228;5.8753498205274735;35.75804279826649;54.37016732150428;6.905867603472033e-10;1.0190725668851;5.442235500524409;5.373475483345406;13.300556807751995;5.079806144042844;2.6930351331322546;0.40622595409503526;0.4598795985564044;2.6651228399819247;0.0;0.0;0.0;0.0;2.7504884676865795;5.079806144042844;2.6930351331322546;0.40622595409503487;0.45987959855640503
2035.0;9.333333334532588;5.852016487194597;38.90383804550925;56.9320078588748;5.765430774752403e-10;0.9746272462014278;6.027418407981216;5.896046637410422;13.811995097703473;5.079806144042844;2.686285133132255;0.3298461659261209;0.46201649876599654;2.635959243296997;0.0;0.0;0.0;0.0;2.731403880487812;5.079806144042844;2.686285133132255;0.3298461659261207;0.46201649876599593
