Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;1.4513700502455173e-7;0.0;0.0;1.1543223977116093e-8;4.622946549509783e-6;-0.0;2.2941037163132646e-7;1.6670505599794748e-7;1.3657596642542803e-6;0.0;6.777631562848308e-8;4.049990841152467e-8;0.0;0.0
2022.0;1.9501572259882535e-7;0.0;0.0;811.5643786404423;8.046938269276609;-0.0;8.04693178336793;9.388087057578058;11.72864751553605;0.0;11.728645729809822;11.728645715049415;0.0;0.0
2023.0;748.6060583221911;0.0;0.0;8915.636779406082;0.6993989268703401;-0.0;0.699391826358465;5.7421258871745335;2.537172374126632;0.0;2.5371699678866175;22.297607373793944;0.0;0.0
2024.0;7756.582437560044;0.0;0.0;14054.317025224984;80.42787083206962;-0.0;10.845770017782959;910.0977813929424;175.1396452363365;0.0;23.595503426998047;2141.4827064160922;0.0;0.0
2025.0;8625.984185643003;0.0;0.0;893.1692996062374;1789.698673305338;-0.0;19.031909173617237;3608.9805299779655;2853.763334405861;0.0;31.25558124346644;6419.189690039035;0.0;0.0
2026.0;3.243864036366944e-6;0.0;0.0;2155.214296440968;3734.9374352694967;-0.0;17.284679802323584;3603.2335188538896;5744.335592197762;0.0;27.45196562005026;6202.758640582615;0.0;0.0
2027.0;1.5779378467829458e-6;0.0;0.0;1913.4283842729255;3230.986277268556;-0.0;14.714738128646069;3499.226341050812;5009.643253318978;0.0;23.154682217689665;6065.9982438196475;0.0;0.0
2028.0;9.472822254144905e-7;0.0;0.0;1677.6389356814889;2808.4207852492195;-0.0;12.606240436413248;3467.8685153117813;4386.6621579481025;0.0;19.598136260414485;5975.1629107902245;0.0;0.0
2029.0;1.1135091390975803e-6;0.0;0.0;1617.243166752487;2350.024672237582;-0.0;10.483610020955748;3240.1074139042585;3720.587961507375;0.0;16.12354995478257;5665.027390520302;0.0;0.0
2030.0;4.833565024444739e-7;2060.97158797836;700.5549558556146;1.5578605184568502e-8;1966.4684640867451;-0.0;6.2866729314924665;2928.0274272646275;3232.0163357289416;0.0;11.095363678327026;5456.139228173861;0.0;0.0
2031.0;759.8293540508222;0.0;0.0;1152.3950233142082;1879.220833721046;538.9278174040611;173.56854030650032;2515.055313142393;2891.361359608398;765.675512110756;255.58116885873642;4414.342994513565;0.0;0.0
2032.0;2405.5896175853436;0.0;0.0;6.009827299807843e-7;1901.253997496302;456.39993180184604;163.7367583389804;2281.110680870496;2954.2240261697775;676.2871904743066;241.40930745470894;4261.630295278054;0.0;0.0
2033.0;1065.5341186396151;0.0;0.0;736.1390600611021;2221.606801919016;356.9232473864319;156.69272986271002;1771.9794706798214;3440.60240771585;551.1833215688068;225.22337717446706;3521.5156069257687;0.0;0.0
2034.0;398.0726611197289;0.0;0.0;1116.5152641068205;2274.525536230218;342.8179774272644;134.35953394943647;1720.001751981952;3480.4280159276896;514.9613552986352;194.82625219867742;3357.372318346459;0.0;0.0
2035.0;1026.8254735138703;0.0;0.0;834.2072490648706;2152.9523088511746;334.19605785031086;141.44259257839994;1708.7465748820987;3268.6681606863867;487.2698401994847;194.8301042405206;3295.8083278831687;0.0;0.0
2036.0;749.5115933635707;0.0;0.0;2271.0177757506613;2140.71791000322;294.98484796268775;122.80236451211465;1664.2127930913275;3249.6000472747915;430.9737092577437;169.9084564798665;3171.594234796956;0.0;0.0
2037.0;1177.2424230972638;0.0;0.0;604.597708816767;2020.780981475133;266.69710320288385;98.87371976867337;1883.7596292461121;3093.989222683372;387.9390579574463;140.5683071086872;3493.7973798548774;0.0;0.0
2038.0;5.961097449592695e-6;0.0;0.0;1214.282079648584;2078.536916568575;244.47668695760015;90.31582472675336;1835.5471827733686;3172.5511203127485;351.3921171284861;127.30369282333751;3325.664308069336;0.0;0.0
2039.0;6.87327580326907e-6;0.0;0.0;630.6237998671425;1838.4572983163966;208.66663596403595;85.58822824043278;1716.59701621868;2802.5730408629897;304.2562124064867;118.05804545716417;3189.2636893173753;0.0;0.0
2040.0;2.4026016523529325e-6;0.0;0.0;718.9471421032184;1669.3507788103198;180.30459803780718;82.35091173672554;1497.7429959076774;2552.9175398723105;268.76465455312604;111.98842786043411;2932.855485045809;0.0;0.0
