Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2021.0;168.74999999835333;0.0;0.0;101.24999999998585;1.6846480644888818e-6;-0.0;-0.0;2.435471172207762e-7;5.019228859466429e-7;0.0;0.0;5.963872131571635e-8;0.0;0.0
2022.0;330.4124999698315;0.0;0.0;198.24749999968063;28.302759458963457;-0.0;-0.0;30.76838498469909;44.10086000916836;0.0;0.0;42.02233712953346;0.0;0.0
2023.0;646.9476749501484;0.0;0.0;388.1686049995129;2.8672489805385166;-0.0;-0.0;3.345121062404896;17.101781806732227;0.0;0.0;17.101780997620804;0.0;0.0
2024.0;1144.3695685252205;0.0;0.0;686.6217411685132;36.165137962325915;-0.0;-0.0;36.36129062899434;210.22334458548988;0.0;0.0;204.82870804163412;0.0;0.0
2025.0;2030.572241290371;0.0;0.0;1218.3433448796231;91.9044735539311;-0.0;-0.0;87.506555395294;456.7340896160443;0.0;0.0;438.70958791951887;0.0;0.0
2026.0;5.675832563128492e-8;0.0;0.0;2165.230568469278;244.18544510552942;-0.0;-0.0;182.44913051452335;1042.59138756731;0.0;0.0;947.1394878446393;0.0;0.0
2027.0;1.1505676845338651e-8;0.0;0.0;3851.0660908541504;266.58865533887956;-0.0;-0.0;386.4421062809653;1035.4386893249027;0.0;0.0;1852.8020705021102;0.0;0.0
2028.0;5.780494868268209e-9;0.0;0.0;6786.722788572087;368.7467952911469;-0.0;-0.0;987.8443291167619;1087.3097837247863;0.0;0.0;3634.1049869439803;0.0;0.0
2029.0;3.906265534753187e-9;0.0;0.0;1.1769743530503818e-9;430.40018846764644;-0.0;-0.0;2418.4023857500106;1014.5074690818225;0.0;0.0;6532.7529140396055;0.0;0.0
2030.0;2.7313216343221432e-9;20480.102138382706;23610.901988208177;5.010968609003457e-10;364.0626596890488;-0.0;-0.0;2025.797350015152;939.763363810016;0.0;0.0;6172.404813394271;0.0;0.0
2031.0;3.043964267566894e-9;0.0;0.0;5.879757729516853e-10;64.20242766323756;4927.342442177299;5611.545363134927;214.34812456575355;82.22337559248203;3122.693847860119;4323.987775183048;280.7890666580347;0.0;0.0
2032.0;3.454496927645797e-9;0.0;0.0;7.178581214449756e-10;76.92871564864096;4575.910985843091;5137.594602060066;221.47213513444444;98.68296112518505;3064.6602893006625;4023.507081179988;312.9126346042995;0.0;0.0
2033.0;4.033198141379267e-9;0.0;0.0;9.425022811678953e-10;80.5574014294452;4169.808099612898;4791.787856405407;245.1254762506696;104.61473090952767;2841.111239272525;3742.2723401450685;348.77175771725325;0.0;0.0
2034.0;4.8857083618734584e-9;0.0;0.0;1.3982584632101203e-9;77.78888691401319;3569.67349691845;4254.971902952705;254.3143783684373;105.77695237602063;2604.2307279111055;3443.857619256548;386.98166664614877;0.0;0.0
2035.0;6.168546934873794e-9;0.0;0.0;2.6116409866667462e-9;74.32893133067509;3135.13878856727;3820.2828844296155;286.19318356752626;110.74471868708665;2624.0060120132803;3306.410340742041;486.7125073083631;0.0;0.0
2036.0;7.714755225396579e-9;0.0;0.0;6.760953875473578e-9;89.06014952240152;3243.3084054536116;3648.5986470864054;412.38751268401495;145.2051801914286;3412.3345003024374;3727.8239220478667;751.8985719208719;0.0;0.0
2037.0;9.500530381650192e-9;0.0;0.0;1.266273200887028e-7;87.72514645788151;3027.4367638562035;3208.432996035329;443.19972220200276;155.77259227933192;3499.604481773038;3553.173108079204;885.6746206096545;0.0;0.0
2038.0;1.082079362689084e-8;0.0;0.0;1425.8090671889026;81.1363876077917;2749.2499830954803;2937.217878770841;396.458688371186;160.75598639602777;3440.906457187459;3422.5220325807213;938.7762653589334;0.0;0.0
2039.0;1.2546883216073783e-8;0.0;0.0;851.6294694238536;77.65095095902198;2432.1295898846433;2703.951987200524;515.6088207930118;150.72590603782555;3072.508479098788;3100.5746922705316;1173.6071516854215;0.0;0.0
2040.0;1.5087090888122512e-8;0.0;0.0;687.9192141831625;75.91807006842954;2100.978147845489;2439.6101321969786;564.2502814040372;143.2847540649748;2743.131142288046;2843.579998861789;1266.6217991161586;0.0;0.0
2041.0;1.4859934223497479e-8;0.0;0.0;2.7847930121702776e-8;152.5851189737335;1695.5124097624066;1901.3879702401355;599.676315799769;221.50917797245236;2446.2738545455536;2638.7635127271274;1297.3614590419138;0.0;0.0
2042.0;2.1765125115117555e-8;0.0;0.0;572.5374977032054;133.9924350135255;1226.8090098650723;1668.367047913261;417.1099268205929;201.4910905424013;2056.6045547491985;2415.934602525932;1186.4225031415635;0.0;0.0
2043.0;3.460792110174966e-8;0.0;0.0;1264.955286012937;121.48722369404128;1170.8102367964702;1574.4464932356336;449.09556913275173;179.43737454584826;1924.5181829950961;2262.4382220510593;1230.0080440894203;0.0;0.0
2044.0;7.45676915380946e-8;0.0;0.0;560.4109725761966;91.19984760751642;1117.540791134229;1461.5630468162828;532.7519011705923;135.2450786462931;1763.6515471664034;2072.353971252814;1378.273074222198;0.0;0.0
2045.0;102.95492946784721;0.0;0.0;860.5679919792386;55.43331786366955;1050.6305935849305;1340.282147061803;535.8281777277663;81.53920028713667;1603.642789760717;1883.8854893869168;1327.635739128042;0.0;0.0
