Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;150.7631649037926;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272572484252375e-13;-0.0;-4.749850472191316e-14;-2.4627564867442e-13;-0.05885518220050313;0.03641355686258345;0.0014067000319643716;1.7814773784696644e-10;0.23010696199079675;0.047088000000000005;0.00016000858102268074;1.0412965427293321e-13
2.0;150.76316869015392;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272572208957103e-13;-0.0;-4.7498502417650306e-14;-2.4627563719115946e-13;-0.05885518220050313;0.03609194581146686;0.001241100025760127;1.781480623535868e-10;0.22497290517565025;0.047088000000000005;0.00016800912208355268;1.0412966842239073e-13
3.0;150.7631710913227;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272572034128474e-13;-0.0;-4.7498500954309036e-14;-2.462756298986124e-13;-0.05885518220050314;0.036842540322147954;0.0014346000300551956;1.7814826843479705e-10;0.22161535696359097;0.047088000000000005;0.00020801137952959061;1.0412967740812481e-13
4.0;150.7631724451297;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.2725719355816e-13;-0.0;-4.749850012945729e-14;-2.462756257879771e-13;-0.058855182200503134;0.038334146471062765;0.0018279000439077758;1.7814838459829834e-10;0.21972961228003265;0.047088000000000005;0.00022801228432344878;1.0412968247317465e-13
5.0;150.76317710847403;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272571596424689e-13;-0.0;-4.749849729066451e-14;-2.4627561164088804e-13;-0.05885518220050316;0.045226988815062784;0.0017896500432229368;1.7814878438524983e-10;0.2133652198920199;0.047088000000000005;0.0002520134596477429;1.0412969990496239e-13
6.0;150.7631793911926;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272571430437781e-13;-0.0;-4.7498495901329043e-14;-2.4627560471715044e-13;-0.05885518220050315;0.05553882039539304;0.001980450042236957;1.7814898004592988e-10;0.21026063911268472;0.047088000000000005;0.00026001400070861495;1.0412970843626735e-13
7.0;150.7631816483608;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272571266337749e-13;-0.0;-4.7498494527787356e-14;-2.4627559787212424e-13;-0.058855182200503155;0.07481148902019676;0.0022059000490144203;1.781491734827911e-10;0.2072020520290587;0.047088000000000005;0.00026401427123905094;1.0412971687058862e-13
8.0;152.9766300098571;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.125968331445421e-13;-0.0;-4.627003149292693e-14;-2.4014370789452083e-13;-0.058855182200503134;0.09179999999657287;0.001814850036052409;0.0026468545829693223;0.20570725375902787;0.047088000000000005;0.0016440878984863806;1.1249559241269195e-13
9.0;152.976613221689;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.12596943517358e-13;-0.0;-4.6270040752136496e-14;-2.401437541859745e-13;-0.05885518220050312;0.09179999999657285;0.0017658000424833802;0.0062576934113636;0.206034958840955;0.047088000000000005;0.009564512032027553;1.1249552248266525e-13
10.0;150.76312234754863;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272575368299135e-13;-0.0;-4.74985288618071e-14;-2.4627576897527405e-13;-0.05885518220050316;0.09022265491310037;0.0013698000303900562;1.7814433832738855e-10;0.20328108104456322;0.047088000000000005;0.028885546844019082;1.0412950604083942e-13
11.0;150.7630747414941;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272578655094902e-13;-0.0;-4.74985563727692e-14;-2.462759060757851e-13;-0.05885518220050314;0.07734912288260429;0.0008217000173374198;1.781404642366776e-10;0.1973076361232398;0.047088000000000005;0.05329085294715971;1.0412933710924552e-13
12.0;150.76303483667604;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272581407286746e-13;-0.0;-4.7498579409017194e-14;-2.462760208766151e-13;-0.058855182200503134;0.06551241797390206;0.0005350500108762124;1.781372204076317e-10;0.19127670013544215;0.047088000000000005;0.07388795614404052;1.0412919565529262e-13
13.0;150.7630194052973;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272582474518921e-13;-0.0;-4.749858834190643e-14;-2.462760653935434e-13;-0.05885518220050317;0.05934864214148052;0.0004140000035592498;1.7813596256334769e-10;0.1901326037951926;0.047088000000000005;0.08144436058575355;1.0412914080308182e-13
14.0;150.76302614755716;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272582015309797e-13;-0.0;-4.7498584498258636e-14;-2.4627604623878045e-13;-0.058855182200503134;0.05744781592030978;0.00036810000556144253;1.781365037869475e-10;0.1934901509540898;0.047088000000000005;0.07716013130853001;1.0412916440490668e-13
15.0;150.76304822245382;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272580493333659e-13;-0.0;-4.74985717590966e-14;-2.462759827533405e-13;-0.05885518220050316;0.06117780287495543;0.0003762000072845853;1.781382976110621e-10;0.1970316728958232;0.047088000000000005;0.0656955176451546;1.0412924262952898e-13
16.0;150.76308523543622;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272577937733437e-13;-0.0;-4.749855036834874e-14;-2.4627587615283984e-13;-0.058855182200503155;0.07277262974752532;0.00038475000635790265;1.7814130976373262e-10;0.20147582427533367;0.047088000000000005;0.04698651571499859;1.0412937397944484e-13
17.0;150.76312903962028;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.272574902169871e-13;-0.0;-4.7498524960237277e-14;-2.462757495318477e-13;-0.05885518220050315;0.08895406544851474;0.0002808000113075741;1.7814488776000817e-10;0.20242444635565754;0.047088000000000005;0.026301408357881483;1.0412952999856198e-13
18.0;152.97661532967777;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.125969282134471e-13;-0.0;-4.6270039468286956e-14;-2.4014374776736316e-13;-0.05885518220050315;0.09179999999657285;0.0003262500049149036;0.013870921835406455;0.19984304386501348;0.047088000000000005;0.01073257445615696;1.1249553217890547e-13
19.0;175.64974410514463;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-3.982322256644551e-13;-0.0;-3.6579899799417763e-14;-1.9111627436924607e-13;-0.058855182200503134;0.09179999999969742;0.0002997000061077616;0.02307199998257041;0.2001937468479608;0.047088000000000005;0.0015360828335710933;6.351728263653376e-13
20.0;152.9766361783168;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.125967919371182e-13;-0.0;-4.627002803602404e-14;-2.40143690611729e-13;-0.05885518220050315;0.09179999999657289;0.00029475000684268287;0.019767919858904654;0.20226921657947763;0.047088000000000005;0.0003040160808398339;1.1249561852092577e-13
21.0;152.97663728599989;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.125967842572341e-13;-0.0;-4.6270027391755964e-14;-2.4014368739070385e-13;-0.058855182200503155;0.09179999999657289;0.00034920000391380757;0.014853192967435667;0.20068818012999193;0.047088000000000005;0.0002520134596608097;1.1249562338675756e-13
22.0;152.97664166135255;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.125967541428418e-13;-0.0;-4.627002486545085e-14;-2.401436747604346e-13;-0.058855182200503155;0.09179999999657289;0.0003505500100843315;0.010060919020423342;0.19476072995753968;0.047088000000000005;0.0002520134596608097;1.1249564246667359e-13
23.0;152.97543074428233;96.28839717991401;-0.012398380748070738;-0.004104071564342681;-5.126050096813168e-13;-0.0;-4.6270717424639337e-14;-2.4014713720946443e-13;-0.05885518220050315;0.0917999999965709;0.00039375000986108027;0.00016782465673194008;0.19416280980699746;0.047088000000000005;0.00025201345966080225;1.1249041223543256e-13
24.0;150.76319187132964;96.28839717991401;-0.012398380743136305;-0.004104071564341136;-5.272570523329614e-13;-0.0;-4.74984883087006e-14;-2.462755668793857e-13;-0.05885518220050315;0.08231783096594383;0.0004374000069683298;1.7815004932665085e-10;0.19346140489427163;0.047088000000000005;0.00024401336644519278;1.0412975505932353e-13
25.0;10.000018181279046;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.032793874785099646;-0.0;-8.09999996857258e-5;-0.042465301606210835;-0.017122034741342242;0.0;0.003871800061941739;0.0;0.38781393974873146;0.03257561581659868;0.00010400522412845778;0.0
26.0;10.000023761085973;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387478509966;-0.0;-8.099999968572553e-5;-0.04246530160621082;-0.017122034741342235;0.0;0.003473100051647073;0.0;0.38028245522577686;0.035650011079145734;0.00010400522412846864;0.0
27.0;10.00003279923374;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.032793874785099514;-0.0;-8.099999968572568e-5;-0.04246530160621083;-0.01712203474134224;0.0;0.003314700045405645;0.0;0.3680711026859649;0.04339407054799723;0.0001080059425171964;0.0
28.0;33.82353361952552;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387477546606;-0.0;-8.099999892569048e-5;-0.040882961244049575;-0.017122034741342235;0.0;0.0030451500635067554;4.440879716185469e-12;0.35819393546958933;0.047088000000000005;0.00010000496643770452;0.0
29.0;33.82353544500435;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387477546601;-0.0;-8.099999892568985e-5;-0.040395305216274636;-0.017122034741342242;0.0;0.002391300044823091;4.440879788851218e-12;0.35570452142352516;0.047088000000000005;0.00010800595535689016;0.0
30.0;33.82353624044955;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387477546597;-0.0;-8.099999892569e-5;-0.039387907672311526;-0.017122034741342246;0.0;0.0021087000356934528;4.440879820489222e-12;0.3546294156268392;0.047088000000000005;0.0001080059553568903;0.0
31.0;33.823534148846065;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387477546603;-0.0;-8.09999989256903e-5;-0.03825312226033533;-0.017122034741342232;0.0;0.0020344500351946455;4.440879737223981e-12;0.3574637834438835;0.047088000000000005;0.00010400523696813621;0.0
32.0;33.82353114376443;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387477546597;-0.0;-8.099999892569107e-5;-0.036070160373297674;-0.01712203474134224;0.0;0.0019242000348818722;4.440879620654794e-12;0.35928628784900407;0.047088000000000005;0.0008720468780703509;0.0
33.0;33.823523498208125;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.03279387477546603;-0.0;-8.099999892569175e-5;-0.030978821407107934;-0.01712203474134225;0.0;0.002133450045273052;4.440879334646757e-12;0.35614721074472494;0.047088000000000005;0.005500294494469819;0.0
34.0;33.82349049775712;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.0327938747754661;-0.0;-8.099999892569744e-5;-0.033941675581438124;-0.01712203474134224;0.0;0.0025056000495274227;4.440878081583107e-12;0.35631393894483254;0.047088000000000005;0.020761111596088722;0.0
35.0;33.82344558527237;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.032793874775466185;-0.0;-8.099999892570549e-5;-0.041152735598832355;-0.01712203474134223;0.0;0.002530350052047014;4.440876379231758e-12;0.35438794767120446;0.047088000000000005;0.04227426330868971;0.0
36.0;9.993508514692481;56.376431169710656;-6.1673950254629636e-12;-5.90916837746076e-13;-0.032793874785099965;-0.0;-8.099999968576422e-5;-0.04246530160621117;-0.01712203474134224;0.0;0.0027360000360239158;0.0;0.35070844464195305;0.044667316432425386;0.054562921492024685;0.0
