Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.162209483170536;0.09290909089478622;5.745871783366334e-12;3.875949626801004e-13;6.745160577878393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.266450237111352;0.0;0.0;0.0;0.0;4.266450237052793
2022.0;70.0;0.35;0.135;0.135;3.1005234393566746e-8;3.1556757785906265e-13;2.593246924753517e-12;1.8509411627002993e-13;11.111111088422968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004980644459;0.0;0.0;0.0;0.0;4.892004980637006
2023.0;65.33333333722963;3.8266666666662625;0.12825000004105602;1.3391293552504588;11.206685570314962;1.0158060605955486;1.7452611513199147e-11;1.1190053208237751e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.836449847522993;0.0;0.0;0.0;0.0;2.8364498475411284
2024.0;60.66666667451166;7.303333333332138;1.4715000000175915;2.682379355248843;11.28561594841804;1.9387030302926382;0.03872632540230894;0.07059374497108889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9638949432414345;0.0;0.0;0.0;0.0;2.963894941179335
2025.0;56.00000001184049;38.324662276397426;2.8147499990878337;16.134422907480154;2.5974461555840884;10.173455804270752;0.3745058655093954;1.2993414776137242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.751188936421365;0.0;0.0;0.0;0.0;2.7511889171061195
2026.0;51.333333349793655;38.301328943068675;13.07483988266231;16.127672907500422;2.0193612469000684;10.16726186487802;2.1856640471640336;1.183542338156182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0219594497341538;0.0;0.0;0.0;0.0;3.0219591706353093
2027.0;46.666666688508776;38.27799560973709;13.474537256134429;16.12092290750758;2.699252659791579;10.161067925484915;2.4962781202532014;1.3112102282912368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.094826109260065;0.0;0.0;0.0;0.0;3.0948258627412364
2028.0;42.00000002816944;38.25466227640465;20.2478013553139;16.11417290757926;2.8960631107854504;10.15487398609147;3.605371016903635;1.1212190803557385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.182216938203459;0.0;0.0;0.0;0.0;3.1822179054267514
2029.0;37.333333369028225;38.23132894307187;26.512474030200977;16.107422908289184;2.830273916137294;10.14868004669794;4.81432706568941;1.0961489143049974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2802864630862367;0.0;0.0;0.0;0.0;3.2802875776622002
2030.0;32.66666671144638;38.20799560973892;70.13877632100598;19.957609146782662;1.3851510675032246e-7;3.1956675685772042;15.482536284753715;1.3218642519944963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.482536284752355;1.3218642519944148;2.3252652946503143;0.0;0.0;0.7339970095111089;0.0;2.325263820582282
