Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.1028516425730257;0.09290909044595641;8.615581472618193e-12;4.929209512870814e-13;6.804150316976956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.274901612136876;0.0;0.0;0.0;0.0;4.27490161213333
2022.0;70.0;0.35;0.135;0.135;5.670539274147025e-13;5.0963502257212706e-11;3.8883031828614205e-12;2.352105502471069e-13;11.111111085785813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004980178317;0.0;0.0;0.0;0.0;4.8920049801692995
2023.0;65.3333333333334;3.8266666666549205;0.12825000012371338;1.4782499999511836;11.206330098582729;1.015806060298587;2.6073328181994506e-11;1.4159076750017425e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.844901643387434;0.0;0.0;0.0;0.0;2.84490164338803
2024.0;60.66666666666681;7.303333333298499;1.4715000000925897;2.821499999949314;11.281552431179895;1.9387030300004136;0.038726325411607275;0.07425506427460397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.973191775736248;0.0;0.0;0.0;0.0;2.9731917757336506
2025.0;56.00000000000021;32.34022416042463;2.814750000278564;16.23731867633781;4.171252835853737;8.584859504139875;0.3745344127015819;1.3133588812600734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7614250702036065;0.0;0.0;0.0;0.0;2.7614250282049007
2026.0;51.33333333333363;32.316890827197845;13.504517295764801;16.230568676363273;3.5429708911522337;8.578665564774415;2.2534121269328082;1.1799477317870157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0331182013253786;0.0;0.0;0.0;0.0;3.033118070156763
2027.0;46.66666666666706;32.293557493908715;13.882552924204695;16.22381867637237;4.231873773588507;8.572471625401965;2.5625339076097546;1.2999106268624632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1072759542040918;0.0;0.0;0.0;0.0;3.107275491325154
2028.0;42.00000000000051;32.2702241605993;22.063235564050373;16.217068676474447;4.31906889219012;8.566277686022346;3.834317548242657;1.0573313314425725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1957644385927977;0.0;0.0;0.0;0.0;3.1957639808927896
2029.0;37.33333333333398;32.24689082728114;25.576369739848875;16.2103186765239;4.603123388935151;8.560083746639236;4.61833545836055;1.1089257004301967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.295450929203732;0.0;0.0;0.0;0.0;3.295451019137133
2030.0;32.666666666667474;32.22355749395844;74.0943741218647;25.911234619911298;2.627113792198465e-12;1.5993437933701273;16.682801056045804;1.717932138717437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.68280105603446;1.7179321387173303;2.326766492905726;0.0;0.0;0.7626836816071353;0.0;2.326765661068315
2031.0;28.000000000001016;32.20022416063913;74.08762412191028;25.904484619934177;2.58948077853747e-12;3.0993597402599455;16.682801056024342;1.7179321387174535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3432193329487956;0.0;0.0;0.0;0.0;2.3432198493453384
2032.0;23.333333333334604;32.17689082732559;74.08087412193106;25.897734619948526;2.544005471684715e-12;4.5993775101238485;16.68280105599075;1.717932138717409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3613174882321717;0.0;0.0;0.0;0.0;2.3613186440331893
2033.0;18.66666666666828;32.15355749402389;74.07412412197962;25.890984620051753;2.505543689798615e-12;6.09939713450363;16.682801056030925;1.7179321387174327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3812254978764256;0.0;0.0;0.0;0.0;2.3812258012434415
2034.0;14.000000000002094;32.130224160759795;80.76077926396998;32.97479939242244;2.535436479629109e-12;7.608059592181041;16.682801056036343;1.7179321387174742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.440769825857544;0.0;0.0;0.0;0.0;2.4426636176730727
2035.0;9.3333333333362;32.10689084237404;92.41784469078938;35.47780139046542;4.293136804735686e-12;8.522920113178767;16.682801056038414;1.7179321387177529;0.5569444023365769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.015932258371126;0.0;0.0;0.0;0.0;3.0365547463643563
2036.0;4.666666666671176;32.08355750926854;103.55801217244974;51.83608440325329;5.032154875408046e-12;8.516726174756299;16.682801056059226;2.4849116733228604;1.3126464175583132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.48805421463748;0.0;0.0;0.0;0.0;3.489734550872219
2037.0;8.027963296072758e-11;32.060224175981475;109.89563987724468;83.68179018959589;3.394603107909756e-12;8.510532235280776;16.682801056083488;4.450795661314902;0.8596216954462591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4231966387355452;0.0;0.0;0.0;0.0;3.420966994826838
2038.0;8.597703385276421e-11;32.06022417601018;114.88409964935113;107.81520057077445;3.03872301656533e-12;8.510532235095896;16.682801056084404;6.040937471924173;0.7638180268252144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.325294231356107;0.0;0.0;0.0;0.0;3.3160285405933845
2039.0;9.35327540960408e-11;32.06022417603534;121.11147071264881;124.81229542265608;2.8453084828564658e-12;8.510532234560765;16.68280105625618;7.1627047356441835;1.1383226863823848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.251744082989223;0.0;0.0;0.0;0.0;3.2335445399486913
2040.0;1.0291433906608254e-10;32.060224176059016;127.65309140850165;141.7260320402414;2.7211846325049747e-12;8.510532229149327;16.68280105606749;8.313705538384108;1.4938520052776714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.199510393873174;0.0;0.0;0.0;0.0;3.1738078734442894
2041.0;1.1407493348099294e-10;32.060224176082144;127.64634140894255;173.58458316078094;2.364886117073241e-12;7.215982004417309;18.63683286357099;10.647593509381435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9371349061306824;0.0;0.0;0.0;0.0;2.92304855454795
2042.0;1.2745008250550826e-10;32.06022417610782;127.6395914093233;176.3080560970291;2.2083192819836783e-12;7.419066044311268;19.63023339882806;10.960603712317496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7590258731646227;0.0;0.0;0.0;0.0;2.755289087399302
2043.0;1.4335438547870728e-10;32.06022417613948;127.63959140957328;195.4010909758213;2.3425925706157112e-12;7.282218702440751;19.883188889678323;12.322931008708158;0.01833407815973532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0314904416716844;0.0;0.0;0.0;0.0;3.0175364561711504
2044.0;1.6162013255663559e-10;32.06022417617432;126.28959141036228;222.55602338086976;2.228932244393024e-12;6.968964833916341;19.66139796191347;14.380783173443104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8850954454604443;0.0;0.0;0.0;0.0;2.880526822273329
