Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.209682709473829;0.09290907674361262;5.086839004406306e-12;9.10014814153827e-12;6.696941675847953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.259539937396494;0.0;0.0;0.0;0.0;4.259539937360463
2022.0;70.0;0.35;0.135;0.135;1.788913021879838e-8;8.047802426698389e-10;2.2940332327588527e-12;4.335993587857179e-12;11.111111093251498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004981350327;0.0;0.0;0.0;0.0;4.892004981344541
2023.0;65.33333333555144;3.8266666663282973;0.1282500000247069;1.3019446664461132;11.205957605813685;1.0158060520687735;1.5566298973179787e-11;2.6601578961399437e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.829540367070322;0.0;0.0;0.0;0.0;2.829540367081494
2024.0;60.66666667113274;7.303333332329954;1.4715000000005398;2.6451946664038015;11.285765391793824;1.9387030219220203;0.038726325400137894;0.06961513380356016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.956293572146503;0.0;0.0;0.0;0.0;2.956293539815085
2025.0;56.00000000674061;45.77999997946848;2.8147499951605655;15.725391328562011;0.6385353265241734;12.152509078203444;0.3745273267905123;1.278211004504024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.742825419646401;0.0;0.0;0.0;0.0;2.742825307316475
2026.0;51.333333342703945;45.92909765781516;10.346215010278785;15.718641329117787;0.5262696500044406;12.1920877331393;1.6558036613601275;1.1819402268507773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9476856664806705;0.0;0.0;0.0;0.0;2.944395373503409
2027.0;46.66666667910113;45.90576432667172;14.15603290668321;15.711891329391463;0.6165140015742071;12.185893795755579;2.6043191153058167;1.2579024630117708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0847491661834914;0.0;0.0;0.0;0.0;3.084749285086376
2028.0;42.000000016036815;45.88243099417807;18.27529187540509;15.70514133129251;1.3224126456938348;12.179699856833361;3.1729692292714082;1.1020296248319945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.171067865586587;0.0;0.0;0.0;0.0;3.1710678758862274
2029.0;37.333333353655185;45.85909766134809;26.74866119099429;15.800696391042809;0.8156802423858529;12.173505917782208;4.833707055626859;1.0669780006443617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.268125443484046;0.0;0.0;0.0;0.0;3.2681258466955496
2030.0;32.66666669216309;45.83576432835753;62.09652654351421;16.540669007751305;8.241629220394496e-8;5.998735493790963;13.008183074028164;0.9926941737880702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.008183074032091;0.9926941737863572;2.323567183174414;0.0;0.0;0.610156063327533;0.0;2.323567521742524
2031.0;28.000000031873718;45.81243099550603;62.08977654361703;16.533919007920492;8.061910190408342e-8;7.498693822881968;13.008183074032413;0.9926941737889076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3396994023807633;0.0;0.0;0.0;0.0;2.339697637991607
2032.0;23.333333373295268;45.78909766293499;62.083026543637786;16.52716900809021;7.917689617969239e-8;8.99865005140963;13.008183074048029;0.992694173789492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3574447043139757;0.0;0.0;0.0;0.0;2.35744272050429
2033.0;18.66666671733727;45.76576433121185;62.07627654386798;16.520419008338788;7.795604154558704e-8;10.498604773965571;13.008183074032438;0.9926941737894915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.376964393765285;0.0;0.0;0.0;0.0;2.3769639308150836
2034.0;14.000000065865336;45.74244491286839;62.497816037325606;16.576287614031994;1.4143268839967382e-7;11.639171138190072;13.008183074034891;0.9926941737926338;0.361827834007888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8793887333627888;0.0;0.0;0.0;0.0;2.9037152775849777
2035.0;9.333333423241823;45.71911163029936;68.18468172501447;28.427277725240565;1.7461215158494456e-7;12.136345985734584;13.008183074070029;1.4666202382485558;0.8865674896726191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.427001528472915;0.0;0.0;0.0;0.0;3.4307872165616784
2036.0;4.666666807780926;45.69577829845665;75.5485765088465;60.15506687165675;1.440281852322099e-7;12.130152045100061;13.008183074074948;3.1416902197037566;0.7223690915681842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.403536296400241;0.0;0.0;0.0;0.0;3.404141998616758
