Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;3.1383372575101098e-15;1.8849130921573545e-12;1.8129717150745817e-14;8.055570618126533e-13;9.999999999997108;0.0;0.0;0.0;0.0;2.7508157192702893;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;1.1273638041708316e-15;5.300445064693156e-13;9.723694154128479e-15;4.390650200837549e-13;11.111111111109846;0.0;0.0;0.0;0.0;2.9097952436339938;0.0;0.0
2023.0;65.33333333333333;3.8266666666664304;0.12825000000013057;1.4242499999928129;6.293967166331865e-14;1.0158060606010149;6.549780244466022e-14;2.7690969926599016e-12;11.206416161612902;0.0;0.0;0.0;0.0;2.923431640072556;0.0;0.0
2024.0;60.66666666666667;7.30333333333257;0.1215000000120112;2.71349999998983;3.113757198413706e-14;1.9387030302967172;0.0031975865002113186;0.06362475479302492;11.328235793868528;0.0;0.0;0.0;0.0;2.940861902953395;0.0;0.0
2025.0;56.0;13.167623312998087;0.1147500000120947;14.560456283082303;2.877976495077484e-14;3.4954054612627465;0.015650760837879456;1.3448437500329817;9.589456414684236;0.0;0.0;0.0;0.0;2.692075611037678;0.0;0.0
2026.0;51.33333333333333;13.144289979669074;0.10800000001215584;14.553706283092394;1.72564140914048e-14;3.4892115218672712;0.01956593547619988;1.8213404626030525;10.225598161671861;0.0;0.0;0.0;0.0;2.783095958446977;0.0;0.0
2027.0;46.666666666666664;15.89006601805188;0.10125000001216776;14.546956283094197;1.693673316616173e-14;4.218090252056631;0.02004990615299369;1.9289494506377427;10.499076383093426;0.0;0.0;0.0;0.0;2.8222204220267217;0.0;0.0
2028.0;42.0;20.08497321400856;0.09450000001217618;14.540206283095213;1.49392380174211e-14;5.331647434982634;0.018215843398467713;1.9941320625004995;10.433588794153223;0.0;0.0;0.0;0.0;2.812851742866186;0.0;0.0
2029.0;37.333333333333336;24.26656692463786;0.08775000001218262;14.53345628309587;1.3440559057808336e-14;6.441670492712462;0.0174234063034609;2.078066872994519;10.352742010243588;0.0;0.0;0.0;0.0;2.801285836714706;0.0;0.0
2030.0;32.666666666666664;28.839652262610592;0.08100000001218848;14.526706283096361;1.2324255738605873e-14;7.6556167824278;0.01650948914689301;2.0812869094882083;10.247516885861069;0.0;0.0;0.0;0.0;2.786236426874775;0.0;0.0
2031.0;28.000000000000004;41.82517423649282;0.07425000001219371;14.519956283096747;1.155055156050635e-14;11.102682615493977;1.087145957877885e-15;3.8788777229655374e-14;10.39753314092279;0.0;0.0;0.0;0.0;2.8076962671715147;0.0;0.0
2032.0;23.333333333333336;46.954934538886654;0.06750000001219954;14.513206283097194;1.089219451471968e-14;12.464400804855613;1.0827512837518267e-15;3.87808085650237e-14;10.535819389951657;0.0;0.0;0.0;0.0;2.8274825987311862;0.0;0.0
2033.0;18.666666666666675;52.08468131125294;0.06075000001220613;14.50645628309771;1.03386305298886e-14;13.826115402609792;1.074908587050888e-15;3.877375912509532e-14;10.674105692539234;0.0;0.0;0.0;0.0;2.847268928976894;0.0;0.0
2034.0;14.000000000000007;57.21441445157687;0.05400000001221351;14.499706283098314;9.868220585268004e-15;15.187826381676164;1.0657109770464097e-15;3.876728677941526e-14;10.812392017379995;0.0;0.0;0.0;0.0;2.867055247313512;0.0;0.0
2035.0;9.333333333333345;62.344135463647476;0.047250000012221974;14.492956283099023;9.464826138222586e-15;16.54953414124231;1.0615427066072173e-15;3.875969760725311e-14;10.95067832195061;0.0;0.0;0.0;0.0;2.8868415435254504;0.0;0.0
2036.0;4.666666666666684;67.88321289368048;0.04050000001223117;14.48620628309986;9.041347585071343e-15;18.019907422666574;1.0604558999782628e-15;3.8750530103126995e-14;10.980295600523178;0.0;0.0;0.0;0.0;2.891079177440578;0.0;0.0
2037.0;2.8265946707877384e-13;72.72552781124818;0.033750000012241356;14.479456283100859;7.78381510353645e-15;19.305321928055392;1.060999958364072e-15;3.874238963389821e-14;11.194862528804263;0.0;0.0;0.0;0.0;2.9217796483277567;0.0;0.0
2038.0;3.042891562971442e-13;73.00290995728805;0.027000000012255096;14.472706283102069;8.202677182191219e-15;19.378954279554474;1.0612954604439829e-15;3.874002661059074e-14;12.621205060395283;0.0;0.0;0.0;0.0;3.125862770724403;0.0;0.0
2039.0;3.3278719244033356e-13;78.11331782200453;0.020250000012273704;14.465956283103557;8.024898692037846e-15;20.735535276368022;1.0643720978764693e-15;3.873215202698415e-14;12.764593076351362;0.0;0.0;0.0;0.0;3.1463786201021473;0.0;0.0
2040.0;3.677405059260516e-13;83.13049908092687;0.013500000012299153;14.45920628310543;7.880113374939778e-15;22.06736884691589;1.06964073764559e-15;3.872485236967418e-14;12.932723906558946;0.0;0.0;0.0;0.0;3.1704345751984278;0.0;0.0
2041.0;4.0932836623293327e-13;88.04551249812562;0.00675000001232056;14.452456283107878;7.759422977398805e-15;23.372081499478636;1.0756306024740754e-15;3.8718094290640264e-14;13.12797272420558;0.0;0.0;0.0;0.0;3.19837047682521;0.0;0.0
