Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.185521764815937;0.0929090908751097;3.0942117755844806e-13;5.349179706552397e-13;6.72166310285703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.263082971556956;0.0;0.0;0.0;0.0;4.263082971547739
2022.0;70.0;0.35;0.135;0.135;6.507483211367464e-9;2.5319704820844227e-12;1.3955056413133986e-13;2.5516252951921857e-13;11.11111110426785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004982848661;0.0;0.0;0.0;0.0;4.8920049828463865
2023.0;65.3333333341575;3.8266666666659557;0.12825000000163475;1.3070328285826263;11.20650963479886;1.0158060605873693;9.447616057501396e-13;1.5612669042517727e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.833082888348816;0.0;0.0;0.0;0.0;2.833082888351563
2024.0;60.666666668326116;7.303333333331205;1.4715000000002163;2.6502828285802007;11.286259217197477;1.938703030284418;0.03872632538815542;0.06974904192308473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9601914430480303;0.0;0.0;0.0;0.0;2.9601914527990036
2025.0;56.00000000250462;41.431540039918836;2.8147499998824372;15.781361114248782;1.7947527369079284;10.99819062876236;0.37450877236386315;1.2771769729640658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7471334067578437;0.0;0.0;0.0;0.0;2.74713336240911
2026.0;51.33333333681517;41.40820670659533;12.846609048622494;15.774611114279365;1.298499089898629;10.99199668937079;2.114665003404989;1.1506637398332755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0174799716604563;0.0;0.0;0.0;0.0;3.0174795142726727
2027.0;46.66666667128688;41.38487337326547;13.53850278754192;15.76786111428923;1.8928335533608789;10.98580274997838;2.50274359386261;1.2854457287883285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0899528560485963;0.0;0.0;0.0;0.0;3.089951973384671
2028.0;42.00000000595856;41.36154003993389;19.88988402656364;15.761111114343143;2.185222374896534;10.979608810586123;3.5158800357845736;1.0975638268226289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1768056950618253;0.0;0.0;0.0;0.0;3.1768049466479087
2029.0;37.33333334088363;41.3382067066016;28.424857896231046;15.754361114482782;1.67989151544938;10.973414871195722;5.1833319923404355;1.0514281888631831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.274297668186021;0.0;0.0;0.0;0.0;3.274300517777151
2030.0;32.66666667613846;41.31487337326898;67.78496746984293;18.980139321841378;2.988370363847285e-8;4.001185850726419;14.772745209819586;1.2259058633301103;0.0;0.0;0.0;0.0;0.0;14.77274520981957;1.225905863330061;0.0;0.0;2.3243040246715214;0.0;0.0;0.0;3.4355769424310703;2.324304164715392
2031.0;28.000000011838072;41.291540039936606;67.7782174698447;18.973389321858964;2.9367077256495042e-8;5.501178502417466;14.77274520981963;1.2259058633301427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3405102958965682;0.0;0.0;0.0;0.0;2.3405100943491814
2032.0;23.333333348167738;41.26820670660467;67.77146746984546;18.966639321874194;2.8919851009207145e-8;7.001173718884771;14.772745209819666;1.225905863324799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3583372009797765;0.0;0.0;0.0;0.0;2.358337042362177
2033.0;18.666666685456068;41.24487337327374;67.76471746984741;18.959889323026168;2.8526836522358256e-8;8.501171227793995;14.772745209819634;1.2259058633303208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.377946824852366;0.0;0.0;0.0;0.0;2.377947841504275
2034.0;14.00000002437019;41.221540039947186;71.04981773038995;23.107416750196837;3.387133224178092e-8;10.000010409008334;14.772745209819659;1.2259058633302498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6261445748084205;0.0;0.0;0.0;0.0;2.637646950431082
2035.0;9.333333366640082;41.198206706691884;80.56081957131292;25.050411494699684;5.2181743136521254e-8;10.936251234833371;14.772745209819817;1.2259058633309987;0.5633178531586527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2224850799419293;0.0;0.0;0.0;0.0;3.2339113137313653
2036.0;4.666666718935556;41.17487337336341;88.40371749708629;56.453866621668006;4.981034867390747e-8;10.930057295445812;14.772745209820403;2.823362989662415;0.4766877227077446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3683391867904726;0.0;0.0;0.0;0.0;3.3695790781345023
2037.0;9.294474935154507e-7;41.15154004003243;96.83683939874456;81.51209901271656;3.701420849540879e-8;10.923863356046681;14.7727452098211;4.360055086294049;0.4420072284292688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3633090699658945;0.0;0.0;0.0;0.0;3.3610843001323154
2038.0;9.966918031829895e-7;41.151540040034064;102.47724287005097;100.1637247881355;3.375898632052159e-8;10.923863356029239;14.772745209821109;5.583764786574698;0.717593843654772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.273025531776539;0.0;0.0;0.0;0.0;3.2617253924766185
2039.0;1.0859505672291891e-6;41.15154004003557;108.94264223576855;117.28210379643706;3.191867389290148e-8;10.923863355987827;14.77274520982182;6.718177428809523;1.0794954658162046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2061843769277836;0.0;0.0;0.0;0.0;3.1864974905436614
2040.0;1.1964401727881118e-6;41.151540040037034;108.9358922358;131.89745249134333;3.052135780326695e-8;10.923863355607438;15.013050484282084;7.853034970519199;1.201105998287542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.168592388784406;0.0;0.0;0.0;0.0;3.144981444744885
2041.0;1.3279141086387342e-6;41.151540040038526;108.9291422358228;152.29022867820592;2.6942845079599844e-8;10.105972252172306;17.05991066926446;9.32813238127618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9143338778467873;0.0;0.0;0.0;0.0;2.9010271800395575
2042.0;1.4848200180932555e-6;41.15154004004022;108.92239223583937;156.785096383376;2.517425422123565e-8;10.282553732094895;18.057951006010235;9.674075012201548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.724930723808709;0.0;0.0;0.0;0.0;2.722425581876931
2043.0;1.6710339009465133e-6;41.15154004004234;108.92239223585445;171.02072117905186;2.685928441377484e-8;10.149939165012997;18.29691100327427;11.048306286371565;0.005862414561862779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0254694180107236;0.0;0.0;0.0;0.0;3.011448651943283
2044.0;1.8846003999297112e-6;41.1515400400447;107.57239223590119;200.85517502209586;2.5530362310026573e-8;9.826619322003046;18.076891578444727;13.097309116675067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.867194575821148;0.0;0.0;0.0;0.0;2.8630430466818235
2045.0;2.131150333822048e-6;41.151540040047614;107.92112492522905;314.79184798840157;2.495282854541583e-8;2.376324428328431;18.336500078514803;21.785915022758324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7930326760898505;0.0;0.0;0.0;0.0;2.790677664975769
2046.0;2.4157024063988797e-6;41.15154004005152;126.80783657824851;315.10395572243505;2.431197999773625e-8;2.5818123486070266;20.026386150829925;21.397020622233182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6746676884802234;0.0;0.0;0.0;0.0;2.6629040222862983
2047.0;2.7448457798851805e-6;41.15154004005724;144.229601141462;315.10395572320795;2.3798023732720216e-8;2.71104635225074;21.660533635929568;21.13677444338646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5412777491621856;0.0;0.0;0.0;0.0;2.519124024530724
