Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;127.49453003736835;-1.289702596971451e-11;-1.1388912551288627e-11;-4.992881489212625e-16;-1.1496738639681286e-13;-0.0003789771425190992;3.9629129360875796e-14;0.03636188331486654;2.990048981194109e-14;0.212493977643773;0.007847999999958138;4.577660724513061e-5;0.0006620803263134218
2.0;127.33279041222457;-1.289702596971451e-11;-1.1388912551288627e-11;-5.014732526883836e-16;-1.1546707746420663e-13;-0.00037898477002243076;3.897135480939182e-14;0.0341634460916441;2.9832280541147175e-14;0.2145610293596406;0.007847999999957939;4.5776607241193395e-5;0.00023658769482450844
3.0;121.36559513332185;-1.289702596971451e-11;-1.1388912551288627e-11;-5.295913958001705e-16;-1.2190526960622415e-13;-0.00037897714251909924;3.243976192340026e-14;0.032747274724940406;2.9019143248254295e-14;0.22129871194697104;0.007847999999955356;4.2724787754647544e-5;8.949515220466453e-14
4.0;123.44793265961219;-1.289702596971451e-11;-1.1388912551288627e-11;-5.201068632605107e-16;-1.197328074459272e-13;-0.00037897714251909945;3.430979418891076e-14;0.032571939318121135;2.928067048766558e-14;0.2177802064127573;0.007847999999956229;4.272478777163964e-5;1.357676698764653e-13
5.0;115.00390375340241;-1.289702596971451e-11;-1.1388912551288627e-11;-5.607815366309527e-16;-1.2904578524786925e-13;-0.0003789771425190992;2.781605872660917e-14;0.03520871532289282;2.8239036604540397e-14;0.22066617207955452;0.007847999999952483;4.272478769902229e-5;4.388269549770132e-14
6.0;118.06620217663756;-1.289702596971451e-11;-1.1388912551288627e-11;-5.427616980988277e-16;-1.2492107809848938e-13;-0.0003789771425190991;3.024624622263152e-14;0.03632142130604492;2.867554372448275e-14;0.22420726725181397;0.007847999999954143;4.5776607167162464e-5;6.15727130046598e-14
7.0;133.25592436621733;-1.289702596971451e-11;-1.1388912551288627e-11;-4.732337551800426e-16;-1.090057901682877e-13;-0.0003789771425190992;5.037302726860467e-14;0.03562007936136693;3.07775875461998e-14;0.22592981017595598;0.007847999999960527;0.0006713907082148637;0.006038884834616623
8.0;134.6120452613426;-1.289702596971451e-11;-1.1388912551288627e-11;-4.716678614332873e-16;-1.086472923809343e-13;-0.00037897714251909913;5.1257224824755587e-14;0.033408154660803706;3.083433347794871e-14;0.224455765685007;0.007847999999960671;0.00731510800242885;0.016919542194930085
9.0;112.33031773273979;-1.289702596971451e-11;-1.1388912551288627e-11;-5.643763903573751e-16;-1.2986843885002908e-13;-0.00037897714251909913;2.7393793026368745e-14;0.0341229840828217;2.815625384288305e-14;0.2261500692338072;0.007847999999952152;0.033230793747732836;4.159026082186357e-14
10.0;29.846513895193144;-1.289702596971451e-11;-1.1388912551288627e-11;-2.2938555077366545e-15;-5.259267538938426e-13;-0.0003789771425190991;0.0;0.03675976008753795;0.0;0.21348232267317713;0.007847999999774221;0.07081952414780528;0.0
11.0;20.036294157979604;-1.289702596971451e-11;-1.1388912551288627e-11;-2.8707730197881886e-15;-6.915101133355625e-13;-0.0003789771425190991;0.0;0.033138407758927096;0.0;0.1673840725036851;0.007847999999449502;0.105139802059501;0.0
12.0;29.87197821566193;-1.289702596971451e-11;-1.1388912551288627e-11;-1.8653132330944636e-15;-4.425115727526347e-13;-0.00037897714251909913;0.0;0.033178869767774385;2.086037975065044e-14;0.12897338789733806;0.007847999999821944;0.12703324616526554;0.0
13.0;32.65977599166182;-1.289702596971451e-11;-1.1388912551288627e-11;-1.8241182341749774e-15;-4.1872237110931743e-13;-0.000378977142519099;0.0;0.03476363290842822;2.0916850547069004e-14;0.13388623271660605;0.007847999999826391;0.13475118886746937;0.0
14.0;31.41227677894982;-1.289702596971451e-11;-1.1388912551288627e-11;-1.90258036748906e-15;-4.366432186252396e-13;-0.00037897714251909897;0.0;0.032268474040322605;2.0811600992824014e-14;0.14182564602839012;0.007847999999817902;0.13118976581125155;0.0
15.0;22.26760477581742;-1.289702596971451e-11;-1.1388912551288627e-11;-2.5744533274335768e-15;-6.173814797097483e-13;-0.0003789771425190992;0.0;0.03007678044995088;0.0;0.15005204419516585;0.007847999999695135;0.11377632942869882;0.0
16.0;4.692225499428563;-1.289702596971451e-11;-1.1388912551288627e-11;-1.6715410177844447e-14;-4.430267613688899e-12;-0.0003789771425190991;0.0;0.027804162630192017;0.0;0.19119347678209286;6.510158246970577e-5;0.08541922229487502;0.0
17.0;57.916374146283495;-1.289702596971451e-11;-1.1388912551288627e-11;-1.1675545226253305e-15;-2.6848652595540715e-13;-0.00037897714251909913;1.2283014091833001e-14;0.029146153612332363;2.2442718934468984e-14;0.24122937630130492;0.007847999999894254;0.04797697752529022;7.946991295137224e-15
18.0;130.17087028728668;-1.289702596971451e-11;-1.1388912551288627e-11;-4.910530601177511e-16;-1.1308377374261511e-13;-0.000378977142519099;4.238241283478989e-14;0.029800289809548474;3.016467283747772e-14;0.23557040039998314;0.007847999999958895;0.015246674990013564;0.013863659948080913
19.0;165.75645096692844;-1.289702596971451e-11;-1.1388912551288627e-11;-3.8555532132398386e-16;-8.890065423247006e-14;-0.00037897714251909897;0.0036106533862040376;0.030912995792704224;3.489959697627833e-14;0.23677335578516806;0.007847999999968523;0.0025482333528190453;0.027772033487399556
