Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.174205975506683;0.09290909001955026;3.1530030445933417e-12;1.1137690038279163e-12;6.734969495147033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.264992577946795;0.0;0.0;0.0;0.0;4.264992577947094
2022.0;70.0;0.35;0.135;0.135;1.7137599130298132e-10;8.327883194418011e-11;1.4212984555387589e-12;5.312798809523485e-13;11.111111107486458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004983308964;0.0;0.0;0.0;0.0;4.892004983307747
2023.0;65.33333333335511;3.8266666666590905;0.15441221657558812;1.1365845690232335;11.208475536738002;1.0158060600830363;9.598867887377412e-12;3.2203947248851044e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8349914971912735;0.0;0.0;0.0;0.0;2.834991497191657
2024.0;60.66666666671052;7.303333333295384;1.4976622165573723;2.4798345690166803;11.302551447465245;1.938703029792533;0.03941485173545365;0.05495784073816887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9622909653152196;0.0;0.0;0.0;0.0;2.962290942010823
2025.0;56.00000000006619;45.77999999975226;3.102534382179587;13.906430259107779;0.7644574793707744;12.152509090395379;0.4113400447834437;1.1183667503021153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7494435864979745;0.0;0.0;0.0;0.0;2.7494436802882327
2026.0;51.33333333342534;47.84963958081439;7.635457523099709;13.899680259130655;0.4833081740489815;12.701904324135329;1.2174530662119751;1.152346925056822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.809424844289525;0.0;0.0;0.0;0.0;2.7986962582253523
2027.0;46.66666666678875;50.378012606868026;9.568660892003527;13.892930259146752;0.40842131109156465;13.37307243559571;1.6797767830418375;1.2042493328395782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.79106459672029;0.0;0.0;0.0;0.0;2.7756803806816475
2028.0;42.00000000015745;56.02901820785414;10.755701337550258;13.886180259165368;8.518171873204158e-9;14.624760794371152;1.9457525960579105;1.2079061988898214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7784949874915434;0.0;0.0;0.0;0.0;2.758810392196524
2029.0;37.33333333353284;59.2400064054878;12.115219000489144;13.879430259196495;3.3629774702189394e-9;15.505207848968872;2.1907963958268577;1.194068636320865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7673412571100253;0.0;0.0;0.0;0.0;2.747660332044695
2030.0;32.66666666691693;62.3821731701753;14.000901280143434;13.872680259294816;2.061681003956606e-9;16.35398372504173;2.493736692034563;1.1505161889918016;0.0;0.0;0.0;0.0;0.0;0.5780273907399549;0.6219764072392115;0.0;0.0;2.752624896936626;0.0;0.0;0.0;3.074112182042504;2.732950824436639
2031.0;28.00000000031277;66.7464341071407;15.93219362917832;13.865930259416434;1.5866811609239553e-9;17.54792319970083;2.8334776663889256;1.1187802253912764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7687437015900587;0.0;0.0;0.0;0.0;2.749066326932903
2032.0;23.33333333372524;69.1350054604685;19.617661440217756;13.85918025953848;1.8681860689610243e-9;18.352201448845292;3.586809335878993;1.0541390245696254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1329747846081633;0.0;0.0;0.0;0.0;3.1378270695164585
2033.0;18.66666666716301;69.11167212726109;27.523323255725458;13.852430259644217;1.6098934247472446e-9;18.346007509369283;5.106217839450879;0.9889317391077385;0.06394771866228292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1300848967821486;0.0;0.0;0.0;0.0;3.138807265907727
2034.0;14.000000000643665;69.08833879399597;36.497755075391666;15.24666547740568;1.3653167827749326e-9;18.339813569824233;6.642342398197069;0.8745942659494645;0.1518107389545703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.108513183405325;0.0;0.0;0.0;0.0;3.1194397186707237
2035.0;9.333333334212707;69.06500546071305;44.23006962235187;18.502812092871352;1.2451312614057989e-9;18.333619630438502;7.982167969959381;1.0163316416392392;0.16858105035518284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.165839980694803;0.0;0.0;0.0;0.0;3.174336502298382
2036.0;4.666666668045861;69.04167212741926;49.743740660109836;30.08505775539472;1.294218823026374e-9;18.327425691199963;8.642202003234589;1.540234404292738;0.48492554093255025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3694225011107863;0.0;0.0;0.0;0.0;3.3702357743059164
2037.0;2.4453605136700558e-8;69.01833879411558;52.33311812528389;62.581555785670915;9.554191534156328e-10;18.32123175169466;8.278723881374182;3.4434230435091115;0.46023765000664074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.365994735746319;0.0;0.0;0.0;0.0;3.3634952691624163
2038.0;2.6220209348504046e-8;69.01833879414002;62.37598329393858;78.15289055230869;8.763757170439406e-10;18.321231751349156;8.60180778094944;4.305300555698204;0.7801657882972783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.293612150767433;0.0;0.0;0.0;0.0;3.2824317434968324
2039.0;2.8526854942530993e-8;69.018338794163;67.44387838367096;78.14614055543313;7.743685666724129e-10;18.321231749604788;10.434306692961423;4.368908866872866;0.38211980037981635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0916763973169465;0.0;0.0;0.0;0.0;3.0758382661522488
2040.0;3.1412442795117046e-8;69.01833879418623;67.43712838503325;83.6738387819517;7.289366872041715e-10;18.321231743135087;11.724635598183262;4.834130543796766;0.11035120925597766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0046162217377166;0.0;0.0;0.0;0.0;2.987907830266852
2041.0;3.4886442156946484e-8;69.01833879421042;72.76918285513028;86.33610194482648;6.35520106311002e-10;17.70079567077886;13.765924764967124;5.03792413718645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.626823666399129;0.0;0.0;0.0;0.0;2.626821942556912
2042.0;3.907849948772708e-8;69.01833879423859;72.76243292905703;105.29851537188799;6.384328817516455e-10;16.582280052016877;14.963528862901038;6.451941829706237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6730308827085913;0.0;0.0;0.0;0.0;2.6730315857111875
2043.0;4.399797933787635e-8;69.01833879427151;72.73627071264391;104.29018080307048;6.453837318324481e-10;18.056983782002522;14.805912316412801;6.5658744720402415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.748383782152716;0.0;0.0;0.0;0.0;2.749635061314388
2044.0;4.9688460157253476e-8;69.01833879430988;76.28722211923764;184.92350175785305;6.444209047382593e-10;12.747489224474611;15.452254064444478;12.79512329602209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7812260845704913;0.0;0.0;0.0;0.0;2.781228646803687
2045.0;5.6246757474301776e-8;69.01833879435516;93.00570967689829;311.4825442432949;6.473293810809336e-10;3.2733014517640275;17.36215655589643;21.867065517088122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435697359301333;0.0;0.0;0.0;0.0;2.8435727563322555
2046.0;6.377947110632089e-8;69.01833879440895;113.88873188984212;322.2194527557431;6.235227849237955e-10;2.423714799918595;19.302394203684173;22.27058795511216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.663636202377161;0.0;0.0;0.0;0.0;2.65117113044921
2047.0;7.24862950196093e-8;69.01833879447334;130.0608855180808;334.3224537575496;6.107146050631723e-10;2.8390346638203394;19.862970430409675;22.819085334772364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.533541748075916;0.0;0.0;0.0;0.0;2.5110730443494775
2048.0;8.255574828751685e-8;65.51833879455873;137.32977294622373;334.3224537586928;6.025138172514185e-10;2.8427896226989717;21.36742784306856;22.78445410042052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.417100300635085;0.0;0.0;0.0;0.0;2.384182241588959
2049.0;9.424159220076861e-8;62.01833879468425;156.7649933397051;334.3224537592427;5.96764651735852e-10;3.071798273845729;22.964649049546846;22.462138890722773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3002517810199947;0.0;0.0;0.0;0.0;2.2568421996239074
2050.0;1.0782300628028428e-7;23.518338795012216;171.8132718642314;334.3224537595413;5.961607770539841e-10;3.145736786102189;24.582989379067048;22.274462423537507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.240371371512427;0.0;0.0;0.0;0.0;2.18916229936268
2051.0;1.236114025313237e-7;21.42536588076639;169.87522951601045;334.3224537595947;5.939322827619663e-10;2.8496835364615247;24.326238128100936;22.593789352132536;0.2402680444925651;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.117420092390149;0.0;0.0;0.0;0.0;2.0545353883870963
2052.0;1.4194621460972722e-7;18.873659521574154;166.18301170546553;334.32245375961253;5.888239991438462e-10;2.4226043973738287;24.508578253227963;22.350316346642884;0.6829886280820817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8663862730049365;0.0;0.0;0.0;0.0;1.7830539858603085
2053.0;1.6309947722683832e-7;13.199320587518441;216.91409499195868;334.3224537598886;5.957472965669785e-10;4.3651941281681777e-8;28.2710935559262;20.83222159195756;0.9055065889197889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8675848263184178;0.0;0.0;0.0;0.0;1.7814286531456476
2054.0;1.8691307016271502e-7;9.96499905693197;231.95744431704603;332.92146854260255;5.988259683290078e-10;5.502031677301606e-9;30.28359453158449;19.71280982738684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7343734573032055;0.0;0.0;0.0;0.0;1.655809155474549
2055.0;2.120940699331344e-7;6.799498959527306;234.94959688324636;329.6585719286318;6.15120357037496e-10;3.853775770215796e-9;30.560139405302948;19.43648762045416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6034901074502588;0.0;0.0;0.0;0.0;1.5299310139218105
2056.0;2.3545235447900811e-7;2.4119046905465;234.38265384236584;328.58187735110306;6.632310495211295e-10;3.265561465500549e-9;30.54415968331863;19.45665620615803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4911085413059213;0.0;0.0;0.0;0.0;1.4225273313865074
2057.0;2.535182932047252e-7;7.208697424284889e-8;231.78652939220413;330.92614345310074;6.80093008934112e-10;2.357985891690359e-9;30.357329501842372;19.63976992342454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3841179479369614;0.0;0.0;0.0;0.0;1.3209832786794422
2058.0;2.6575711175646524e-7;7.850272810316993e-8;221.73691422854407;338.7411625096785;7.25312449001541e-10;2.4049345227725425e-9;29.523664958174813;20.482888973606265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3192936170163316;0.0;0.0;0.0;0.0;1.2597104877647523
2059.0;2.739983020129151e-7;8.172775025506783e-8;216.66226913940406;338.7411625068638;7.582380754488991e-10;2.0889324193668666e-9;29.36183149048241;20.65234132346918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9984303977475518;0.0;0.0;0.0;0.0;0.9523636482058595
2060.0;2.737625930527905e-7;8.167734468549577e-8;216.66226913804175;333.2067142803453;5.11221117922168e-10;4.598974933063169e-9;27.58111608866796;20.913981219326242;1.501883511335809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9534802689383142;0.0;0.0;0.0;0.0;1.8640744332389962
