Hour;EOM_price;H2_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;99.11482222040411;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256044412364063e-15;-3.610962106963758e-18;-4.636416869118536e-16;-6.33384605150273e-13;-0.02307210501643892;0.01964281221526423;0.0021837599964520914;6.106170958609264e-14;0.2066077070365268;0.04316399999998424;3.0513142687940755e-5;8.097295319788903e-13
2.0;99.11481869998605;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256045426326238e-15;-3.610962330496173e-18;-4.6364171937738e-16;-6.333846452167725e-13;-0.023072105016439113;0.014556544172487038;0.002051730001707249;6.106170322023989e-14;0.20861749959665873;0.04316399999998424;3.0513142687940755e-5;8.097293728871397e-13
3.0;99.11480722628592;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256048731004167e-15;-3.610963058514603e-18;-4.636418245667436e-16;-6.333847758004154e-13;-0.023072105016439082;0.00719444401973597;0.0019666799961267057;6.106168247289577e-14;0.21516854243347075;0.04316399999998424;2.8478902808650125e-5;8.097288543803464e-13
4.0;99.11481321867127;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256047005058421e-15;-3.610962678021745e-18;-4.636417693047779e-16;-6.333847076000363e-13;-0.02307210501643911;0.008029723655276828;0.0019561500011846386;6.106169330867745e-14;0.2117475026059889;0.04316399999998424;2.8478902808650125e-5;8.097291251825286e-13
5.0;99.11480830356976;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256048420721444e-15;-3.6109629901108965e-18;-4.636418146320944e-16;-6.333847635396632e-13;-0.02307210501643912;0.007411315118004394;0.00211450499916965;6.106168442089318e-14;0.21455352447830778;0.04316399999998424;2.8478902808650125e-5;8.09728903063958e-13
6.0;99.11480227146764;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256050158118546e-15;-3.6109633731281096e-18;-4.636418702604955e-16;-6.33384832192536e-13;-0.023072105016439123;0.01304858635188825;0.0021813299981080763;6.106167351322434e-14;0.217996528190932;0.04316399999998424;3.0513142687940752e-5;8.097286304651395e-13
7.0;99.11479906451922;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.425605108486161e-15;-3.61096357743204e-18;-4.636418999333786e-16;-6.33384868812581e-13;-0.023072105016439116;0.025834344855618578;0.002139209999277807;6.106166769497808e-14;0.21967135515672487;0.043163999999984236;0.00044752639650982086;8.097284850586786e-13
8.0;99.1147986723026;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256051230424748e-15;-3.6109636095229016e-18;-4.636419045940445e-16;-6.333848745644816e-13;-0.023072105016439103;0.028704902477390576;0.0020063699966129593;6.10616667810986e-14;0.2182381429983298;0.043163999999984236;0.004876004210934771;8.097284622197049e-13
9.0;99.11478446406312;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256055449877773e-15;-3.610964539718493e-18;-4.636420396938835e-16;-6.333850412952484e-13;-0.023072105016439092;0.028466216965918355;0.0020493000033632333;6.106164029069118e-14;0.2198855128444137;0.04316399999998424;0.022150526031635316;8.097278001860118e-13
10.0;99.11478961582586;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256054150470886e-15;-3.610964253257855e-18;-4.636419980889807e-16;-6.333849899494594e-13;-0.023072105016439113;0.025653133641652864;0.002207655001348244;6.106164844857903e-14;0.2075686740374541;0.04316399999998424;0.047205905616370177;8.097280040632853e-13
11.0;99.11478503801885;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-1.4256055637372214e-15;-3.610964581051649e-18;-4.636420456971024e-16;-6.333850487040563e-13;-0.02307210501643912;0.013961934619589469;0.001990169997062856;6.10616391135744e-14;0.2016216667102826;0.04316399999998424;0.07008264503628531;8.097277707680571e-13
12.0;9.99958994117285;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-7.42499999967998e-5;-1.3566452006516288e-15;-2.965897389436316e-14;-0.00011549195140553643;-0.02307210501643912;0.0;0.0019925999946239677;0.0;0.20330747511562108;0.039751369268703984;0.08467607627434497;0.0
13.0;9.99956793601998;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-7.424999999679979e-5;-1.3566452051776962e-15;-2.965897430072856e-14;-0.00011549195140553745;-0.023072105016439116;0.0;0.0020877749975405733;0.0;0.21393850551716806;0.023209971865175864;0.08982059650539408;0.0
14.0;9.999549023662432;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-7.42499999967998e-5;-1.3566452090254189e-15;-2.9658974646787326e-14;-0.00011549195140553829;-0.023072105016439172;0.0;0.0019379250001136151;0.0;0.2256238537065836;0.015270874958659466;0.08744667204513139;0.0
15.0;9.999544512272628;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-7.42499999967998e-5;-1.3566452098830937e-15;-2.965897472418041e-14;-0.00011549195140553848;-0.023072105016438818;0.0;0.0018063000029747746;0.0;0.23254280846839956;0.015005708496740858;0.07583946281654053;0.0
16.0;9.999553342808559;65.19355233007927;-0.02800000000009617;-0.029866666662767695;-7.42499999967998e-5;-1.3566452079872022e-15;-2.9658974553141433e-14;-0.00011549195140553803;-0.02307210501643887;0.0;0.0016698149964399045;0.0;0.2345745659195765;0.0258048105771674;0.05693757186714863;0.0
