Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;65.94770176261723;-1.9531585376948593e-14;-0.029926050765833972;-0.00891217405656002;-1.2618249947554528e-13;-0.04710334039320995;0.0;0.0021837599965130205;4.019138066169459e-16;0.292699097422912;0.007847999999886035;9.589497555772007e-5;0.0
2.0;65.9476991990921;-1.9531585376948593e-14;-0.029926050765833972;-0.013187329680520051;-1.261825696101861e-13;-0.047103340393209896;0.0;0.002051730001768901;4.019138041117761e-16;0.2955463506875445;0.007847999999886035;9.589497555772007e-5;0.0
3.0;65.94769083093153;-1.9531585376948593e-14;-0.029926050765833972;-0.020231799427240165;-1.2618279854818551e-13;-0.04710334039320992;0.0;0.0019666799961888227;4.0191379593438086e-16;0.3048271483548598;0.007847999999886035;8.950188175343196e-5;0.0
4.0;65.94769519401184;-1.9531585376948593e-14;-0.029926050765833972;-0.018717741728377715;-1.2618267918512162e-13;-0.04710334039320989;0.0;0.0019561500012468137;4.019138001979153e-16;0.29998059502868174;0.007847999999886035;8.950188175343196e-5;0.0
5.0;65.94769161533232;-1.9531585376948593e-14;-0.029926050765833972;-0.01983559775796132;-1.261827770886195e-13;-0.04710334039320989;0.0;0.0021145049992309576;4.0191379670092647e-16;0.303955858493716;0.007847999999886035;8.950188175343196e-5;0.0
6.0;65.94768723773893;-1.9531585376948593e-14;-0.029926050765833972;-0.016534974305153705;-1.2618289683964402e-13;-0.0471033403932099;0.0;0.0021813299981690176;4.019137924235333e-16;0.3088335278389879;0.007847999999886035;9.589497555772007e-5;0.0
7.0;65.94768773291287;-1.9531585376948593e-14;-0.029926050765833972;-0.007646102461369971;-1.2618288278448508e-13;-0.047103340393209917;0.0;0.0021392099993389796;4.0191379292560226e-16;0.31120623865533953;0.007847999999886035;0.00140646059589369;0.0
8.0;65.94771749094755;-1.9531585376948593e-14;-0.029926050765833972;-0.011243967685116974;-1.2618206340482225e-13;-0.0471033403932099;0.0;0.002006369996674859;4.0191382219282147e-16;0.3091758211496477;0.007847999999886035;0.015324029691874777;0.0
9.0;61.24010089533046;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974906026;-0.008746159786233285;-0.047103340393209896;0.0;0.002049300003423748;3.973963203214186e-16;0.3115096337357602;0.007847999999874122;0.06961341785511904;0.0
10.0;61.2402746275857;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974906012;-0.041996871809524265;-0.04710334039320988;0.0;0.002207655001407891;3.9739648751143764e-16;0.294060489879458;0.007847999999874124;0.14835604482746673;0.0
11.0;61.240426496664725;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974906012;-0.07998075705668978;-0.047103340393209875;0.0;0.001990169997123694;3.973966337023833e-16;0.2856354233512134;0.007847999999874124;0.22025176496189558;0.0
12.0;61.240516388030066;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974906012;-0.11263223718650658;-0.047103340393209875;0.0;0.001992599995467696;3.973967202768763e-16;0.28802369146458573;0.007847999999874124;0.2661151735901119;0.0
13.0;9.999156034361585;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869975119966;-0.13229723837059018;-0.04710334039320989;0.0;0.002087774998301185;0.0;0.3030845672072175;0.005901448958429083;0.2822830802121113;0.0
14.0;-0.000320878045908957;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869975122437;-0.13229723837052415;-0.04710334039320987;0.0;0.0014767252870618195;0.0;0.31865150031816636;0.0;0.27456531444603643;0.0
15.0;61.240423370137876;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974906058;-0.12459096474929796;-0.0471033403932099;0.0;0.0018063000038195263;3.973966309532851e-16;0.32944109940137967;0.007847999999874124;0.23834396562044088;0.0
16.0;61.24030156497118;-1.9531585376948593e-14;-0.029926050765833972;-0.02734986997490602;-0.09202463218496822;-0.047103340393209875;0.0;0.001669814997285402;3.9739651367905197e-16;0.3323194701101582;0.007847999999874124;0.1789401739889316;0.0
17.0;61.24014419017893;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974906023;-0.04559788997251062;-0.04710334039320989;0.0;0.0017504100037834761;3.9739636213601955e-16;0.3322805733049755;0.007847999999874124;0.10050441194043148;0.0
18.0;64.52592771526199;-1.9531585376948593e-14;-0.029926050765833972;-0.027349869974356948;-1.8140101197962443e-13;-0.04710334039320988;0.0;0.001789695000310332;4.0054089902835434e-16;0.32448563644574535;0.007847999999882721;0.031939446438427534;0.0
19.0;65.94768217778031;-1.9531585376948593e-14;-0.029926050765833972;-0.006886844289490771;-1.2618303325840958e-13;-0.047103340393209896;0.0;0.0018565199992487227;4.0191378755089727e-16;0.3261426431966325;0.007847999999886035;0.005338158172653257;0.0
20.0;65.94765896916078;-1.9531585376948593e-14;-0.029926050765833972;-0.01158808121427266;-1.2618367005728754e-13;-0.04710334039320993;0.0;0.002054564997718902;4.0191376480552564e-16;0.34097791746950296;0.007847999999886035;0.0004283308431191;0.0
21.0;65.94764865573592;-1.9531585376948593e-14;-0.029926050765833972;-0.023008087471456492;-1.2618395227523745e-13;-0.0471033403932099;0.0;0.002120984999050963;4.019137547252464e-16;0.35213354684683196;0.007847999999886035;0.0002940780204840219;0.0
