Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.159054672654396;0.09290908993871473;2.7816556820485773e-12;4.547654120034555e-12;6.748100702551411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.266871009532922;0.0;0.0;0.0;0.0;4.266871009525281
2022.0;70.0;0.35;0.135;0.135;6.439871074359838e-9;8.998609581306442e-11;1.2536003335493196e-12;2.168855358488702e-12;11.111111094689345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004981494548;0.0;0.0;0.0;0.0;4.8920049814891
2023.0;65.33333333415328;3.8266666666581184;0.1440712108947577;1.183017603149821;11.206476034056257;1.0158060600339938;8.463851288563865e-12;1.3135377618512856e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.836870966448795;0.0;0.0;0.0;0.0;2.836870966451153
2024.0;60.666666668317596;7.303333333291188;1.4873212108797451;2.526267603124488;11.29776119419656;1.938703029744478;0.03914270144537325;0.05778613793982122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9643573357203548;0.0;0.0;0.0;0.0;2.9643572979244004
2025.0;56.00000000249178;45.779999999718186;2.9887833197149574;14.417193634012506;0.7337073727446324;12.152509090344106;0.3973314619203811;1.1606623063492776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.751717238558384;0.0;0.0;0.0;0.0;2.7517173222118556
2026.0;51.33333333679732;47.98453289258253;6.901012290877726;14.410443634106386;0.47997672610260644;12.737712366854353;1.1151041481106987;1.2232563765401343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8171972794543336;0.0;0.0;0.0;0.0;2.806788964201112
2027.0;46.666666671263144;50.48832908970074;9.1176023390648;14.40369363419127;0.40681509084596595;13.40235644728972;1.6054509085650779;1.2511811770029349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.794341052223391;0.0;0.0;0.0;0.0;2.77904122718495
2028.0;42.00000000592787;53.677981253869355;10.85638840374011;14.396943634292668;0.28111560580752526;14.249064113301637;1.9875751551074419;1.2580820902911525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8667006391702;0.0;0.0;0.0;0.0;2.8506335847998456
2029.0;37.33333334084462;53.65464792087466;17.215780389199004;15.184792998095887;0.32057901081521895;14.242870174698508;3.1325776672984773;1.194808969053181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.059474452730909;0.0;0.0;0.0;0.0;3.048284233872683
2030.0;32.66666667608933;53.631314587625624;30.2575875936293;15.178043001022662;2.8733385850841138e-8;13.60185249441992;5.416178637995599;0.9822936553191484;0.0;0.0;0.0;0.0;0.0;5.416178637995156;0.9822936553178151;0.0;0.0;2.3251676771687;0.0;0.0;0.0;3.22589563991255;2.325167951839527
2031.0;28.0000000117763;57.377560565475946;30.250837593648832;15.345542915440936;5.8746657776975305e-8;15.101929159914032;5.416178637996675;0.9822936553221636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7691176692959987;0.0;0.0;0.0;0.0;2.7494242875640604
2032.0;23.333333348089717;62.573183306877034;30.24408759366473;15.338792916437477;4.353264201577803e-8;16.610335931040687;5.416178637997841;0.9822936553196676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8117045162806935;0.0;0.0;0.0;0.0;2.81832379577518
2033.0;18.66666668535613;62.549850030333296;33.53359190967475;15.33204291667031;6.538147598992124e-8;16.604142007269044;6.590977537634861;1.079398604732773;0.22515364190401174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1876155365297367;0.0;0.0;0.0;0.0;3.1959120388015427
2034.0;14.00000002423833;62.52651669713719;42.22674882972551;15.63154648307375;5.225536514424888e-8;16.59794806762043;8.140261455672427;0.9822936555347379;0.2819994566987473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.109591903685122;0.0;0.0;0.0;0.0;3.122284529726086
2035.0;9.33333336645198;62.503183363887146;50.59587695865622;17.57168831640399;5.091330035402311e-8;16.591754128429116;9.548173806906782;0.9822936553869076;0.3729715599445625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2679818103290628;0.0;0.0;0.0;0.0;3.274603247773121
2036.0;4.66666671862892;62.479850030607416;50.58912696715718;47.67164797331976;5.009525011861458e-8;16.58556018909363;9.039578267062112;2.617788259076364;0.7587166345384245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.408725808668779;0.0;0.0;0.0;0.0;3.4086424807701197
2037.0;9.214434211387951e-7;62.45651669731117;61.205350445159894;74.35687392157695;3.616705658819375e-8;16.579366249557427;9.260044933033624;4.078964547821598;0.577613039479704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3827222961542627;0.0;0.0;0.0;0.0;3.379179334423015
2038.0;9.880413765173549e-7;62.45651669734082;70.08540468783717;88.56341491411455;3.3385077299242816e-8;16.579366249208363;9.489696169213682;4.981495303294744;0.94172093175828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3234660787342474;0.0;0.0;0.0;0.0;3.31154405396673
2039.0;1.0748304125528066e-6;62.45651669736822;75.99861077548854;89.85988049624908;2.9526387641780807e-8;16.579366247621387;11.326162593735035;5.029975909038667;0.5652332232002837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1316439244045866;0.0;0.0;0.0;0.0;3.115280401425642
2040.0;1.1831472813379024e-6;62.45651669739559;75.99186077607297;96.44435825396341;2.7369679366862896e-8;16.57936611158721;12.64004427807931;5.531562464704954;0.2515603460861557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0011179874781444;0.0;0.0;0.0;0.0;2.9825134182235558
2041.0;1.3141859238080888e-6;62.456516697424206;75.985110776919;102.94938511066333;2.436271446505205e-8;16.516008930101517;13.95831849563742;6.030228786942111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7041692266998805;0.0;0.0;0.0;0.0;2.7080689437032213
2042.0;1.4717293291852016e-6;62.45651669745714;75.97836077769699;112.91280299843714;2.3932470856072684e-8;16.087318865348394;15.099614950460671;6.830920556357231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.674143453597042;0.0;0.0;0.0;0.0;2.674141730404529
2043.0;1.6575146440063523e-6;62.4565166974961;75.96253956705452;122.22132754030497;2.511463830494122e-8;16.50535693340303;15.055861082525372;7.935720960877973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.89819088972876;0.0;0.0;0.0;0.0;2.9069827827225327
2044.0;1.8707831823298667e-6;62.456516697539705;74.61253956836569;196.87500299183617;2.415157070869608e-8;12.292265627741514;15.058280859775177;13.646526377849346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7811790770053966;0.0;0.0;0.0;0.0;2.781176782625646
2045.0;2.117155284986371e-6;62.45651669759149;102.83971112267476;317.0201604690981;2.4203129125968824e-8;2.3101651085458896;18.1248028983574;22.060375607473752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8312595072558056;0.0;0.0;0.0;0.0;2.830662557692445
2046.0;2.4005542247735383e-6;62.456516697653484;118.55031056693393;320.03502975687366;2.3394433625742394e-8;2.5028400068233245;19.50388717173746;21.99179694690349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6707098288792097;0.0;0.0;0.0;0.0;2.6585124857469453
2047.0;2.7282323111108084e-6;62.45651669772843;134.12273868219563;326.34332766484425;2.291174620151617e-8;2.8059220749929845;20.530339292744795;22.16596908358045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5408825740472287;0.0;0.0;0.0;0.0;2.5183311715392707
2048.0;3.107434211491414e-6;58.95651669782871;150.52661166416664;326.3433276685117;2.2576428438815606e-8;2.9883656781927748;22.096896709581777;21.920105280532596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.416197566496706;0.0;0.0;0.0;0.0;2.383203722923294
2049.0;3.547427451934267e-6;55.45651669797636;169.45955166146072;325.5487283077827;2.2371515014736644e-8;3.1755245071470064;23.805602872668896;21.52670822427943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.300821694310739;0.0;0.0;0.0;0.0;2.2574345998843666
2050.0;4.058920660479497e-6;16.956516698360886;168.80794658174887;325.54872830674856;2.264781010765304e-8;2.3591625434659074;23.943204965452274;23.16735042092823;0.531327025393789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.342166276949449;0.0;0.0;0.0;0.0;2.2855343680875397
2051.0;4.652880917438996e-6;14.72865047233902;168.8079465820362;325.37447839283686;2.2229314877914724e-8;2.049199199726073;23.967583201082657;23.159155648372348;0.8244194257822242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0430502052395374;0.0;0.0;0.0;0.0;1.9671430425961238
2052.0;5.343051475071446e-6;12.201520942105391;168.80794658244852;325.37447839255105;2.2133455888371156e-8;1.6975992956574528;24.430447815516878;22.9329749041882;0.9316272557035106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8739681744552026;0.0;0.0;0.0;0.0;1.788482914530222
2053.0;6.139341839457588e-6;8.988535444890545;222.97527450810708;325.37447839923783;2.2358833689349305e-8;7.664179087581401e-8;28.938766669502144;20.15624457818494;0.9078878992446692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8697048948166923;0.0;0.0;0.0;0.0;1.7833728760913332
2054.0;7.035969468908655e-6;8.988535444964668;242.89763471163513;330.4757589876754;2.2528815534558334e-8;5.855863278753718e-9;30.493902992441726;19.41124952723195;0.10074323885490781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7445736981067093;0.0;0.0;0.0;0.0;1.6642432619380179
2055.0;7.98429817097583e-6;8.988535445543496;243.84406051256838;329.90934841881483;2.3321102306104377e-8;3.8460898263313135e-9;30.701122912753977;19.30334341343312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6068545884362964;0.0;0.0;0.0;0.0;1.5329024508184204
2056.0;8.864179613796655e-6;5.218956135750209;248.6786531225858;325.3508729348956;2.4533942639231024e-8;3.261516842148985e-9;30.610611170707905;19.396256292531522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4806370766277122;0.0;0.0;0.0;0.0;1.4124927589131415
2057.0;9.545608496982815e-6;9.803568305173315e-8;238.05567967656975;334.1869203421794;2.6498865161195073e-8;2.538320598946657e-9;30.444643653539657;19.546450286477533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3832036489277093;0.0;0.0;0.0;0.0;1.3190177536714096
2058.0;1.0006778438301768e-5;8.193431615109335e-8;229.16887543870874;342.06647410589545;2.834958292452426e-8;2.577910134675629e-9;29.669747820768464;20.33872130024049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.337846535041098;0.0;0.0;0.0;0.0;1.2773061015204192
2059.0;1.0317150763767294e-5;8.6881034067682e-8;223.24891935153468;340.763258525028;2.9756784730659217e-8;2.1938588622534555e-9;29.518230307495728;20.516600028965797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9780217882935098;0.0;0.0;0.0;0.0;0.9335561713019187
2060.0;1.0308270447688057e-5;8.679774177360978e-8;223.24891935095025;334.17203076731363;2.0281727218673445e-8;5.600991859192781e-9;27.653826808901204;20.575684608608196;1.7697453381553658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9882156446096109;0.0;0.0;0.0;0.0;1.8970216462756
