Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;2.0604400709386867e-12;7.08529056039045e-13;3.661483127584648e-13;3.319201531842534e-13;9.999999999994357;0.0;0.0;0.0;0.0;2.75081571926989;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;7.251185833834197e-13;1.9850908022624677e-13;1.9517063181441352e-13;1.7705926706872328e-13;11.111111111109274;0.0;0.0;0.0;0.0;2.9097952436339103;0.0;0.0
2023.0;65.3333333333335;3.8266666666665774;0.12825000000212194;1.4242499999849614;0.16927231231459192;1.0158060606041026;1.3710593519797755e-12;1.2155576636386068e-12;11.036573444529111;0.0;0.0;0.0;0.0;2.899129392627056;0.0;0.0
2024.0;60.66666666666701;7.303333333333051;0.1215000001032031;2.7134999999824014;1.906268629757255e-11;1.938703030300706;0.002558069202934254;0.05299874454490573;11.339621210962157;0.0;0.0;0.0;0.0;2.942492007950483;0.0;0.0
2025.0;56.00000000000051;13.751360558976621;0.11475000010556452;12.823614603280568;1.7342619476428424e-11;3.650361166562522;0.015650760842876216;1.213993531179422;9.565775854871198;0.0;0.0;0.0;0.0;2.6886891919059077;0.0;0.0
2026.0;51.33333333333404;13.728027225645402;0.10800000010682366;12.8168646032823;1.169255826305802e-11;3.6441672271683494;0.018939849849260337;1.51140269846445;10.37868168415721;0.0;0.0;0.0;0.0;2.8049897102528942;0.0;0.0
2027.0;46.66666666666761;16.93693560285602;0.10125000010727099;12.810114603282855;1.1192531048174414e-11;4.495986541846121;0.018343064512335153;1.5879073660054766;10.56467300675684;0.0;0.0;0.0;0.0;2.831608726462401;0.0;0.0
2028.0;42.000000000001215;21.5096120105997;0.09450000010758391;12.803364603283228;9.965786580766973e-12;5.709824279174173;0.01717096073152547;1.5530998667088016;10.496873971432299;0.0;0.0;0.0;0.0;2.821905152176864;0.0;0.0
2029.0;37.33333333333488;24.962558507573323;0.0877500001078158;12.796614603283498;8.964807590181817e-12;6.626424622006839;0.016914711729057848;1.8354792837699947;10.409946197830564;0.0;0.0;0.0;0.0;2.8094708860447803;0.0;0.0
2030.0;32.6666666666686;29.588219396054438;0.08100000010799543;12.789864603283702;8.223786292288e-12;7.854327330585068;0.015144015834841392;1.8227467067322072;10.307485139690938;0.0;0.0;0.0;0.0;2.794811067543498;0.0;0.0
2031.0;28.000000000002416;41.52903513668524;0.07425000010813729;12.78311460328386;7.721921522857183e-12;11.024071145370424;1.1236547791715371e-14;1.3759091136791082e-14;10.47575235752696;0.0;0.0;0.0;0.0;2.8188859996999445;0.0;0.0
2032.0;23.333333333336356;46.70032074541799;0.06750000010830703;12.776364603284044;7.262510225394922e-12;12.396812416051775;1.1218494819715735e-14;1.3757549496259883e-14;10.603024103154496;0.0;0.0;0.0;0.0;2.8370962107008797;0.0;0.0
2033.0;18.666666666670498;51.871609730762344;0.06075000010851254;12.769614603284257;6.878601351336829e-12;13.769554583069963;1.1215381288424989e-14;1.3755833031959338e-14;10.73029686325641;0.0;0.0;0.0;0.0;2.8553066051334626;0.0;0.0
2034.0;14.000000000004958;57.042899430205246;0.05400000010876505;12.762864603284505;6.554378287661183e-12;15.142296939648777;1.1224903948812255e-14;1.3754276425561463e-14;10.857570807361325;0.0;0.0;0.0;0.0;2.873517211472151;0.0;0.0
2035.0;9.333333333340084;62.214187477351636;0.04725000010908077;12.756114603284798;6.2780332934399855e-12;16.515038857617853;1.1245296730350433e-14;1.3753063718964721e-14;10.984846073774087;0.0;0.0;0.0;0.0;2.8917280534430114;0.0;0.0
2036.0;4.666666666677275;67.57905849285629;0.040500000109483514;12.749364603285144;6.01831248023724e-12;17.93916825445997;1.1258181257625084e-14;1.375222196884384e-14;11.060679013995609;0.0;0.0;0.0;0.0;2.9025777431606046;0.0;0.0
2037.0;1.830608354245655e-10;72.40646420138886;0.03375000011000983;12.74261460328556;5.185398712680016e-12;19.220625042542434;1.1256135410647411e-14;1.3751785701507595e-14;11.279222467805475;0.0;0.0;0.0;0.0;2.93384711023363;0.0;0.0
2038.0;1.975580123965031e-10;72.64784767895603;0.02700000011074341;12.735864603286062;5.447193225635637e-12;19.284701383861997;1.1255550363218562e-14;1.3751628730679646e-14;12.715145257521925;0.0;0.0;0.0;0.0;3.1393009738270576;0.0;0.0
2039.0;2.167799967435225e-10;77.75271728036346;0.02025000011193901;12.729114603286684;5.328699880088741e-12;20.63981222350748;1.125240974366018e-14;1.3751557237560577e-14;12.86003132770505;0.0;0.0;0.0;0.0;3.160031181174449;0.0;0.0
2040.0;2.4042820585781983e-10;82.75795524573402;0.013500000114576737;12.722364603287465;5.232480957921914e-12;21.96847539249583;1.1233523643258459e-14;1.3751664810596514e-14;13.031361746839824;0.0;0.0;0.0;0.0;3.184544940629354;0.0;0.0
2041.0;2.6863844473907013e-10;87.65359584363941;0.006750000118470801;12.715614603288488;5.152427272289829e-12;23.268045442120485;1.1202325078414237e-14;1.3751874854719979e-14;13.231780928996654;0.0;0.0;0.0;0.0;3.213220550033212;0.0;0.0
