Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;3174.772426;0.0;0.0;2052.4608016685634;512.9;2.0023494907253938e-9;609.4116243294347;80.0;1583.3657395724053;1495.9434919609353
2022.0;1552.0;1552.0;0.0;0.0;2355.9465595061793;776.6524781182673;1.0635700456532994e-9;471.86176404305303;25.512467685038786;1291.0830829758677;424.1057203981182
2023.0;1509.0;1509.0;0.0;0.0;2754.8749758813965;778.4472043756386;6.998915831647962e-9;331.6243792421451;24.1673669277057;1305.471833421534;363.335726853704
2024.0;1412.0;1412.0;0.0;0.0;3003.2923456722174;857.2991503720855;7.543075619092739e-9;306.2834798295506;25.70759240547367;1283.1070250150342;289.71433573419733
2025.0;1412.0;1412.0;0.0;0.0;3264.6796346288484;858.2486516371691;9.772427083392755e-9;292.3640593964277;25.178553854029374;1291.5239672248563;279.92490324640113
2026.0;1295.0;1295.0;0.0;0.0;3479.334311045929;856.866706959458;9.799025521622581e-9;223.47861661366207;27.00217692616221;1263.9341444780302;190.82055618358757
2027.0;1233.0;1233.0;0.0;0.0;3714.0843880154566;856.3918886623678;1.1011376260900047e-8;141.8580343570933;28.03786957286943;1251.368999378344;144.97096526212857
2028.0;1141.0;1141.0;0.0;0.0;3919.9947995223993;855.3410931463219;1.235531392924699e-8;79.7484953343807;30.07015787120774;1229.9515085955452;93.49382378231635
2029.0;1049.0;1049.0;0.0;0.0;4062.5206262093916;853.6877954502811;1.3876388114636687e-8;52.786377848850165;33.256689974375774;1203.4209155026206;66.57248249020112
2030.0;958.0;958.0;0.0;0.0;4134.8442143267785;851.2586833390127;1.5640786555509233e-8;34.41772852795937;37.01894033472828;1169.8040833176665;32.95565030520664
2031.0;866.0;866.0;0.0;0.0;4132.732188096041;848.4882990568199;1.7433971550572706e-8;19.623727156483817;41.19874482458904;1131.2285283744186;3.012761923891249e-10
2032.0;774.0;774.0;0.0;0.0;4035.393740310885;845.3836058049338;1.9457230155018157e-8;25.954841960764835;46.55507433371986;1087.8146647462836;2.652823493239655e-10
2033.0;682.0;682.0;0.0;0.0;3836.616081504574;841.3680414977416;2.1747093077808284e-8;39.409617286821906;52.88306073149166;1034.4892716142226;2.335054396431798e-10
2034.0;591.0;591.0;0.0;0.0;3537.3877613094837;837.1054014262081;2.434781261789103e-8;53.12291874453422;59.55655800873066;975.9621397853233;2.1213882158962855e-10
2035.0;499.0;499.0;0.0;0.0;3140.3871145741814;832.7319282289183;2.7313684121358468e-8;63.268718479070635;66.5013276903105;913.0315934481805;1.9618226041719643e-10
2036.0;407.0;407.0;0.0;0.0;2652.5117103494213;828.4458187788515;3.0705087618418286e-8;66.42958541520346;73.52064879149302;848.037190310073;1.835656006892892e-10
2037.0;315.0;315.0;0.0;0.0;2074.0817372587976;824.251784888779;2.4900965933459313e-8;69.17818817694373;80.59879498262423;780.5494225180761;1.735975524978226e-10
2038.0;224.0;224.0;0.0;0.0;1404.6589899078735;820.2528054959362;2.7677268146515557e-8;73.16994182731072;87.63526637599173;712.8756129377668;1.6523381476575108e-10
2039.0;132.0;132.0;0.0;0.0;662.1853880623748;816.3496634623209;3.104258886715925e-8;58.1239383521352;94.7698930990135;643.8230003771239;1.578597711766663e-10
2040.0;40.0;40.0;0.0;0.0;-150.06118713597823;812.6074368961229;3.494954889329523e-8;39.63913826728064;101.93052950679834;575.0236390244897;1.5113428603878343e-10
2041.0;0.0;0.0;0.0;0.0;-991.3505041343409;811.724268439134;3.904483508472664e-8;29.5650485201837;105.1870488364035;546.7437199356284;1.486992907193542e-10
2042.0;0.0;0.0;0.0;0.0;-1827.2031233188263;812.9445806988465;4.3122183475198833e-8;22.908038442516666;105.4110758355788;549.3194693545577;1.492119640673681e-10
2043.0;0.0;0.0;0.0;0.0;-2660.129821296353;814.1537216090287;5.786443128211562e-8;18.772976310633332;105.61502443424205;551.6660548387288;1.496834353642925e-10
2044.0;0.0;0.0;0.0;0.0;-3490.2683552148455;815.3505460127029;7.17390830193642e-8;14.787987834050519;105.80067023941945;553.8034476733867;1.501165390287899e-10
2045.0;0.0;0.0;0.0;0.0;-4318.865711069162;816.5340752263418;9.795248920679042e-8;12.063280530021663;105.9696360088131;555.7499518709968;1.505139903413587e-10
2046.0;0.0;0.0;0.0;0.0;-5146.5166097613255;817.7034789297428;1.2554828722973354e-7;9.94741963687224;106.12340407293792;557.5223303185628;1.508783778806859e-10
2047.0;0.0;0.0;0.0;0.0;-5975.00378778637;818.8580588721724;1.5407266962222908e-7;9.629118998798894;106.26332788018979;559.1359237912646;1.5121216219299885e-10
2048.0;0.0;0.0;0.0;0.0;-6804.293759024595;819.9972342289846;1.854383287606874e-7;9.292736823802107;106.39064270166449;560.6047627480002;1.515176700223308e-10
2049.0;0.0;0.0;0.0;0.0;-7632.876961910591;821.1205284549701;2.432041431132428e-7;7.462674187821764;106.50647553643678;561.941671954533;1.5179707788638805e-10
2050.0;0.0;0.0;0.0;0.0;-8459.767089627161;822.2275574925446;3.2811600620222914e-7;4.662569895910468;106.61185426033843;563.1583680781409;1.520524213907468e-10
2051.0;0.0;0.0;0.0;0.0;-9286.088835851577;823.3180192043551;4.5112832772435003e-7;3.0037265689319415;106.70771606238623;564.2655504700723;1.5228559819654802e-10
2052.0;0.0;0.0;0.0;0.0;-10112.347317700425;824.3916839108398;7.288855704100636e-7;1.8667972091228373;106.79491521318049;565.2729854037688;1.5249838142765673e-10
