Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;H2CfD_Alkaline_base;H2CfD_Alkaline_peak;H2FP_Alkaline_base;H2FP_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD
2021.0;70.0;0.35;0.135;0.135;3.147760300060562;0.09290892747249184;6.100214869340602e-13;1.4859853587772823e-12;6.760102866525316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.268591420213023;0.0;0.0;0.0;0.0;4.268591420214047
2022.0;70.0;0.35;0.135;0.135;1.6205347476272652e-10;1.5058211027182187e-8;2.748860877860384e-13;7.086521220435051e-13;11.1111111093968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.892004983587672;0.0;0.0;0.0;0.0;4.892004983587097
2023.0;65.33333333335385;3.8266666653152823;0.283743836303334;1.1088730970315597;11.207184741308257;1.015805964008596;1.8540179339910674e-12;4.288602891535176e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.838591045963754;0.0;0.0;0.0;0.0;2.8385910459644963
2024.0;60.666666666708;7.303333326441645;1.626993836299995;2.452123097023272;11.293971976448393;1.938702936010656;0.04281854754313945;0.058623910110470856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9662484066261543;0.0;0.0;0.0;0.0;2.9662482953177296
2025.0;56.00000000006238;45.77999995618782;4.525182199307768;13.601604067124732;0.6697362785012966;12.152508996444823;0.590383256248872;1.0328832812330146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.753775384279232;0.0;0.0;0.0;0.0;2.753775288832042
2026.0;51.33333333342004;47.544642393336744;8.332225130963957;13.594854067155659;0.49848067887395286;12.62094125124575;1.3159090910148465;1.1201059756816798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.809885878620357;0.0;0.0;0.0;0.0;2.798981820409291
2027.0;46.66666666678173;50.39874951802959;9.6268721229147;13.588104067177365;0.4187647813927558;13.37857677969221;1.6798023691139363;1.1902879160787914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7913850871101706;0.0;0.0;0.0;0.0;2.775848075922271
2028.0;42.00000000014839;55.8238789273747;11.479107333079448;13.581354067202465;1.997766852704109e-8;14.564491296787498;2.058536346311464;1.154833315079354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7791651013308014;0.0;0.0;0.0;0.0;2.759471199811083
2029.0;37.33333333352136;59.49381653230226;11.972172311298458;13.574604067242324;3.2038473064528246e-9;15.573112917018909;2.148984034363415;1.1681502888320023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.767985377968424;0.0;0.0;0.0;0.0;2.748296770018661
2030.0;32.66666666690253;61.78645207091037;14.78585106533709;13.567854067301377;1.9684643157411393e-9;16.20745944562298;2.6610231014406502;1.1298905435292395;0.0;0.0;0.0;0.0;0.0;2.6610231014381798;0.9393588920117437;0.0;0.0;2.7533134236283057;0.0;0.0;0.0;3.080884490556928;2.7336381376700754
2031.0;28.000000000294776;67.02884007692727;15.568789541825014;13.561104068668415;1.5194124930697845e-9;17.621721062943127;2.7667086955596387;1.1104720939080757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.769592259467287;0.0;0.0;0.0;0.0;2.749911463575543
2032.0;23.333333333702694;68.86156357812962;20.36863782193957;13.554354070313188;1.7808474472337324e-9;18.27961493651584;3.700672911743198;1.0197190503724491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1340291478418747;0.0;0.0;0.0;0.0;3.1388101711551926
2033.0;18.666666667134457;68.83823026794306;28.39024503408787;13.547604071541986;1.540717024627921e-9;18.273420982081632;5.222653766139199;0.9393588920258908;0.06896561100574414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1317609774259343;0.0;0.0;0.0;0.0;3.140399925331258
2034.0;14.000000000606642;68.81489694712886;36.314774356269275;16.28094058319865;1.300395374802491e-9;18.267227013618594;6.655157728787828;0.9393588920323411;0.14075136525660203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1053457365955084;0.0;0.0;0.0;0.0;3.1163531328577405
2035.0;9.333333334162138;68.79156362307528;45.42363449314948;17.646846549954546;1.1926825941817938e-9;18.26103307665136;8.122487708143405;0.939358892116107;0.1782658053906231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1669188711321365;0.0;0.0;0.0;0.0;3.175493991034312
