Hour;EOM_price;EOM_price_CT;EOM_price_QT;EOM_price_FP;EOM_price_CfD;H2_price;H2_price_CfD;H2_price_CT;H2_price_QT;H2_price_FP
45;137.3089459;136.827121;136.5960059;136.7672128;136.7587223;88.13933409;87.9166671;87.87471743;87.78300439;87.90523437
46;137.3089445;136.8271206;136.5960027;136.7672111;136.758721;88.13933409;87.9166671;87.87471743;87.78300439;87.90523437
47;137.3089397;136.8271202;136.5959999;136.7672065;136.7587201;88.13933409;87.9166671;87.87471743;87.78300439;87.90523437
48;137.3089382;136.82712;136.5959996;136.7672052;136.7587164;88.13933409;87.9166671;87.87471743;87.78300439;87.90523437
49;137.3089381;136.8271195;136.5959988;136.7672022;136.7587142;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
50;137.3089377;136.8271192;136.595998;136.7671961;136.7587135;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
51;137.3089376;136.827119;136.5959967;136.767194;136.7587108;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
52;137.3089374;136.827119;136.5959959;136.7671902;136.7587105;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
53;137.3089371;136.8271182;136.5959947;136.7671846;136.7587101;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
54;137.3089366;136.8271181;136.5959935;136.7671816;136.7587093;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
55;137.3089351;136.8271176;136.5959933;136.7671807;136.7587077;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
56;137.308933;136.8271159;136.5959927;136.767178;136.7587071;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
57;137.3089325;136.8271146;136.5959908;136.7671758;136.758707;88.13932688;87.91610098;87.87467764;87.78297525;87.90438914
