scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;Alpha;EUA_2022;CumulativeEmissions;TotalCost;PolicyCost
85;ref;3809;0.36227821728333337;0.11794479893371414;0.0;0.0172683980516393;0.16710429521458842;0.0;0.04547299202556159;0.0;0.18114205169141798;0.017622813771826114;0.2941845241421106;0.0;0.061010445162245644;0.0;0.9096394212478303;576.2794900144473;78.02052549147264;19265.659218006822;2.1148406834125337e6;91583.94646986207
97;ref;4432;0.2991567773666667;0.3807916994202252;0.0;0.01607557826742216;0.1124611655638239;0.0;0.03571848689003618;0.0;0.20549308145348333;0.01757817668886228;0.2104255497103199;0.0;0.05886644840970351;0.0;0.9096394212478303;576.2794900144473;78.33035116596501;19265.305797900164;2.173094182748486e6;219843.70362461783
96;ref;4403;0.28863923078333337;0.3468578807099315;0.0;0.015965913431601673;0.1097967191429135;0.0;0.07075688699689216;0.0;0.42493678584336575;0.017678689287883558;0.20990649977421305;0.0;0.09025475975469564;0.0;0.9096394212478303;576.2794900144473;78.1493551856769;19265.413878301435;2.1679990948803946e6;205209.5177974188
71;ref;4540;0.27922913155;0.0495767496676684;0.0;0.01762475913510856;0.15651804004988606;0.0;0.12063208136796587;0.0;0.035537347850025415;0.01764885808226196;0.17578460622372616;0.0;0.2404922877924379;0.0;0.9096394212478303;576.2794900144473;79.25588347516029;19265.72186231641;2.0506065126615458e6;25402.45332608922
12;ref;3820;0.4286545216333334;0.054153366073746226;0.0;0.01769551330819897;0.15653927697482797;0.0;0.0;0.0022458031315842177;0.07320788530902171;0.017451834663489874;0.2896033225974064;0.0;0.0;0.0045694330996881695;0.9096394212478303;576.2794900144473;80.42272532342436;19265.829728855053;2.0125392841170428e6;63.69777444931168
69;ref;4604;0.27714702625;0.05811347766427007;0.0;0.01767574337204263;0.1562123084958167;0.0;0.05674303643394834;0.0;0.05697380189676756;0.01597213382820683;0.1626586879826841;0.0;0.11145428025125337;0.0;0.9096394212478303;576.2794900144473;79.45097215696174;19265.710487120567;2.0426904002276622e6;20806.0143896585
59;ref;4496;0.21555270053333334;0.022245763358210012;0.0;0.017683333732366285;0.15120471113807604;0.0;0.008401876177645021;0.0;0.041719524944536575;0.0171592820215381;0.19843699804185344;0.0;0.010734954840583065;0.0;0.9096394212478303;576.2794900144473;80.11953332550935;19265.790033854817;2.0127792679884478e6;297.0059321230675
66;ref;4614;0.2482875161166667;0.041775796588238094;0.0;0.017703100174043078;0.14148383062610534;0.0;0.03876098865517625;0.0;0.05831751888598416;0.01628418514157604;0.160447571383565;0.0;0.01992760742035978;0.0;0.9096394212478303;576.2794900144473;79.64121669975476;19265.727558666567;2.0318594050952652e6;14063.231842157104
61;ref;4636;0.3351584368500001;0.010888714325086351;0.0;0.017696587189184584;0.1275776110409061;0.0;0.023991676199812052;0.0;0.01517927917188998;0.01576356800337464;0.17546689562530643;0.0;0.04112504429713764;0.0;0.9096394212478303;576.2794900144473;80.0217361381629;19265.781142254724;2.0165075665681823e6;3879.3965983432977
64;ref;4598;0.23920108028333334;0.045382513647738945;0.0;0.01751110149778283;0.13988486393281718;0.0;0.011133379382118945;0.0;0.036246760255982745;0.017300832783060542;0.17397848595911092;0.0;0.018448560367392525;0.0;0.9096394212478303;576.2794900144473;79.70641380955219;19265.727106510138;2.0258410382147774e6;9866.880447752272
67;ref;4559;0.3066442234666667;0.04790479632133096;0.0;0.017691054641619214;0.12691955932732543;0.0;0.05284428538467547;0.0;0.08161997122851865;0.012438781824356236;0.1885790383855716;0.0;0.06351647259832974;0.0;0.9096394212478303;576.2794900144473;79.62572500853649;19265.722204862115;2.0348607794151765e6;17082.11832120623
86;ref;4860;0.3501234015333334;0.09007244113600288;0.0;0.01759272384954273;0.1165474140214706;0.0;0.17575708846602234;0.0;0.11531128902549825;0.01606246712870269;0.14698594344747531;0.0;0.3074950042196584;0.0;0.9096394212478303;576.2794900144473;78.17098923431054;19265.68311032906;2.118840537145916e6;99869.45251150365
39;ref;4027;0.2686471867833333;0.07684713505954467;0.0;0.01728717116847589;0.1726395519342947;0.0;0.0;0.06566818751636856;0.05845783877334066;0.017607075914937095;0.2702450502763709;0.0;0.0;0.06711515605148878;0.9096394212478303;576.2794900144473;79.58932520084056;19265.71372133163;2.0461942094296452e6;26979.33811163586
98;ref;4874;0.25062527053333333;0.26782836264834387;0.0;0.017700635327911114;0.13446167552858346;0.0;0.05485672645437035;0.0;0.5017564868784332;0.010875430945503008;0.15222622936595723;0.0;0.044937865007712734;0.0;0.9096394212478303;576.2794900144473;78.4161931839617;19265.575604565693;2.1777984562377734e6;231911.36432902142
7;ref;2846;1.1239169155666668;0.06472890684880982;0.0;0.01770623804718428;0.2655477665519111;0.0;0.0;0.0022097050930068255;0.11346898509649687;0.017194534106632364;0.5065233867882304;0.0;0.0;0.0009131237509286838;0.9096394212478303;576.2794900144473;80.28517789448932;19265.843705311774;2.0129107719707852e6;30.48406974069331
17;ref;4613;0.27783490618333334;0.0432299640286737;0.0;0.017658048418327084;0.1504524008860485;0.0;0.0;0.017642720784344246;0.06764871482916877;0.01736562262511758;0.16719708218397877;0.0;0.0;0.02535332685577371;0.9096394212478303;576.2794900144473;80.23139217611818;19265.807976723776;2.0149557282525483e6;2347.9869837055953
14;ref;4631;0.25513452573333334;0.024278797679710893;0.0;0.017404167019257597;0.13849151759194175;0.0;0.0;0.01012678464534163;0.01580386583903419;0.017506977658588566;0.17569300781092775;0.0;0.0;0.016448604880660724;0.9096394212478303;576.2794900144473;80.44854821729778;19265.795826220867;2.0125954685142103e6;460.88969746002107
27;ref;4714;0.24950726603333337;0.014664799283817887;0.0;0.017636486203969765;0.14735834016978505;0.0;0.0;0.04767575121631393;0.019196442026277846;0.014579430679859237;0.15604737783619185;0.0;0.0;0.05658126916658336;0.9096394212478303;576.2794900144473;79.89578331221233;19265.758745166175;2.0290167232652877e6;12073.770502211828
55;ref;4837;0.25915156515000004;0.05142622122511742;0.0;0.017673238091145838;0.1300614060573195;0.0;2.2116625410873442e-6;0.0;0.09155993095712507;0.017157710970421902;0.14470800246099108;0.0;8.853014448969301e-7;0.0;0.9096394212478303;576.2794900144473;80.4872908151678;19265.818940413148;2.012431120074506e6;0.009532593070387639
4;ref;4796;0.2922443240166667;0.03274071160885284;0.0;0.01770495029937191;0.13100763045230723;0.0;0.0;0.00032935110792348745;0.0595717584198165;0.015321552435410554;0.14652813117184235;0.0;0.0;0.0006641878673471383;0.9096394212478303;576.2794900144473;80.45419350704185;19265.803102075086;2.012365464611357e6;4.57316539360352
41;ref;4850;0.2737768171666667;0.05204583393181135;0.0;0.017692006140634847;0.16663167650078362;0.0;0.0;0.052847089582504087;0.043052648785733075;0.011931828495992062;0.12365854070135981;0.0;0.0;0.09117270951850535;0.9096394212478303;576.2794900144473;79.55328073696548;19265.718479145475;2.0491600861193894e6;31598.852297997855
16;ref;4794;0.23767068130000002;0.043102053210276964;0.0;0.017708213107586055;0.13401841718939933;0.0;0.0;0.019740835925965896;0.027177002872049574;0.011572632743195935;0.14919823009082617;0.0;0.0;0.03402855605461886;0.9096394212478303;576.2794900144473;80.30640753917643;19265.816166344895;2.0142056596069569e6;1686.5500300168787
